SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
129,77604,10,77604,3,760,2,760,602,102
127,74004,10,74004,5,833,9,833,604,95
87,52532,6,52532,3,807,3,807,602,83
144,79427,6,79427,6,814,1,814,605,74
107,49449,9,49449,5,811,4,811,604,84
148,76421,10,76421,6,787,3,787,604,94
138,122897,12,122897,9,803,4,803,600,89
70,36937,5,36937,6,815,3,815,601,88
89,44736,4,44736,5,774,3,774,605,85
461,234734,32,234734,9,840,3,840,604,82
169,102810,7,102810,7,818,3,818,603,88
42,35482,6,35482,3,804,4,804,600,95
93,41248,3,41248,4,849,2,849,602,88
464,231450,26,231450,2,812,8,812,601,93
149,84507,7,84507,3,839,3,839,602,88
93,47996,4,47996,3,821,5,821,601,83
179,127754,22,127754,9,857,2,857,605,89
115,76213,5,76213,2,790,3,790,605,79
142,58933,7,58933,6,853,2,853,605,92
157,86600,20,86600,4,856,3,856,600,95
533,230746,33,230746,4,786,1,786,604,86
199,110251,23,110251,1,815,2,815,603,88
418,208702,20,208702,4,844,4,844,602,88
105,61423,9,61423,4,809,0,809,601,86
76,55836,3,55836,9,866,4,866,601,84
270,194270,17,194270,2,833,2,833,603,77
163,135360,12,135360,5,814,6,814,600,98
45,31385,9,31385,8,787,3,787,602,96
62,33349,5,33349,7,794,1,794,603,88
273,152491,20,152491,5,796,3,796,602,92
130,70133,9,70133,2,846,1,846,605,71
82,45526,6,45526,7,754,5,754,605,94
78,49889,13,49889,4,813,4,813,603,88
96,59880,9,59880,5,774,8,774,604,89
331,140920,20,140920,4,863,2,863,602,98
91,50511,9,50511,3,852,7,852,603,92
177,118461,13,118461,1,821,2,821,602,85
186,76444,17,76444,3,837,5,837,605,87
91,51483,10,51483,5,835,4,835,605,94
181,118095,13,118095,3,793,2,793,603,82
193,122438,17,122438,4,764,2,764,601,95
56,23452,2,23452,4,717,3,717,603,85
301,159347,19,159347,7,804,3,804,603,95
197,149580,13,149580,8,807,1,807,605,85
197,135468,12,135468,3,815,5,815,605,92
110,58853,5,58853,3,842,3,842,602,83
82,50214,3,50214,4,768,0,768,600,78
138,95406,13,95406,5,800,5,800,600,90
104,62121,5,62121,4,842,5,842,602,92
