SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
721,136529,27,136529,7,845,6,845,967,103
352,92893,15,92893,9,819,5,819,907,104
597,152615,16,152615,13,818,5,818,970,98
740,111392,16,111392,22,788,3,788,1109,81
1180,167559,12,167559,17,811,2,811,1142,84
780,185757,25,185757,12,824,7,824,999,105
558,73027,9,73027,18,860,2,860,1130,92
199,36142,6,36142,15,824,4,824,1030,90
1246,243479,40,243479,8,730,0,730,1058,89
278,66903,11,66903,14,774,1,774,974,90
1658,223149,24,223149,14,842,4,842,1016,83
1005,131691,21,131691,9,805,7,805,1152,87
471,119066,26,119066,9,829,3,829,853,96
289,48776,7,48776,14,830,3,830,1121,89
424,69283,10,69283,21,853,6,853,1125,106
328,57387,11,57387,8,802,4,802,894,89
227,41705,10,41705,13,785,5,785,1116,103
377,65363,7,65363,10,829,5,829,1046,80
351,62231,8,62231,3,771,3,771,1039,93
410,94674,9,94674,12,794,4,794,906,84
297,67702,3,67702,3,760,2,760,921,83
546,78658,6,78658,11,795,1,795,1071,91
260,48549,3,48549,14,819,1,819,1021,84
320,70314,7,70314,5,744,4,744,857,87
291,61370,8,61370,5,812,3,812,888,89
515,83302,10,83302,13,763,1,763,1076,96
175,36034,7,36034,14,847,3,847,980,76
711,131812,30,131812,13,832,1,832,1012,88
296,47038,9,47038,15,786,1,786,1057,104
147,43100,7,43100,5,807,4,807,884,99
2544,381575,66,381575,8,795,4,795,984,90
443,76579,20,76579,13,805,4,805,982,106
387,102372,15,102372,19,829,4,829,1031,99
664,131288,17,131288,12,824,1,824,961,79
625,102676,16,102676,12,785,1,785,957,84
377,131002,12,131002,11,759,1,759,901,79
309,90733,19,90733,13,795,3,795,928,87
438,86424,9,86424,14,766,2,766,1006,83
385,79534,4,79534,15,777,3,777,949,102
690,111370,15,111370,13,815,3,815,1137,91
162,40844,8,40844,12,798,3,798,991,79
557,91165,13,91165,16,778,3,778,1119,87
412,84821,12,84821,9,828,7,828,1003,96
2148,334609,58,334609,15,749,5,749,1208,95
175,38525,7,38525,11,825,4,825,985,92
308,76628,14,76628,11,818,5,818,984,97
204,69479,13,69479,6,807,6,807,833,94
373,75906,19,75906,9,830,5,830,1011,98
187,39657,5,39657,10,805,1,805,1067,78
220,57117,4,57117,9,830,2,830,992,88
703,102016,8,102016,13,828,2,828,1188,88
576,89952,15,89952,22,831,4,831,1071,97
358,50907,9,50907,12,817,5,817,1044,98
756,196837,33,196837,9,814,3,814,955,85
460,65136,10,65136,5,799,1,799,1055,84
685,219340,33,219340,7,805,3,805,923,84
388,75691,5,75691,10,852,0,852,989,79
898,213398,34,213398,12,830,2,830,926,90
409,113120,20,113120,10,868,1,868,926,81
462,87826,15,87826,13,809,5,809,961,100
493,100208,12,100208,15,755,2,755,988,84
282,77075,18,77075,6,779,2,779,894,86
152,35195,2,35195,7,835,6,835,942,84
248,61092,5,61092,7,785,4,785,866,94
236,49143,9,49143,6,837,4,837,1002,93
609,148447,17,148447,9,834,5,834,860,88
828,138726,24,138726,14,792,4,792,1119,97
535,124283,19,124283,7,787,4,787,871,102
1163,179378,35,179378,10,819,4,819,1050,105
409,86812,9,86812,7,816,3,816,898,89
163,39779,4,39779,12,805,6,805,987,86
333,69944,16,69944,13,799,4,799,1009,95
997,195059,30,195059,9,803,0,803,1003,95
294,135877,28,135877,6,770,1,770,785,89
355,66120,7,66120,16,817,3,817,977,87
534,140594,39,140594,8,794,6,794,861,105
293,64702,4,64702,5,773,6,773,917,93
479,82794,5,82794,14,836,1,836,974,80
474,114381,12,114381,9,760,3,760,887,89
168,55687,10,55687,10,868,2,868,843,91
911,233332,20,233332,9,784,2,784,933,80
1009,133467,21,133467,9,745,5,745,1115,91
404,70343,11,70343,8,849,2,849,1006,89
344,63273,7,63273,6,801,4,801,1009,93
363,84807,8,84807,8,790,4,790,1073,104
346,52793,11,52793,12,787,1,787,1108,83
1048,145522,14,145522,13,832,3,832,1109,89
1311,149062,21,149062,20,854,3,854,1082,101
214,34608,4,34608,16,775,5,775,1019,98
396,74968,23,74968,8,792,3,792,999,96
178,41167,13,41167,8,828,1,828,939,92
680,124947,18,124947,13,798,5,798,1195,85
455,87026,17,87026,11,838,2,838,1012,91
476,99126,12,99126,10,839,2,839,1040,88
536,83111,9,83111,10,828,4,828,1048,87
341,64536,10,64536,13,779,2,779,1114,75
863,130927,17,130927,9,832,4,832,1037,105
417,113572,15,113572,10,783,4,783,914,87
392,64491,15,64491,22,800,2,800,1182,88
317,66481,6,66481,15,808,1,808,969,82
361,79032,13,79032,7,785,3,785,973,82
307,48839,6,48839,15,840,6,840,985,97
932,228713,44,228713,12,857,4,857,967,102
680,110820,7,110820,12,787,2,787,1057,106
962,201475,24,201475,3,835,2,835,1030,86
511,108215,8,108215,17,845,3,845,1018,92
347,56533,5,56533,7,795,2,795,1022,97
496,60202,5,60202,12,836,3,836,1166,88
223,29466,1,29466,20,786,4,786,1237,97
331,69776,12,69776,9,782,3,782,907,88
2806,404164,30,404164,13,824,3,824,1149,85
481,111880,12,111880,9,818,1,818,882,84
382,53379,10,53379,16,832,3,832,1103,93
620,87450,10,87450,9,809,4,809,1041,88
