source,target
0,14979
1,14174
2,14685
3,13698
4,506
5,14957
6,14751
7,13515
8,14819
9,12515
10,13733
11,13605
12,14752
13,14352
14,13954
15,14593
16,14924
17,5268
18,14652
19,13364
20,14948
21,14674
22,15042
23,13970
24,14075
25,15004
26,14776
27,8904
28,15094
29,11249
30,15081
31,12506
32,14206
33,7230
34,14224
35,14597
35,13440
36,12528
37,14783
38,14913
39,14609
39,14843
40,13471
41,12732
42,7801
43,14655
44,14798
45,11546
46,6603
47,12988
48,14914
49,14256
50,12691
51,12028
52,12575
53,14040
54,13622
55,13909
56,13277
57,13802
58,14745
59,14850
60,14260
60,12967
61,13302
62,15047
63,15021
64,14754
64,14911
65,13633
66,14419
67,14755
68,14588
69,14453
70,15005
70,14587
71,14609
72,14447
73,13672
74,15012
75,14449
76,15086
77,6715
78,15004
79,14996
80,9662
81,14214
82,12044
83,14987
84,598
85,15005
86,8427
87,10030
88,14658
89,12827
90,12082
91,10007
92,11489
93,12855
94,13722
95,15015
96,14172
97,10681
98,14704
99,8987
100,9357
101,12886
102,14154
103,2536
104,9090
105,14373
106,14141
107,14874
108,13553
109,12387
110,14151
111,6469
112,11093
113,15011
114,12926
115,14946
116,14761
117,14030
118,14884
119,14034
120,14858
121,14754
121,15303
122,14797
123,15033
123,12265
124,15071
125,15028
126,12260
126,15153
127,1234
128,13795
129,11578
130,6313
131,13268
132,1360
133,14419
134,6035
135,15052
136,14951
137,12698
138,13012
139,14784
140,1432
141,14631
142,11950
143,15100
144,10647
145,12425
145,15116
146,13512
147,15070
148,8769
149,14821
150,610
151,14692
152,14941
153,11409
154,12716
155,14512
156,15067
157,13055
158,14579
159,9461
160,15066
161,14046
162,11699
163,5247
164,14114
165,14940
166,15024
167,2286
168,14704
169,12588
170,9487
171,14022
172,9390
173,15038
174,6064
175,12502
176,9677
177,14860
178,12658
179,14974
179,13981
180,12657
181,15095
182,14683
183,12565
184,14933
185,13497
186,8782
187,14683
188,14698
189,14555
190,13506
191,3518
192,14488
193,14196
194,14739
195,7256
196,12196
197,5009
198,13508
199,13266
200,2749
201,5298
202,9970
203,14751
204,14672
205,14116
206,13651
207,15088
208,2635
209,14568
210,13279
211,15011
212,11540
213,13756
214,8040
215,10811
216,15036
217,10115
218,14228
219,2880
220,15099
221,14628
222,14688
223,13105
224,15045
225,11519
226,14402
227,12810
228,7956
229,12748
230,10225
231,7619
232,11708
233,12955
233,15222
234,13913
235,6748
236,14456
237,14330
238,14301
238,13980
239,14626
240,14339
241,15099
242,14706
243,14401
244,15086
245,11421
246,14934
247,14774
248,15033
249,14558
250,15095
251,2176
252,8655
253,15042
254,10670
255,14961
256,6909
257,14521
258,7137
259,15095
260,12256
261,14335
262,15036
263,10263
264,6013
264,13242
265,14729
266,14024
267,15004
268,9038
269,12217
269,14113
270,14695
271,8891
272,15094
273,15019
274,14884
274,14609
275,9440
275,14473
276,5485
277,13691
277,13257
278,15036
279,14116
280,2040
281,13677
282,14969
283,13333
284,13379
285,14244
286,14972
287,14944
288,9355
289,15093
290,15032
291,14125
292,14042
293,13567
294,15097
295,12500
296,12712
297,13161
298,15070
299,15035
300,14782
301,8108
302,4818
303,11539
304,15101
305,10324
306,12585
306,14235
307,8449
307,14298
308,7204
309,14746
309,15148
310,13085
311,13900
312,14558
313,15079
314,15018
315,13098
316,12431
317,14499
318,14746
319,14337
320,13593
321,12989
322,9455
323,15012
324,12794
324,14361
325,15094
326,15029
327,14408
328,11964
329,15040
330,14910
331,14830
332,14980
333,14232
334,13758
335,8797
336,10629
337,13084
338,3328
339,14030
340,8941
341,13486
342,14707
343,15085
344,14433
345,14525
346,5847
347,2154
348,14463
349,12059
350,15087
351,12221
352,8492
353,12125
354,14984
354,14705
355,15092
356,12435
357,14741
358,13964
359,15070
360,9711
361,14698
362,14538
363,14473
364,15095
365,8967
366,11309
367,14334
368,10078
369,12276
370,14941
371,15077
372,13673
373,14721
374,15069
375,14279
376,14540
377,14311
378,15079
379,3898
380,14951
381,14967
382,11941
383,609
384,15079
385,12225
386,8325
387,14889
387,14757
388,15085
389,15072
390,3814
391,11406
392,14724
393,11521
394,14810
395,6043
396,12930
397,5624
398,13004
398,12092
399,15089
399,15305
400,9675
401,14930
401,15146
402,15026
403,13670
404,15049
404,15137
405,15024
406,15024
407,14284
408,14474
409,5959
410,14994
410,13984
411,14799
412,14519
413,5926
414,13136
415,14690
416,14910
417,15039
418,14917
419,11249
420,11092
421,14999
422,9830
423,14142
424,14702
424,11854
425,15010
426,5778
426,13267
427,9682
428,13355
429,13751
430,15091
431,14294
