Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,CN Treated chronic,CN Out-of-care,CN Susceptible,CN Untreated chronic,SN Treated acute,CN Untreated acute,CN Treated acute
0,0,1,795,1,795,0,182,0,182,"[333, 12694, 5181, 6908, 15249, 468, 1734, 10225, 14459, 10534, 12954, 1082, 9490, 6677, 5579, 6328, 5280, 8449, 188, 13660, 10164, 14026, 12124, 11668, 14045, 9966, 14216, 283, 15347, 7819, 11858, 4315, 7446, 1979, 4459, 2706, 10013, 1599, 7942, 2822, 12937, 14802, 7561, 13338, 1726, 13861, 2534, 12847, 12347, 2073, 1755, 11724, 10315, 863, 8957, 9805, 2232, 10408, 12660, 9876, 15055, 8709, 12968, 11832, 14078, 14231, 15084, 14496, 15056, 14582, 14479, 13764, 12867, 12829, 11991, 14778, 14176, 13581, 10418, 8111, 15053, 15052, 15078, 13155, 14751, 15070, 15019, 13032, 11857, 14405, 11202, 14750, 12178, 14684, 11972, 3414, 14369, 5371, 6916, 15059, 14028, 8382, 14988, 1865, 8384, 5144, 15089, 8885, 14929, 14928, 12551, 14696, 15079, 14960, 6723, 14985, 14984, 4875, 15072, 13412, 14930, 15045, 14800, 12778, 14769, 14837, 15073, 11011, 15088, 13887, 14977, 4881, 14963, 13907, 15098, 14888, 11881, 11800, 5673, 7881, 6487, 14920, 13788, 11357, 12537, 14024, 12131, 12798, 7179, 14450, 7704, 9948, 14958, 13912, 12100, 9556, 12327, 14576, 6698, 11914, 13439, 14752, 6415, 12199, 14733, 13493, 14394, 11087, 14996, 12581, 14307, 14970, 14836, 13495, 14722, 15091, 13785, 14470, 11396, 8677, 6957, 11860, 8596, 15081, 14228, 14876, 14579, 13739, 15060, 14829, 7183, 9449, 15063, 14088, 9477, 13950, 14188, 7530, 13846, 11936, 14688, 3144, 14237, 13652, 9075, 14868, 14654, 7062, 14196, 8849, 15083, 14653, 15006, 12167, 9547, 14120, 15065, 11735, 13328, 14175, 14851, 14972, 6088, 11535, 13198, 13156, 14666, 14460, 14634, 10909, 14830, 5469, 10638, 786, 14926, 12705, 15071, 14831, 15035, 12504, 12023, 14319, 13118, 14477, 14587, 3191, 13658, 11893, 14997, 14792, 12974, 13904, 14912, 9192, 14680, 15004, 15058, 13406, 14178, 7262, 14818, 15185, 8050, 12198, 12403, 14596, 7583, 14714, 13477, 13989, 13454, 15031, 14761, 12179, 14453, 9543, 10792, 12288, 9685, 10286, 12596, 8793, 15039, 14041, 12734, 14936, 14531, 10182, 14949, 14115, 3476, 11207, 13489, 12670, 11193, 15046, 14651, 13257, 12382, 13463, 14814, 14632, 15001, 9916, 14872, 9965, 13294, 8408, 14265, 9967, 14236, 2674, 11722, 14344, 3111, 6453, 5958, 13609, 14572, 14966, 14337, 14633, 14939, 14183, 8667, 14046, 12673, 9809, 10038, 13017, 12319, 14342, 13315, 14676, 11644, 10496, 13015, 15082, 11254, 9050, 15086, 12158, 14652, 4238, 14574, 9382, 14952, 13114, 4850, 15024, 15096, 12297, 14847, 11655, 14193, 12989, 15007, 14702, 5866, 13757, 14741, 13142, 14127, 14669, 14713, 14990, 5508, 11468, 10941, 13698, 4740, 10938, 13381, 3905, 14588, 13185, 14915, 5759, 15066, 14989, 12202, 11785, 14852, 7670, 11691, 12971, 3555, 13126, 7455, 14552, 10934, 15015, 14505, 13426, 14522, 2562, 11024, 15097, 14125, 3037, 10041, 14365, 8559, 6253, 7422, 14062, 12089, 12126, 14772, 10394, 14993, 9624, 2398, 15101, 14011, 14961, 9303, 8815, 8638, 14675, 1622, 12232, 6411, 13854, 14162, 15037, 14982, 10584, 14109, 14662, 12058, 10654, 12255, 13872, 11525, 14624, 9997, 7042, 15085, 13513, 8552, 13102, 13247, 12563, 13970, 9726, 14585, 14507, 7031, 15094, 1819, 14378, 3377, 8015, 14881, 14971, 6775, 15100, 14240, 14927, 13060, 14983, 12788, 13206, 11377, 7052, 3156, 4488, 9568, 14771, 6704, 14754, 10901, 9158, 10000, 11284, 13330, 14683, 14406, 14763, 14527, 14615, 14020, 13709, 13857, 12924, 12477, 15095, 9144, 13432, 14794, 11952, 12146, 15093, 14366, 14816, 13278, 14613, 14699, 14734, 14303, 11740, 8144, 14391, 13963, 14721, 12521, 13236, 14904, 14856, 11018, 13387, 14625, 13702, 13362, 14932, 6381, 15090, 8661, 10963, 4367, 14879, 15020, 13858, 12386, 96, 12284, 7516, 14521, 1201, 14456, 11709, 14869, 14614, 14833, 10641, 14941, 2676, 1665, 13996, 15099, 14600, 2139, 13501, 9371, 10353, 14862, 9921, 14592, 15018, 13978, 15087, 12800, 9927, 12634, 13834, 13983, 12901, 13883, 13870, 9551, 8670, 9671, 14739, 14224, 13813, 5821, 6417, 14892, 14059, 4572, 8356, 14243, 13666, 8464, 14940, 11465, 13443, 14944, 14656, 15080, 8958, 14435, 14844, 11937, 15047, 12287, 14010, 10929, 14731, 14789, 12153, 8509, 7177, 8245, 15077, 1373, 9223, 4283, 13382, 12210, 14967, 14446]","[13236, 8293, 3937, 13267, 11004, 3139, 6304, 4181, 10490, 1256, 7548, 11833, 9603, 5812, 6090, 11441, 13164, 5804, 9941, 1508, 7838, 1639, 9165, 7222, 14181, 3761, 11724, 7274, 10370, 12256, 5483, 5975, 12314, 12268, 13845, 2909, 8948, 8487, 2814, 3621, 5710, 7736, 2431, 6904, 6412, 5894, 13579, 2534, 2968, 3489, 5961, 6060, 1213, 9933, 13815, 9889, 1194, 13167, 8556, 11410, 6845, 3602, 13784, 7004, 7126, 13477, 10741, 11258, 9687, 4026, 6697, 10612, 5890, 9407, 11501, 1475, 2121, 7511, 11858, 13865, 7705, 2255, 12674, 10154, 14632, 15322, 9316, 8131, 14780, 10768, 11915]",251,72,350,113,81,48,2,27,25,19,17,0,0,0
