source,target
0,14992
1,1056
2,14865
3,11989
4,14558
5,13580
6,15073
7,15064
8,13385
9,7120
10,14473
11,8793
12,12326
12,5568
13,14865
14,14199
15,14671
16,13268
16,12948
17,14706
18,9944
19,15046
20,15098
21,4229
22,12398
23,9709
24,13122
25,5849
26,5756
27,7134
28,13993
28,13264
29,9395
29,14744
30,14481
31,5865
32,8310
32,15234
33,15091
34,14810
34,12600
35,11634
36,14407
36,13375
37,14498
38,14150
39,12680
40,14657
41,3087
42,14932
43,10512
44,14208
45,10163
46,15061
47,11037
48,12322
49,14777
50,14978
51,7315
52,14156
53,14991
54,13048
55,15074
56,12585
57,9365
58,14495
58,15323
59,15080
60,14782
61,7355
62,9027
63,11240
64,11349
65,11786
66,12216
67,13421
68,14604
69,14345
70,15019
71,12578
72,11683
73,13018
74,8654
75,13596
76,14810
77,14979
78,14288
79,15101
80,5801
81,8865
82,12094
83,10052
84,14772
85,11857
86,13178
87,12530
88,13724
89,14072
90,13619
91,12734
92,14852
93,15085
94,11739
95,10477
95,13308
96,15089
97,14218
98,13872
99,6387
100,14904
101,14715
102,13257
103,10267
104,9588
105,14412
106,13798
107,14545
108,14388
109,13140
110,12404
111,11867
112,15057
113,9923
114,14906
115,15017
116,14131
117,10225
118,13575
119,15069
120,7117
121,2888
121,13275
121,15284
122,8654
123,1836
124,7123
125,10796
126,14735
127,9557
128,12376
129,14740
130,14407
131,13707
132,14963
133,13568
134,6859
135,11894
136,15016
137,11597
138,6443
139,14569
140,14752
141,14371
142,14618
143,6325
144,14705
145,7948
146,14117
147,14682
148,14004
149,13086
150,15033
151,14003
152,14168
153,10866
154,7307
155,15087
156,13369
157,6857
158,6154
159,14630
160,14470
161,13330
162,10904
163,13435
164,14815
165,15012
166,12352
167,12057
167,11988
168,8571
169,7638
170,11827
170,12961
171,14477
172,14841
173,14637
174,11695
175,15095
176,13822
177,14775
178,9032
179,12812
180,6591
181,15082
181,14514
182,13495
183,15097
184,14164
185,13287
186,15070
187,12370
188,9581
189,14420
190,14835
190,15106
191,7513
192,8920
193,15046
194,14449
195,2230
196,13785
197,15094
198,1265
199,14817
200,15081
201,14746
202,13236
203,12736
204,2900
205,12962
206,14906
207,13837
208,14949
209,10477
210,12136
211,13690
212,13100
213,14376
214,12519
215,15086
216,10759
217,14387
217,12406
218,13866
219,13142
220,8419
221,15051
222,15030
