SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
215,77604,14,77604,8,760,3,760,603,126
168,74004,28,74004,4,833,5,833,602,110
114,52532,16,52532,3,807,5,807,600,130
230,79427,16,79427,6,814,3,814,600,116
96,49449,7,49449,5,811,5,811,604,114
191,76421,22,76421,9,787,4,787,601,122
271,122897,23,122897,7,803,8,803,605,115
110,36937,11,36937,3,815,5,815,602,110
73,44736,14,44736,4,774,3,774,600,109
517,234734,67,234734,5,840,7,840,602,141
201,102810,23,102810,2,818,3,818,600,124
86,35482,11,35482,8,804,6,804,604,129
122,41248,10,41248,8,849,1,849,600,112
571,231450,65,231450,9,812,2,812,604,134
174,84507,33,84507,6,839,6,839,605,128
110,47996,14,47996,7,821,4,821,600,125
256,127754,24,127754,3,857,3,857,604,116
192,76213,12,76213,7,790,7,790,600,119
115,58933,8,58933,7,853,1,853,602,120
242,86600,12,86600,0,856,2,856,603,113
547,230746,38,230746,10,786,9,786,601,130
223,110251,26,110251,6,815,7,815,605,124
495,208702,113,208702,8,844,6,844,602,118
181,61423,17,61423,8,809,4,809,604,127
173,55836,13,55836,3,866,6,866,602,127
461,194270,63,194270,4,833,6,833,602,137
359,135360,46,135360,8,814,4,814,601,127
61,31385,3,31385,5,787,5,787,601,134
80,33349,9,33349,7,794,2,794,604,118
296,152491,20,152491,5,796,3,796,601,113
263,70133,29,70133,8,846,7,846,600,140
103,45526,14,45526,7,754,7,754,603,118
125,49889,13,49889,8,813,7,813,603,120
120,59880,14,59880,3,774,4,774,605,116
376,140920,31,140920,6,863,6,863,602,125
125,50511,11,50511,7,852,3,852,601,107
228,118461,31,118461,12,821,2,821,604,117
194,76444,24,76444,8,837,4,837,600,136
136,51483,13,51483,3,835,2,835,601,108
346,118095,40,118095,6,793,9,793,604,116
272,122438,25,122438,5,764,2,764,604,126
69,23452,7,23452,5,717,5,717,603,120
366,159347,17,159347,6,804,4,804,603,124
406,149580,77,149580,4,807,3,807,600,122
352,135468,46,135468,5,815,5,815,602,131
140,58853,17,58853,6,842,1,842,600,112
124,50214,7,50214,6,768,3,768,602,109
233,95406,19,95406,3,800,2,800,601,110
190,62121,13,62121,10,842,6,842,605,114
231,107215,24,107215,4,772,4,772,602,116
226,82151,11,82151,9,767,8,767,601,133
348,157785,42,157785,4,828,7,828,604,120
1702,725812,112,725812,5,830,5,830,603,113
189,65951,11,65951,10,794,5,794,605,124
590,209286,55,209286,5,805,6,805,603,120
136,62463,3,62463,4,856,5,856,600,121
234,83579,16,83579,4,836,8,836,601,134
73,29836,7,29836,2,799,2,799,604,122
169,80820,24,80820,11,802,0,802,602,106
299,107634,10,107634,7,860,2,860,605,111
502,178202,53,178202,4,777,3,777,605,117
82,28821,2,28821,4,844,6,844,601,114
609,204822,66,204822,8,779,3,779,605,129
68,40357,5,40357,5,791,7,791,603,135
59,23521,2,23521,6,822,4,822,603,116
120,65407,17,65407,7,797,6,797,604,135
203,61198,10,61198,5,855,7,855,601,121
198,104081,21,104081,5,790,3,790,605,114
485,210647,27,210647,1,766,6,766,601,124
143,42935,25,42935,10,812,4,812,600,124
257,135024,50,135024,5,792,5,792,605,126
167,65180,12,65180,7,791,5,791,604,126
75,36346,8,36346,5,765,6,765,605,124
179,81031,25,81031,5,787,3,787,601,119
187,72552,24,72552,1,796,1,796,604,117
215,87675,20,87675,6,800,2,800,605,121
195,65216,26,65216,4,763,7,763,602,138
253,108440,29,108440,8,784,3,784,600,124
115,49630,7,49630,8,824,5,824,605,121
189,136836,24,136836,6,793,1,793,605,118
302,117466,33,117466,4,801,6,801,602,114
221,84263,30,84263,3,756,6,756,602,119
172,96508,20,96508,5,828,4,828,600,115
166,87530,19,87530,2,787,4,787,605,123
196,67451,29,67451,5,777,9,777,601,130
309,126581,38,126581,2,829,6,829,601,120
164,64174,13,64174,8,847,3,847,601,122
119,48762,17,48762,8,826,1,826,602,100
674,202130,56,202130,12,800,7,800,601,132
312,125184,26,125184,5,778,6,778,600,113
259,116766,38,116766,6,836,2,836,601,122
286,127776,27,127776,7,790,6,790,601,125
340,145497,22,145497,5,808,3,808,603,114
457,235445,50,235445,8,837,2,837,601,112
290,141985,31,141985,4,769,1,769,600,123
177,72823,28,72823,5,780,2,780,601,125
436,180370,54,180370,6,836,9,836,604,124
182,87296,21,87296,9,813,3,813,601,115
212,94811,25,94811,4,788,5,788,604,131
212,66295,25,66295,6,820,9,820,600,131
160,80609,20,80609,3,822,5,822,604,106
261,81801,28,81801,4,822,6,822,605,124
475,165512,23,165512,5,821,6,821,600,122
120,62578,9,62578,3,785,0,785,602,126
163,55330,20,55330,6,802,5,802,603,113
234,113661,10,113661,6,829,5,829,602,112
304,97797,17,97797,1,859,5,859,601,118
105,44905,6,44905,6,811,3,811,600,109
130,45209,8,45209,7,819,5,819,602,118
313,103551,13,103551,3,829,5,829,600,119
184,85702,26,85702,4,760,1,760,603,129
270,102438,40,102438,6,833,5,833,600,128
345,123185,36,123185,5,813,4,813,602,133
82,46222,11,46222,3,846,2,846,601,102
166,49614,7,49614,2,853,6,853,600,118
313,116149,40,116149,6,796,4,796,600,118
348,119838,22,119838,3,773,3,773,603,112
237,96570,14,96570,5,838,9,838,604,120
171,59050,16,59050,7,813,3,813,600,121
195,103353,20,103353,8,755,5,755,602,111
206,76544,16,76544,8,852,5,852,603,124
119,49597,19,49597,4,834,6,834,605,114
241,85604,41,85604,4,812,3,812,603,131
518,212737,31,212737,5,796,0,796,605,104
218,80125,29,80125,2,786,1,786,602,113
88,33511,11,33511,6,833,3,833,604,117
229,68420,16,68420,5,829,5,829,600,120
266,99611,27,99611,4,770,6,770,605,120
318,156568,34,156568,2,759,7,759,604,127
107,51005,9,51005,2,812,4,812,604,125
203,62664,13,62664,4,800,1,800,602,109
274,113152,14,113152,4,767,4,767,605,117
755,299976,78,299976,2,789,2,789,600,111
214,88291,27,88291,8,830,3,830,601,123
96,44979,9,44979,4,789,10,789,602,138
125,50926,23,50926,6,844,7,844,601,117
165,86568,20,86568,8,851,6,851,604,128
262,96812,31,96812,4,801,6,801,604,113
212,81290,17,81290,4,781,5,781,603,115
93,52777,13,52777,3,807,4,807,601,122
112,54348,9,54348,5,821,2,821,600,119
268,111777,40,111777,3,794,1,794,602,134
149,40277,11,40277,7,797,5,797,600,118
161,64433,12,64433,7,824,2,824,604,111
163,72154,20,72154,6,802,3,802,600,125
93,55620,11,55620,2,829,6,829,604,130
226,85762,34,85762,6,852,2,852,603,122
91,49300,14,49300,2,826,4,826,602,113
107,44098,11,44098,9,783,9,783,602,140
228,78335,39,78335,4,859,5,859,601,126
317,96125,28,96125,8,791,4,791,601,126
325,146687,17,146687,3,831,1,831,605,106
208,78290,18,78290,3,816,7,816,605,121
440,163890,17,163890,6,803,3,803,603,104
105,46584,13,46584,4,765,4,765,600,112
89,34371,9,34371,8,772,4,772,601,117
719,280854,76,280854,3,815,7,815,601,129
149,60134,15,60134,9,882,2,882,602,122
136,55499,12,55499,5,852,7,852,603,126
112,48574,10,48574,6,799,3,799,604,111
185,81199,43,81199,4,797,5,797,602,136
202,85300,30,85300,4,823,3,823,600,125
117,44624,6,44624,4,801,7,801,604,123
88,41725,11,41725,3,771,5,771,601,126
198,91830,17,91830,4,813,6,813,605,123
120,50072,13,50072,5,796,5,796,603,122
