SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
2280,136529,46,136529,38,845,9,845
1348,92893,37,92893,33,819,11,819
1886,152615,57,152615,19,818,4,818
1529,111392,41,111392,30,788,6,788
2353,167559,87,167559,24,811,5,811
2561,185757,34,185757,28,824,3,824
1089,73027,20,73027,33,860,3,860
551,36142,17,36142,23,824,6,824
3023,243479,100,243479,19,730,6,730
749,66903,32,66903,25,774,13,774
2107,223149,79,223149,23,842,6,842
1997,131691,35,131691,27,805,5,805
1849,119066,43,119066,40,829,5,829
353,48776,9,48776,17,830,9,830
894,69283,17,69283,28,853,4,853
973,57387,26,57387,36,802,8,802
565,41705,8,41705,19,785,3,785
907,65363,23,65363,31,829,4,829
962,62231,17,62231,32,771,2,771
1420,94674,29,94674,35,794,4,794
991,67702,24,67702,19,760,3,760
843,78658,27,78658,26,795,5,795
548,48549,17,48549,20,819,3,819
1018,70314,59,70314,20,744,3,744
790,61370,30,61370,42,812,6,812
1091,83302,34,83302,26,763,2,763
582,36034,12,36034,36,847,4,847
2334,131812,41,131812,38,832,8,832
599,47038,16,47038,23,786,5,786
559,43100,24,43100,21,807,6,807
5280,381575,187,381575,23,795,6,795
767,76579,31,76579,16,805,5,805
1496,102372,37,102372,37,829,9,829
1878,131288,62,131288,31,824,9,824
1010,102676,26,102676,18,785,7,785
1645,131002,56,131002,21,759,4,759
1083,90733,24,90733,20,795,0,795
1225,86424,56,86424,30,766,5,766
1116,79534,26,79534,32,777,10,777
1495,111370,34,111370,32,815,3,815
422,40844,8,40844,19,798,6,798
1439,91165,26,91165,26,778,9,778
1053,84821,48,84821,19,828,6,828
5222,334609,118,334609,39,749,6,749
455,38525,12,38525,20,825,5,825
1192,76628,36,76628,34,818,5,818
868,69479,48,69479,18,807,5,807
934,75906,41,75906,22,830,4,830
411,39657,17,39657,32,805,10,805
737,57117,11,57117,28,830,5,830
1399,102016,41,102016,35,828,9,828
1443,89952,46,89952,23,831,9,831
734,50907,25,50907,21,817,7,817
3388,196837,108,196837,31,814,11,814
732,65136,25,65136,16,799,5,799
3103,219340,117,219340,31,805,8,805
591,75691,32,75691,18,852,1,852
3144,213398,74,213398,37,830,6,830
1122,113120,37,113120,28,868,5,868
1098,87826,38,87826,31,809,2,809
1769,100208,35,100208,29,755,2,755
924,77075,37,77075,27,779,4,779
548,35195,10,35195,35,835,7,835
1160,61092,26,61092,43,785,4,785
752,49143,14,49143,26,837,12,837
2027,148447,33,148447,25,834,4,834
1973,138726,47,138726,25,792,8,792
1955,124283,42,124283,27,787,4,787
1885,179378,68,179378,28,819,10,819
1555,86812,26,86812,30,816,4,816
473,39779,18,39779,22,805,4,805
972,69944,20,69944,19,799,6,799
2458,195059,83,195059,23,803,5,803
1810,135877,69,135877,35,770,5,770
987,66120,26,66120,29,817,10,817
1914,140594,33,140594,27,794,5,794
979,64702,36,64702,24,773,6,773
1208,82794,35,82794,22,836,7,836
1792,114381,41,114381,22,760,4,760
687,55687,10,55687,24,868,5,868
3279,233332,103,233332,26,784,3,784
1454,133467,60,133467,23,745,3,745
1056,70343,21,70343,17,849,5,849
844,63273,16,63273,20,801,3,801
1211,84807,42,84807,27,790,7,790
