ID1,ID2,Distance
N5996|7821|0.941767,N5995|9243|0.97324,0.00801073
N6425|9203|0.23865,N6427|1629|0.477357,0.0144981
N6049|10800|0.175459,N6048|8321|0.00705,0.0137001
N6314|9480|0.039984,N6316|13713|0.179853,0.00559413
N6279|8002|0.691967,N6280|10426|0.237458,0.000796367
N6520|13038|0.295729,N6519|8428|0.844075,0.00399443
N6359|6718|0.28474,N6360|5696|0.77766,0.0112527
N6242|2983|0.238265,N6243|5801|0.620322,0.00800314
N6084|7564|0.279187,N6083|1642|0.36735,0.00319146
N6084|7564|0.279187,N6082|5174|0.052209,0.0088244
N6370|5029|0.072093,N6369|2667|0.629562,0.0112358
N6040|10485|0.674205,N6039|13910|0.736583,0.0079961
N6040|10485|0.674205,N6038|10208|0.447746,0.0120426
N5976|3903|0.272493,N5978|7287|0.768855,0.00640643
N6381|11451|0.442712,N6382|4624|0.32776,0.00961309
N6540|5880|0.965534,N6539|10749|0.88257,0.011227
N6025|10308|0.081188,N6024|12321|0.56397,0.00399021
N6275|9662|0.840919,N6277|10794|0.630623,0.0128588
N6305|5109|0.23975,N6304|5771|0.701535,0.0136698
N6070|4046|0.254849,N6069|10874|0.63107,0.014561
N6528|15116|0.491611,N6527|10132|0.595305,0.00239077
N6428|11722|0.584022,N6426|13456|0.701614,0.00719404
N5925|9864|0.200233,N5926|11624|0.497229,0.0136749
N6509|14749|0.410092,N6508|12746|0.476068,0.00640696
N6031|13948|0.02065,N6029|4842|0.956379,0.0136523
N6031|13948|0.02065,N6030|11116|0.046411,0.0144691
N6031|13948|0.02065,N6028|8081|0.982615,0.0128395
N6117|9609|0.381666,N6116|13859|0.352194,0.0145005
N6566|1952|0.37441,N6565|14584|0.510914,0.00159202
N6574|13847|0.032839,N6575|4151|0.524709,0.00479304
N6574|13847|0.032839,N6576|6204|0.787218,0.0112414
N6443|3044|0.762297,N6444|2418|0.313937,0.00398574
N6182|1895|0.931549,N6184|5717|0.063067,0.00801441
N6182|1895|0.931549,N6183|11526|0.066621,0.00399442
N6083|1642|0.36735,N6082|5174|0.052209,0.00882272
N6083|1642|0.36735,N6079|15252|0.198226,0.0145252
N6083|1642|0.36735,N6077|11700|0.892646,0.0137352
N6208|4035|0.515536,N6207|11261|0.054979,0.00559292
N6434|6907|0.696359,N6433|8675|0.001626,0.0128434
N6353|6500|0.865963,N6352|7074|0.870216,0.00799618
N6258|6386|0.721579,N6259|5143|0.36381,0.00719397
N6258|6386|0.721579,N6257|4024|0.118438,0.00963287
N5924|10005|0.248463,N5923|8736|0.457328,0.0112528
N5964|4801|0.423304,N5963|1683|0.914818,0.00800972
N6503|5474|0.963878,N6504|1894|0.52533,0.0136871
N6324|3744|0.475783,N6323|4899|0.232327,0.0137081
N6324|3744|0.475783,N6322|3379|0.052286,0.0120568
