0.001089 2551.090250 7012 3 7 0 8952 27 1043 1577 0 25 1 2395 0 0 [7012],[],[],[],[],[],[],[],[]
0.001091 1002549.735250 7012 7 8 0 8952 27 1043 1577 0 25 0 2396 0 0 [7012],[],[],[],[],[],[],[],[]
0.001133 2551.305250 2202 8 4 0 8952 27 1043 1578 0 25 0 2395 0 0 [2202],[],[],[],[],[],[],[],[]
0.001367 2550.905250 1007 8 4 0 8952 27 1043 1579 0 25 0 2394 0 0 [1007],[],[],[],[],[],[],[],[]
0.001616 2550.533250 5953 6 7 0 8952 27 1043 1579 0 24 1 2394 0 0 [5953],[],[],[],[],[],[],[],[]
0.001617 1002541.522000 5953 7 8 0 8952 27 1043 1579 0 24 0 2395 0 0 [5953],[],[],[],[],[],[],[],[]
0.001713 2543.092000 8051 8 4 0 8952 27 1043 1580 0 24 0 2394 0 0 [8051],[],[],[],[],[],[],[],[]
0.002203 2542.720000 8225 1 2 0 8951 28 1043 1580 0 24 0 2394 0 0 [],[],[],[6167,6167],[],[],[],[],[]
0.002660 2551.692000 6903 2 3 0 8951 27 1044 1580 0 24 0 2394 0 0 [6903],[],[],[],[],[],[],[],[]
0.002858 2542.822000 506 8 4 0 8951 27 1044 1581 0 24 0 2393 0 0 [506],[],[],[],[],[],[],[],[]
0.003049 2542.422000 9645 8 4 0 8951 27 1044 1582 0 24 0 2392 0 0 [9645],[],[],[],[],[],[],[],[]
0.003535 2542.078000 10497 8 4 0 8951 27 1044 1583 0 24 0 2391 0 0 [10497],[],[],[],[],[],[],[],[]
0.003927 2541.734000 6894 6 7 0 8951 27 1044 1583 0 23 1 2391 0 0 [6894],[],[],[],[],[],[],[],[]
0.003928 1002532.722750 6894 7 8 0 8951 27 1044 1583 0 23 0 2392 0 0 [6894],[],[],[],[],[],[],[],[]
0.004196 2534.292750 8581 6 7 0 8951 27 1044 1583 0 22 1 2392 0 0 [8581],[],[],[],[],[],[],[],[]
0.004198 1002525.259000 8581 7 8 0 8951 27 1044 1583 0 22 0 2393 0 0 [8581],[],[],[],[],[],[],[],[]
0.004412 2526.829000 9766 8 4 0 8951 27 1044 1584 0 22 0 2392 0 0 [9766],[],[],[],[],[],[],[],[]
0.004749 2526.485000 9032 2 3 0 8951 26 1045 1584 0 22 0 2392 0 0 [9032],[],[],[],[],[],[],[],[]
0.005071 2517.615000 7278 8 4 0 8951 26 1045 1585 0 22 0 2391 0 0 [7278],[],[],[],[],[],[],[],[]
0.005987 2517.299000 7282 8 4 0 8951 26 1045 1586 0 22 0 2390 0 0 [7282],[],[],[],[],[],[],[],[]
0.006208 2516.927000 5739 8 4 0 8951 26 1045 1587 0 22 0 2389 0 0 [5739],[],[],[],[],[],[],[],[]
0.006710 2516.555000 1270 4 8 0 8951 26 1045 1586 0 22 0 2390 0 0 [1270],[],[],[],[],[],[],[],[]
0.007014 2516.955000 5390 6 7 0 8951 26 1045 1586 0 21 1 2390 0 0 [5390],[],[],[],[],[],[],[],[]
0.007014 1002507.921250 5390 7 8 0 8951 26 1045 1586 0 21 0 2391 0 0 [5390],[],[],[],[],[],[],[],[]
0.007253 2509.491250 2006 8 4 0 8951 26 1045 1587 0 21 0 2390 0 0 [2006],[],[],[],[],[],[],[],[]
0.007736 2509.119250 2129 8 4 0 8951 26 1045 1588 0 21 0 2389 0 0 [2129],[],[],[],[],[],[],[],[]
0.007854 2508.803250 906 6 7 0 8951 26 1045 1588 0 20 1 2389 0 0 [906],[],[],[],[],[],[],[],[]
0.007855 1002499.803250 906 7 8 0 8951 26 1045 1588 0 20 0 2390 0 0 [906],[],[],[],[],[],[],[],[]
0.007873 2501.373250 9193 8 4 0 8951 26 1045 1589 0 20 0 2389 0 0 [9193],[],[],[],[],[],[],[],[]
0.007973 2501.001250 4481 3 7 0 8951 26 1044 1589 0 20 1 2389 0 0 [4481],[],[],[],[],[],[],[],[]
0.007974 1002499.601250 4481 7 8 0 8951 26 1044 1589 0 20 0 2390 0 0 [4481],[],[],[],[],[],[],[],[]
0.008092 2501.171250 400 8 4 0 8951 26 1044 1590 0 20 0 2389 0 0 [400],[],[],[],[],[],[],[],[]
0.008689 2500.799250 12471 8 4 0 8951 26 1044 1591 0 20 0 2388 0 0 [12471],[],[],[],[],[],[],[],[]
0.008725 2500.483250 4403 8 4 0 8951 26 1044 1592 0 20 0 2387 0 0 [4403],[],[],[],[],[],[],[],[]
0.008979 2500.111250 7163 8 4 0 8951 26 1044 1593 0 20 0 2386 0 0 [7163],[],[],[],[],[],[],[],[]
0.009449 2499.739250 5704 8 4 0 8951 26 1044 1594 0 20 0 2385 0 0 [5704],[],[],[],[],[],[],[],[]
0.009930 2499.395250 5055 8 4 0 8951 26 1044 1595 0 20 0 2384 0 0 [5055],[],[],[],[],[],[],[],[]
0.011119 2499.135250 4183 8 4 0 8951 26 1044 1596 0 20 0 2383 0 0 [4183],[],[],[],[],[],[],[],[]
0.011537 2498.791250 9367 8 4 0 8951 26 1044 1597 0 20 0 2382 0 0 [9367],[],[],[],[],[],[],[],[]
0.011583 2498.447250 2077 3 7 0 8951 26 1043 1597 0 20 1 2382 0 0 [2077],[],[],[],[],[],[],[],[]
0.011585 1002497.092250 2077 7 8 0 8951 26 1043 1597 0 20 0 2383 0 0 [2077],[],[],[],[],[],[],[],[]
0.011935 2498.662250 13144 8 4 0 8951 26 1043 1598 0 20 0 2382 0 0 [13144],[],[],[],[],[],[],[],[]
0.012094 2498.318250 8151 8 4 0 8951 26 1043 1599 0 20 0 2381 0 0 [8151],[],[],[],[],[],[],[],[]
0.012338 2498.002250 9871 2 3 0 8951 25 1044 1599 0 20 0 2381 0 0 [9871],[],[],[],[],[],[],[],[]
0.012632 2488.952250 668 8 4 0 8951 25 1044 1600 0 20 0 2380 0 0 [668],[],[],[],[],[],[],[],[]
0.012665 2488.664250 5117 6 7 0 8951 25 1044 1600 0 19 1 2380 0 0 [5117],[],[],[],[],[],[],[],[]
0.012665 1002479.664250 5117 7 8 0 8951 25 1044 1600 0 19 0 2381 0 0 [5117],[],[],[],[],[],[],[],[]
0.012977 2481.234250 1196 8 4 0 8951 25 1044 1601 0 19 0 2380 0 0 [1196],[],[],[],[],[],[],[],[]
0.013055 2480.946250 11540 8 4 0 8951 25 1044 1602 0 19 0 2379 0 0 [11540],[],[],[],[],[],[],[],[]
0.013124 2480.574250 2179 4 8 0 8951 25 1044 1601 0 19 0 2380 0 0 [2179],[],[],[],[],[],[],[],[]
0.013127 2480.918250 12885 8 4 0 8951 25 1044 1602 0 19 0 2379 0 0 [12885],[],[],[],[],[],[],[],[]
0.013581 2480.546250 2227 6 7 0 8951 25 1044 1602 0 18 1 2379 0 0 [2227],[],[],[],[],[],[],[],[]
0.013581 1002471.523750 2227 7 8 0 8951 25 1044 1602 0 18 0 2380 0 0 [2227],[],[],[],[],[],[],[],[]
0.014297 2473.093750 4781 8 4 0 8951 25 1044 1603 0 18 0 2379 0 0 [4781],[],[],[],[],[],[],[],[]
0.014935 2472.777750 2203 3 7 0 8951 25 1043 1603 0 18 1 2379 0 0 [2203],[],[],[],[],[],[],[],[]
0.014937 1002471.467750 2203 7 8 0 8951 25 1043 1603 0 18 0 2380 0 0 [2203],[],[],[],[],[],[],[],[]
0.015068 2473.037750 2712 8 4 0 8951 25 1043 1604 0 18 0 2379 0 0 [2712],[],[],[],[],[],[],[],[]
0.016227 2472.665750 8225 2 3 0 8951 24 1044 1604 0 18 0 2379 0 0 [8225],[],[],[],[],[],[],[],[]
0.016989 2463.975750 8919 8 4 0 8951 24 1044 1605 0 18 0 2378 0 0 [8919],[],[],[],[],[],[],[],[]
0.017033 2463.603750 5791 2 3 0 8951 23 1045 1605 0 18 0 2378 0 0 [5791],[],[],[],[],[],[],[],[]
0.017269 2454.913750 7509 4 8 0 8951 23 1045 1604 0 18 0 2379 0 0 [7509],[],[],[],[],[],[],[],[]
0.018765 2455.285750 5969 2 3 0 8951 22 1046 1604 0 18 0 2379 0 0 [5969],[],[],[],[],[],[],[],[]
0.019196 2446.415750 7701 8 4 0 8951 22 1046 1605 0 18 0 2378 0 0 [7701],[],[],[],[],[],[],[],[]
0.020333 2446.015750 3131 2 3 0 8951 21 1047 1605 0 18 0 2378 0 0 [3131],[],[],[],[],[],[],[],[]
0.020495 2437.145750 11886 1 2 0 8950 22 1047 1605 0 18 0 2378 0 0 [],[],[13865,13865],[],[],[],[],[],[]
0.020533 2446.550750 203 4 8 0 8950 22 1047 1604 0 18 0 2379 0 0 [203],[],[],[],[],[],[],[],[]
0.021219 2446.922750 11788 8 4 0 8950 22 1047 1605 0 18 0 2378 0 0 [11788],[],[],[],[],[],[],[],[]
0.021342 2446.578750 2580 3 7 0 8950 22 1046 1605 0 18 1 2378 0 0 [2580],[],[],[],[],[],[],[],[]
0.021344 1002445.223750 2580 7 8 0 8950 22 1046 1605 0 18 0 2379 0 0 [2580],[],[],[],[],[],[],[],[]
0.022018 2446.793750 12234 8 4 0 8950 22 1046 1606 0 18 0 2378 0 0 [12234],[],[],[],[],[],[],[],[]
0.022072 2446.505750 134 8 4 0 8950 22 1046 1607 0 18 0 2377 0 0 [134],[],[],[],[],[],[],[],[]
0.022365 2446.105750 2517 8 4 0 8950 22 1046 1608 0 18 0 2376 0 0 [2517],[],[],[],[],[],[],[],[]
0.023116 2445.733750 12019 3 7 0 8950 22 1045 1608 0 18 1 2376 0 0 [12019],[],[],[],[],[],[],[],[]
0.023118 1002444.378750 12019 7 8 0 8950 22 1045 1608 0 18 0 2377 0 0 [12019],[],[],[],[],[],[],[],[]
0.023632 2445.948750 3344 8 4 0 8950 22 1045 1609 0 18 0 2376 0 0 [3344],[],[],[],[],[],[],[],[]
0.023869 2445.548750 5640 8 4 0 8950 22 1045 1610 0 18 0 2375 0 0 [5640],[],[],[],[],[],[],[],[]
0.023923 2445.148750 601 3 7 0 8950 22 1044 1610 0 18 1 2375 0 0 [601],[],[],[],[],[],[],[],[]
0.023923 1002443.793750 601 7 8 0 8950 22 1044 1610 0 18 0 2376 0 0 [601],[],[],[],[],[],[],[],[]
0.024888 2445.363750 9656 2 3 0 8950 21 1045 1610 0 18 0 2376 0 0 [9656],[],[],[],[],[],[],[],[]
0.024896 2436.133750 10544 8 4 0 8950 21 1045 1611 0 18 0 2375 0 0 [10544],[],[],[],[],[],[],[],[]
0.025364 2435.733750 12269 8 4 0 8950 21 1045 1612 0 18 0 2374 0 0 [12269],[],[],[],[],[],[],[],[]
0.028153 2435.389750 11212 8 4 0 8950 21 1045 1613 0 18 0 2373 0 0 [11212],[],[],[],[],[],[],[],[]
0.028154 2434.989750 5793 8 4 0 8950 21 1045 1614 0 18 0 2372 0 0 [5793],[],[],[],[],[],[],[],[]
0.028484 2434.589750 7493 4 8 0 8950 21 1045 1613 0 18 0 2373 0 0 [7493],[],[],[],[],[],[],[],[]
0.028499 2434.933750 1871 8 4 0 8950 21 1045 1614 0 18 0 2372 0 0 [1871],[],[],[],[],[],[],[],[]
0.028900 2434.533750 12370 8 4 0 8950 21 1045 1615 0 18 0 2371 0 0 [12370],[],[],[],[],[],[],[],[]
0.028995 2434.217750 11647 4 8 0 8950 21 1045 1614 0 18 0 2372 0 0 [11647],[],[],[],[],[],[],[],[]
0.030103 2434.589750 10917 6 7 0 8950 21 1045 1614 0 17 1 2372 0 0 [10917],[],[],[],[],[],[],[],[]
0.030105 1002425.578500 10917 7 8 0 8950 21 1045 1614 0 17 0 2373 0 0 [10917],[],[],[],[],[],[],[],[]
0.030117 2427.148500 2567 8 4 0 8950 21 1045 1615 0 17 0 2372 0 0 [2567],[],[],[],[],[],[],[],[]
0.030212 2426.832500 7493 8 4 0 8950 21 1045 1616 0 17 0 2371 0 0 [7493],[],[],[],[],[],[],[],[]
0.030477 2426.488500 4491 4 8 0 8950 21 1045 1615 0 17 0 2372 0 0 [4491],[],[],[],[],[],[],[],[]
0.030730 2426.804500 4747 4 8 0 8950 21 1045 1614 0 17 0 2373 0 0 [4747],[],[],[],[],[],[],[],[]
0.031115 2427.176500 731 8 4 0 8950 21 1045 1615 0 17 0 2372 0 0 [731],[],[],[],[],[],[],[],[]
0.031636 2426.804500 7608 3 7 0 8950 21 1044 1615 0 17 1 2372 0 0 [7608],[],[],[],[],[],[],[],[]
0.031636 1002425.314500 7608 7 8 0 8950 21 1044 1615 0 17 0 2373 0 0 [7608],[],[],[],[],[],[],[],[]
0.031950 2426.884500 6592 8 4 0 8950 21 1044 1616 0 17 0 2372 0 0 [6592],[],[],[],[],[],[],[],[]
0.032245 2426.512500 603 2 3 0 8950 20 1045 1616 0 17 0 2372 0 0 [603],[],[],[],[],[],[],[],[]
0.032907 2417.822500 358 4 8 0 8950 20 1045 1615 0 17 0 2373 0 0 [358],[],[],[],[],[],[],[],[]
0.034128 2418.166500 12145 2 3 0 8950 19 1046 1615 0 17 0 2373 0 0 [12145],[],[],[],[],[],[],[],[]
0.035062 2409.296500 9844 8 4 0 8950 19 1046 1616 0 17 0 2372 0 0 [9844],[],[],[],[],[],[],[],[]
0.035077 2408.924500 2020 6 7 0 8950 19 1046 1616 0 16 1 2372 0 0 [2020],[],[],[],[],[],[],[],[]
0.035079 1002399.902000 2020 7 8 0 8950 19 1046 1616 0 16 0 2373 0 0 [2020],[],[],[],[],[],[],[],[]
0.037171 2401.472000 7341 2 3 0 8950 18 1047 1616 0 16 0 2373 0 0 [7341],[],[],[],[],[],[],[],[]
0.037561 2392.602000 11372 8 4 0 8950 18 1047 1617 0 16 0 2372 0 0 [11372],[],[],[],[],[],[],[],[]
0.037616 2392.258000 7652 8 4 0 8950 18 1047 1618 0 16 0 2371 0 0 [7652],[],[],[],[],[],[],[],[]
0.037732 2391.858000 6862 6 7 0 8950 18 1047 1618 0 15 1 2371 0 0 [6862],[],[],[],[],[],[],[],[]
0.037732 1002382.835500 6862 7 8 0 8950 18 1047 1618 0 15 0 2372 0 0 [6862],[],[],[],[],[],[],[],[]
0.038148 2384.405500 8451 2 3 0 8950 17 1048 1618 0 15 0 2372 0 0 [8451],[],[],[],[],[],[],[],[]
0.038309 2375.535500 11520 3 7 0 8950 17 1047 1618 0 15 1 2372 0 0 [11520],[],[],[],[],[],[],[],[]
0.038309 1002374.180500 11520 7 8 0 8950 17 1047 1618 0 15 0 2373 0 0 [11520],[],[],[],[],[],[],[],[]
0.038765 2375.750500 4047 8 4 0 8950 17 1047 1619 0 15 0 2372 0 0 [4047],[],[],[],[],[],[],[],[]
0.039101 2375.434500 10276 8 4 0 8950 17 1047 1620 0 15 0 2371 0 0 [10276],[],[],[],[],[],[],[],[]
0.039165 2375.062500 11167 2 3 0 8950 16 1048 1620 0 15 0 2371 0 0 [11167],[],[],[],[],[],[],[],[]
0.039521 2366.012500 12281 3 7 0 8950 16 1047 1620 0 15 1 2371 0 0 [12281],[],[],[],[],[],[],[],[]
0.039524 1002364.657500 12281 7 8 0 8950 16 1047 1620 0 15 0 2372 0 0 [12281],[],[],[],[],[],[],[],[]
0.039882 2366.227500 9688 3 7 0 8950 16 1046 1620 0 15 1 2372 0 0 [9688],[],[],[],[],[],[],[],[]
0.039882 1002364.827500 9688 7 8 0 8950 16 1046 1620 0 15 0 2373 0 0 [9688],[],[],[],[],[],[],[],[]
0.040208 2366.397500 5787 3 7 0 8950 16 1045 1620 0 15 1 2373 0 0 [5787],[],[],[],[],[],[],[],[]
0.040209 1002365.042500 5787 7 8 0 8950 16 1045 1620 0 15 0 2374 0 0 [5787],[],[],[],[],[],[],[],[]
0.040617 2366.612500 2845 8 4 0 8950 16 1045 1621 0 15 0 2373 0 0 [2845],[],[],[],[],[],[],[],[]
0.040911 2366.240500 12236 8 4 0 8950 16 1045 1622 0 15 0 2372 0 0 [12236],[],[],[],[],[],[],[],[]
0.041171 2365.896500 6095 8 4 0 8950 16 1045 1623 0 15 0 2371 0 0 [6095],[],[],[],[],[],[],[],[]
0.041594 2365.608500 1853 6 7 0 8950 16 1045 1623 0 14 1 2371 0 0 [1853],[],[],[],[],[],[],[],[]
0.041595 1002356.597250 1853 7 8 0 8950 16 1045 1623 0 14 0 2372 0 0 [1853],[],[],[],[],[],[],[],[]
0.041610 2358.167250 11456 8 4 0 8950 16 1045 1624 0 14 0 2371 0 0 [11456],[],[],[],[],[],[],[],[]
0.041771 2357.851250 489 3 7 0 8950 16 1044 1624 0 14 1 2371 0 0 [489],[],[],[],[],[],[],[],[]
0.041771 1002356.496250 489 7 8 0 8950 16 1044 1624 0 14 0 2372 0 0 [489],[],[],[],[],[],[],[],[]
0.042112 2358.066250 10953 6 7 0 8950 16 1044 1624 0 13 1 2372 0 0 [10953],[],[],[],[],[],[],[],[]
0.042113 1002349.043750 10953 7 8 0 8950 16 1044 1624 0 13 0 2373 0 0 [10953],[],[],[],[],[],[],[],[]
0.042185 2350.613750 2132 8 4 0 8950 16 1044 1625 0 13 0 2372 0 0 [2132],[],[],[],[],[],[],[],[]
0.042391 2350.241750 7621 8 4 0 8950 16 1044 1626 0 13 0 2371 0 0 [7621],[],[],[],[],[],[],[],[]
0.043007 2349.869750 12051 8 4 0 8950 16 1044 1627 0 13 0 2370 0 0 [12051],[],[],[],[],[],[],[],[]
0.043034 2349.525750 3764 8 4 0 8950 16 1044 1628 0 13 0 2369 0 0 [3764],[],[],[],[],[],[],[],[]
0.043233 2349.153750 9439 8 4 0 8950 16 1044 1629 0 13 0 2368 0 0 [9439],[],[],[],[],[],[],[],[]
0.043424 2348.781750 5505 4 8 0 8950 16 1044 1628 0 13 0 2369 0 0 [5505],[],[],[],[],[],[],[],[]
0.043678 2349.153750 9478 4 8 0 8950 16 1044 1627 0 13 0 2370 0 0 [9478],[],[],[],[],[],[],[],[]
0.044134 2349.525750 12974 4 8 0 8950 16 1044 1626 0 13 0 2371 0 0 [12974],[],[],[],[],[],[],[],[]
0.044302 2349.869750 2929 8 4 0 8950 16 1044 1627 0 13 0 2370 0 0 [2929],[],[],[],[],[],[],[],[]
0.044449 2349.581750 12043 8 4 0 8950 16 1044 1628 0 13 0 2369 0 0 [12043],[],[],[],[],[],[],[],[]
0.044592 2349.237750 1478 8 4 0 8950 16 1044 1629 0 13 0 2368 0 0 [1478],[],[],[],[],[],[],[],[]
0.044712 2348.921750 5794 4 8 0 8950 16 1044 1628 0 13 0 2369 0 0 [5794],[],[],[],[],[],[],[],[]
0.045335 2349.321750 6519 8 4 0 8950 16 1044 1629 0 13 0 2368 0 0 [6519],[],[],[],[],[],[],[],[]
0.045523 2349.033750 8656 4 8 0 8950 16 1044 1628 0 13 0 2369 0 0 [8656],[],[],[],[],[],[],[],[]
0.045657 2349.405750 9606 4 8 0 8950 16 1044 1627 0 13 0 2370 0 0 [9606],[],[],[],[],[],[],[],[]
0.046354 2349.777750 3098 8 4 0 8950 16 1044 1628 0 13 0 2369 0 0 [3098],[],[],[],[],[],[],[],[]
0.046668 2349.377750 2620 8 4 0 8950 16 1044 1629 0 13 0 2368 0 0 [2620],[],[],[],[],[],[],[],[]
0.046732 2349.033750 2092 8 4 0 8950 16 1044 1630 0 13 0 2367 0 0 [2092],[],[],[],[],[],[],[],[]
0.046868 2348.661750 10682 8 4 0 8950 16 1044 1631 0 13 0 2366 0 0 [10682],[],[],[],[],[],[],[],[]
0.047491 2348.345750 12887 8 4 0 8950 16 1044 1632 0 13 0 2365 0 0 [12887],[],[],[],[],[],[],[],[]
0.048919 2347.973750 13087 4 8 0 8950 16 1044 1631 0 13 0 2366 0 0 [13087],[],[],[],[],[],[],[],[]
0.049015 2348.261750 3618 8 4 0 8950 16 1044 1632 0 13 0 2365 0 0 [3618],[],[],[],[],[],[],[],[]
0.049553 2347.917750 4287 8 4 0 8950 16 1044 1633 0 13 0 2364 0 0 [4287],[],[],[],[],[],[],[],[]
0.049988 2347.545750 8356 8 4 0 8950 16 1044 1634 0 13 0 2363 0 0 [8356],[],[],[],[],[],[],[],[]
0.050024 2347.173750 11966 3 7 0 8950 16 1043 1634 0 13 1 2363 0 0 [11966],[],[],[],[],[],[],[],[]
0.050024 1002345.773750 11966 7 8 0 8950 16 1043 1634 0 13 0 2364 0 0 [11966],[],[],[],[],[],[],[],[]
0.050718 2347.343750 827 8 4 0 8950 16 1043 1635 0 13 0 2363 0 0 [827],[],[],[],[],[],[],[],[]
0.052761 2346.943750 11402 8 4 0 8950 16 1043 1636 0 13 0 2362 0 0 [11402],[],[],[],[],[],[],[],[]
0.053422 2346.543750 8635 8 4 0 8950 16 1043 1637 0 13 0 2361 0 0 [8635],[],[],[],[],[],[],[],[]
0.053583 2346.227750 230 2 3 0 8950 15 1044 1637 0 13 0 2361 0 0 [230],[],[],[],[],[],[],[],[]
0.053848 2336.997750 3816 8 4 0 8950 15 1044 1638 0 13 0 2360 0 0 [3816],[],[],[],[],[],[],[],[]
0.054054 2336.597750 6750 8 4 0 8950 15 1044 1639 0 13 0 2359 0 0 [6750],[],[],[],[],[],[],[],[]
0.054120 2336.197750 10520 8 4 0 8950 15 1044 1640 0 13 0 2358 0 0 [10520],[],[],[],[],[],[],[],[]
0.054523 2335.909750 5899 8 4 0 8950 15 1044 1641 0 13 0 2357 0 0 [5899],[],[],[],[],[],[],[],[]
