SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
113,77604,686,77604,0,760,34,760,604,737
92,74004,696,74004,1,833,36,833,602,735
62,52532,359,52532,2,807,43,807,605,764
133,79427,777,79427,3,814,33,814,603,744
75,49449,457,49449,0,811,26,811,602,705
135,76421,525,76421,2,787,39,787,601,704
154,122897,978,122897,4,803,23,803,602,714
98,36937,280,36937,1,815,31,815,603,706
56,44736,431,44736,2,774,35,774,605,735
319,234734,2212,234734,3,840,32,840,601,737
191,102810,903,102810,0,818,36,818,600,760
40,35482,242,35482,1,804,30,804,600,738
50,41248,395,41248,1,849,36,849,604,776
255,231450,1937,231450,4,812,40,812,600,752
98,84507,729,84507,3,839,27,839,602,720
61,47996,352,47996,1,821,35,821,600,774
132,127754,1010,127754,4,857,27,857,604,724
141,76213,667,76213,3,790,42,790,601,748
89,58933,594,58933,1,853,22,853,605,724
135,86600,805,86600,2,856,30,856,601,711
376,230746,2044,230746,1,786,35,786,600,761
189,110251,1129,110251,0,815,37,815,604,738
231,208702,1284,208702,2,844,19,844,602,691
82,61423,693,61423,2,809,39,809,604,756
98,55836,502,55836,2,866,37,866,601,725
349,194270,1580,194270,1,833,35,833,600,741
194,135360,1181,135360,3,814,29,814,601,725
44,31385,264,31385,2,787,30,787,601,752
45,33349,288,33349,1,794,27,794,600,706
362,152491,1229,152491,1,796,31,796,601,711
134,70133,587,70133,2,846,28,846,605,746
61,45526,359,45526,2,754,22,754,603,691
67,49889,418,49889,4,813,30,813,605,714
109,59880,498,59880,1,774,18,774,604,716
204,140920,1343,140920,3,863,35,863,600,739
63,50511,511,50511,1,852,29,852,600,731
145,118461,1187,118461,1,821,26,821,600,731
120,76444,642,76444,3,837,42,837,600,746
55,51483,445,51483,1,835,36,835,600,749
185,118095,1015,118095,2,793,23,793,605,727
195,122438,1061,122438,3,764,32,764,604,731
30,23452,225,23452,0,717,29,717,603,746
244,159347,1343,159347,2,804,31,804,600,743
295,149580,1140,149580,0,807,29,807,605,714
262,135468,1184,135468,1,815,28,815,600,701
70,58853,541,58853,1,842,37,842,601,738
61,50214,341,50214,5,768,27,768,605,724
204,95406,781,95406,1,800,36,800,600,726
66,62121,557,62121,1,842,43,842,600,758
150,107215,1018,107215,1,772,28,772,600,706
129,82151,649,82151,3,767,32,767,605,739
337,157785,1271,157785,1,828,31,828,605,731
1267,725812,8069,725812,0,830,29,830,604,716
64,65951,722,65951,1,794,35,794,601,735
326,209286,1735,209286,4,805,23,805,600,712
108,62463,557,62463,2,856,28,856,605,741
134,83579,794,83579,0,836,38,836,600,753
28,29836,215,29836,3,799,33,799,602,753
116,80820,749,80820,4,802,24,802,601,697
263,107634,1086,107634,2,860,26,860,600,738
248,178202,1834,178202,3,777,20,777,600,750
51,28821,266,28821,2,844,32,844,604,725
308,204822,1681,204822,1,779,41,779,601,752
61,40357,342,40357,1,791,32,791,603,699
41,23521,209,23521,1,822,33,822,600,746
70,65407,592,65407,0,797,34,797,602,761
97,61198,620,61198,2,855,39,855,600,742
132,104081,955,104081,1,790,33,790,600,720
459,210647,1649,210647,2,766,23,766,602,731
55,42935,360,42935,2,812,28,812,601,733
236,135024,1111,135024,2,792,28,792,600,717
110,65180,692,65180,0,791,48,791,603,782
74,36346,372,36346,3,765,22,765,601,713
90,81031,693,81031,1,787,33,787,601,741
143,72552,592,72552,0,796,24,796,600,704
151,87675,996,87675,3,800,39,800,601,741
121,65216,560,65216,3,763,34,763,602,753
143,108440,900,108440,6,784,30,784,603,741
56,49630,410,49630,4,824,30,824,602,688
208,136836,939,136836,1,793,36,793,602,740
186,117466,1046,117466,0,801,27,801,600,737
207,84263,788,84263,2,756,29,756,601,723
154,96508,779,96508,4,828,36,828,600,725
127,87530,699,87530,2,787,32,787,603,728
89,67451,579,67451,2,777,27,777,601,726
173,126581,1196,126581,1,829,24,829,600,752
97,64174,519,64174,0,847,36,847,600,728
70,48762,507,48762,0,826,38,826,603,725
331,202130,1736,202130,0,800,27,800,605,739
144,125184,1224,125184,1,778,41,778,600,765
212,116766,952,116766,1,836,34,836,601,749
162,127776,1254,127776,1,790,27,790,601,769
190,145497,866,145497,2,808,21,808,601,705
331,235445,1858,235445,3,837,35,837,604,753
191,141985,1283,141985,1,769,33,769,600,746
133,72823,623,72823,1,780,27,780,603,716
281,180370,1494,180370,3,836,33,836,600,738
151,87296,842,87296,1,813,35,813,604,748
202,94811,863,94811,1,788,37,788,602,708
94,66295,720,66295,3,820,40,820,601,775
146,80609,548,80609,1,822,43,822,602,733
98,81801,779,81801,7,822,40,822,602,778
189,165512,1234,165512,0,821,33,821,601,733
52,62578,621,62578,1,785,38,785,602,761
72,55330,458,55330,0,802,29,802,600,722
142,113661,871,113661,2,829,19,829,600,716
128,97797,1049,97797,1,859,35,859,603,777
83,44905,372,44905,3,811,27,811,600,718
65,45209,392,45209,2,819,38,819,600,757
178,103551,1115,103551,1,829,34,829,601,755
139,85702,707,85702,1,760,27,760,600,744
139,102438,820,102438,2,833,30,833,601,746
201,123185,1092,123185,2,813,32,813,605,749
78,46222,345,46222,1,846,32,846,601,688
67,49614,439,49614,3,853,16,853,605,683
289,116149,1050,116149,1,796,33,796,605,733
204,119838,952,119838,1,773,33,773,600,720
145,96570,830,96570,2,838,26,838,603,709
94,59050,514,59050,0,813,24,813,600,699
133,103353,858,103353,0,755,29,755,601,700
125,76544,769,76544,3,852,32,852,602,725
95,49597,434,49597,1,834,30,834,602,733
127,85604,732,85604,1,812,29,812,600,729
273,212737,2078,212737,2,796,29,796,600,742
136,80125,701,80125,3,786,33,786,601,760
48,33511,291,33511,0,833,25,833,603,710
80,68420,601,68420,1,829,30,829,603,697
189,99611,766,99611,0,770,27,770,600,706
173,156568,1180,156568,2,759,29,759,604,685
73,51005,362,51005,1,812,28,812,600,727
96,62664,465,62664,1,800,19,800,603,705
170,113152,1147,113152,0,767,33,767,601,747
457,299976,2308,299976,0,789,19,789,600,730
187,88291,839,88291,2,830,33,830,603,763
43,44979,354,44979,2,789,18,789,604,715
97,50926,491,50926,2,844,41,844,602,727
137,86568,832,86568,6,851,34,851,600,739
156,96812,618,96812,1,801,25,801,605,708
88,81290,867,81290,5,781,19,781,600,747
71,52777,432,52777,2,807,33,807,603,758
86,54348,499,54348,3,821,24,821,601,737
224,111777,1025,111777,2,794,29,794,601,744
65,40277,409,40277,3,797,30,797,600,742
113,64433,566,64433,3,824,24,824,604,752
99,72154,607,72154,0,802,30,802,602,722
85,55620,512,55620,3,829,27,829,600,749
142,85762,773,85762,2,852,36,852,601,758
74,49300,509,49300,0,826,35,826,600,742
70,44098,389,44098,2,783,28,783,600,773
158,78335,723,78335,1,859,25,859,600,730
133,96125,740,96125,1,791,34,791,600,720
249,146687,939,146687,2,831,30,831,603,724
117,78290,685,78290,3,816,27,816,602,675
189,163890,1615,163890,0,803,45,803,601,741
53,46584,352,46584,2,765,29,765,602,727
48,34371,348,34371,1,772,17,772,602,707
395,280854,2235,280854,2,815,26,815,604,718
121,60134,629,60134,1,882,31,882,602,750
50,55499,490,55499,2,852,22,852,604,718
50,48574,425,48574,2,799,26,799,603,742
130,81199,602,81199,3,797,24,797,600,718
150,85300,793,85300,2,823,24,823,604,703
107,44624,410,44624,2,801,31,801,601,728
64,41725,366,41725,0,771,33,771,602,730
156,91830,654,91830,3,813,35,813,603,725
58,50072,470,50072,3,796,34,796,604,755
221,145176,1086,145176,4,786,25,786,602,722
33,25523,198,25523,1,773,40,773,600,729
211,143622,1121,143622,3,797,19,797,601,736
73,52612,463,52612,3,772,34,772,604,747
47,43066,279,43066,1,807,28,807,600,711
97,60975,501,60975,2,803,29,803,602,706
92,60430,461,60430,3,737,32,737,601,711
77,49712,440,49712,2,842,32,842,600,700
143,96097,745,96097,1,826,36,826,600,709
105,80084,850,80084,1,785,33,785,600,741
206,151734,1993,151734,4,797,25,797,600,742
178,107133,861,107133,3,754,33,754,605,723
168,129978,1011,129978,1,797,38,797,600,746
39,34701,333,34701,2,787,26,787,600,711
351,141676,1084,141676,1,782,35,782,600,758
595,514969,3679,514969,4,846,34,846,603,714
99,69865,693,69865,0,775,35,775,601,740
186,164064,1533,164064,2,782,37,782,600,724
74,42099,426,42099,1,753,33,753,605,744
110,74838,621,74838,4,822,29,822,604,723
228,134598,1197,134598,0,787,31,787,601,752
144,87151,733,87151,1,827,31,827,600,725
126,95210,566,95210,1,798,18,798,600,707
154,92646,769,92646,1,811,31,811,601,731
46,39882,306,39882,1,803,26,803,602,713
250,152941,1208,152941,0,821,32,821,601,726
86,63505,571,63505,2,820,34,820,605,718
144,96045,799,96045,2,837,35,837,605,706
55,39885,400,39885,2,880,35,880,602,728
48,32060,272,32060,2,823,26,823,600,722
46,42698,399,42698,0,854,33,854,600,718
75,52309,403,52309,0,829,29,829,605,736
209,112578,778,112578,1,847,39,847,601,714
165,155078,2204,155078,0,810,25,810,600,737
167,89498,757,89498,4,831,26,831,602,711
117,103344,1008,103344,1,806,27,806,602,730
260,173530,1586,173530,3,820,28,820,603,742
54,34322,250,34322,1,778,29,778,600,729
99,58194,506,58194,0,827,31,827,603,712
319,196865,1739,196865,2,835,29,835,601,735
149,84216,764,84216,0,828,21,828,603,712
117,69000,648,69000,2,809,36,809,600,713
194,141371,1146,141371,1,846,35,846,600,731
164,70949,679,70949,0,800,41,800,603,762
81,66795,548,66795,2,857,26,857,600,750
59,41451,368,41451,4,845,26,845,604,723
224,172665,1444,172665,3,784,30,784,600,714
45,33586,268,33586,1,826,28,826,600,728
251,145519,1065,145519,0,787,27,787,601,696
157,71872,625,71872,2,838,35,838,603,744
287,194412,1380,194412,3,835,26,835,600,703
286,178183,1648,178183,1,844,31,844,602,741
97,76387,641,76387,1,821,30,821,602,725
141,79901,627,79901,1,859,23,859,601,739
111,99201,912,99201,0,796,30,796,601,730
63,58596,477,58596,2,817,24,817,602,714
172,107050,683,107050,1,739,19,739,605,714
108,84373,682,84373,0,815,29,815,605,729
99,79936,637,79936,0,794,33,794,600,681
678,437969,4155,437969,1,761,26,761,600,719
520,392599,3523,392599,1,721,38,721,601,750
189,205204,1471,205204,2,887,28,887,601,712
116,98777,884,98777,2,811,33,811,601,736
105,53465,408,53465,1,800,23,800,602,722
145,110771,965,110771,2,831,32,831,600,745
250,115490,908,115490,2,833,35,833,603,758
62,58585,574,58585,0,775,21,775,601,716
133,74970,772,74970,3,835,36,835,601,759
77,72957,533,72957,2,811,23,811,602,695
179,156096,1350,156096,4,828,31,828,600,758
88,65940,554,65940,2,878,36,878,604,734
120,73513,667,73513,2,831,27,831,603,731
44,32171,285,32171,1,810,37,810,604,753
60,30906,230,30906,1,848,21,848,602,706
198,136158,1123,136158,0,800,38,800,605,744
94,81054,749,81054,2,790,31,790,601,723
134,111990,875,111990,1,823,30,823,602,716
81,57353,447,57353,0,825,21,825,601,699
217,94249,1041,94249,1,792,27,792,600,757
68,50070,494,50070,1,802,31,802,603,749
727,429908,3267,429908,3,786,28,786,600,728
294,169135,1146,169135,0,790,25,790,600,730
106,85271,570,85271,1,791,20,791,605,705
100,49386,441,49386,2,848,31,848,600,753
