ID1,ID2,Distance
N6180|13018|0.310251,N6181|6923|0.153588,0.000801824
N6516|6846|0.380844,N6517|5940|0.181037,0.00810998
N6516|6846|0.380844,N6518|14163|0.565597,0.0113297
N6299|14358|0.611926,N6298|3762|0.760966,0.00160604
N6478|11063|0.816579,N6479|10054|0.112596,0.00321812
N5923|1954|0.622705,N5924|3871|0.259323,0.0129612
N5923|1954|0.622705,N5922|13619|0.536601,1.10616e-16
N6367|5203|0.126737,N6369|10528|0.926346,0.0137578
N6057|9938|0.390123,N6056|9886|0.466419,0.00970505
N6094|4826|0.524508,N6095|9749|0.318915,0.0121212
N6094|4826|0.524508,N6096|15189|0.607829,0.0121518
N6577|10484|0.749657,N6578|3842|0.823517,0.00727477
N6577|10484|0.749657,N6579|1582|0.617498,0.0113297
N6200|12912|0.222727,N6201|4492|0.474286,0.0088765
N6050|12269|0.673941,N6047|9072|0.84773,0.0145829
N6050|12269|0.673941,N6048|8726|0.343462,0.00968327
N6050|12269|0.673941,N6049|9065|0.103311,0.010499
N6421|6633|0.733154,N6422|14513|0.214209,0.00402107
N6423|13069|0.175642,N6418|10359|0.835481,0.0145984
N6301|9006|0.752358,N6300|8342|0.696143,0.0129777
N6244|3589|0.873682,N6243|11317|0.442035,0.00241262
N6083|10546|0.756568,N6082|6647|0.430818,0.00401975
N6093|7050|0.950962,N6091|8970|0.403678,0.00969489
N6093|7050|0.950962,N6092|8261|0.652154,0.0137724
N5981|13692|0.460599,N5979|13479|0.384878,0.0129474
N5981|13692|0.460599,N5980|3440|0.129907,0.0121375
N6116|10751|0.631653,N6115|5884|0.661417,0.0137852
N6255|10750|0.721841,N6256|14983|0.197877,0.00482806
N5940|2545|0.401769,N5936|10638|0.346985,0.0146098
N6456|2711|0.477374,N6457|3249|0.028095,0.00969735
N6084|5301|0.833479,N6086|12890|0.043406,0.0121342
N6084|5301|0.833479,N6085|10756|0.873196,0.0145863
N6318|11261|0.4704,N6316|14149|0.29209,0.00968901
N6136|9818|0.244836,N6135|14115|0.678261,0.0105045
N6431|7583|0.931521,N6429|14979|0.455969,0.0121418
N6431|7583|0.931521,N6428|4644|0.147851,0.0113264
N6431|7583|0.931521,N6430|15163|0.147771,0.0129745
N6106|15254|0.360364,N6107|11987|0.534471,0.00482785
N6106|15254|0.360364,N6105|5320|0.198784,0.00889802
N6034|2598|0.695851,N6036|8488|0.523367,0.00806159
N6034|2598|0.695851,N6033|2467|0.300949,0.0113173
N6034|2598|0.695851,N6037|15046|0.796711,0.0113101
N5997|9820|0.281081,N5996|12596|0.191948,0.00887671
N6147|8175|0.813181,N6146|10143|0.982604,0.00724894
N6413|4835|0.308288,N6412|5296|0.668926,0.0137946
N6170|10473|0.200671,N6171|7542|0.776829,0.0129713
N6290|10675|0.276116,N6289|7681|0.961195,0.00728808
N6088|1798|0.015645,N6087|5927|0.567699,0.00401973
N6545|8537|0.786907,N6547|10116|0.360119,0.00160354
N6128|14223|0.579532,N6127|3412|0.442388,0.00240832
N6128|14223|0.579532,N6130|14333|9.4E-4,0.0121418
N5979|13479|0.384878,N5980|3440|0.129907,0.0137604
N6331|7674|0.074082,N6330|11627|0.656187,0.00401685
N6407|5020|0.364214,N6405|5783|0.675288,0.0113382
N6559|6852|0.052268,N6560|12483|0.187428,0.0121476
N6559|6852|0.052268,N6561|7559|0.785694,0.0146146
N6563|13050|0.724927,N6562|5395|0.708473,0.0121279
N6169|9322|0.849347,N6170|10473|0.200671,0.0104897
N6006|14646|0.843319,N6007|2088|0.011432,0.00482803
