source,target
0,9902
1,14540
2,14372
3,5448
4,1292
5,14812
6,2601
6,14204
7,9295
8,13246
9,12933
10,13497
11,12494
12,14311
13,10347
14,11165
15,11324
16,14787
17,9082
18,15098
19,14143
20,14058
21,6215
22,9192
23,12174
23,14716
24,14113
25,7227
26,14557
27,14400
28,14613
29,10136
30,13775
31,14735
32,13884
33,15022
34,7919
35,12907
36,15085
37,14423
38,11640
39,13611
40,9572
41,14840
42,13343
43,15054
44,15074
45,14669
46,14293
47,14349
48,13621
49,14702
50,12756
51,14193
52,7659
53,12148
54,13558
55,15097
56,14479
57,10183
58,15019
58,15129
59,14348
60,14887
61,14877
62,9567
63,14839
64,14734
65,14731
66,14437
67,15027
68,14769
69,13746
70,15069
71,15072
72,15074
73,15099
74,14962
75,5974
76,12352
77,14310
78,11798
79,2593
80,4114
81,14195
82,15060
82,15365
83,14854
84,14904
85,13022
86,12545
87,14763
88,13284
89,9020
90,14900
91,14850
92,10450
93,11044
94,1324
95,15013
96,8058
97,12103
98,11510
99,14806
100,14676
101,15088
102,13917
103,14918
104,9446
104,15212
105,10187
106,3067
107,11948
108,13996
109,4657
110,6648
111,11068
112,14524
113,9299
114,14520
115,12956
116,14085
117,14816
118,11130
118,12073
119,6512
120,15079
121,15063
122,12120
123,14614
124,14865
125,11527
126,3446
127,14339
128,14890
129,12319
130,12108
131,14902
132,3414
133,2462
134,15089
135,14168
136,15030
137,15096
138,13733
139,15097
140,14658
141,14202
142,15100
143,5128
144,15085
145,15095
146,14893
147,9572
148,14712
149,14940
150,15072
151,15059
152,12416
153,14731
153,15230
154,14798
155,14937
156,5019
157,13547
158,9971
159,4962
160,14000
161,6314
162,7885
163,15062
164,3116
165,15066
166,14235
167,13945
168,8188
169,14557
170,13869
171,13027
172,11988
172,15107
173,13861
174,15101
175,14129
176,14320
177,12880
178,5045
179,8932
180,13498
180,15279
181,3397
182,12748
183,15034
184,15055
185,15091
186,11060
187,14169
188,8033
189,7006
190,14873
191,13435
192,12869
192,15152
193,2732
194,14717
195,14996
196,15077
197,14434
198,15098
199,13598
200,13960
201,7931
202,15050
203,14612
203,14838
204,12040
205,12492
206,9320
207,15048
208,14452
209,14798
210,15008
210,14202
211,9897
212,14748
213,13677
214,11404
215,14819
216,8430
217,14675
218,13912
219,10959
220,5500
221,10412
222,15056
223,13668
224,8363
225,12869
226,14619
227,15003
228,14765
229,14591
230,14935
231,14867
232,11749
233,15038
234,14269
235,12290
236,14195
237,15004
238,15100
239,10406
240,12884
241,14932
242,14393
243,14717
244,14783
245,15080
246,14857
246,14887
247,14928
248,7271
249,14791
250,8883
251,14202
252,11296
253,13254
254,8554
255,9064
256,10558
257,6365
258,12086
259,13737
260,3485
261,9552
261,14166
262,12438
263,10626
264,6759
265,14352
266,3932
267,14796
268,14243
269,11823
270,14980
271,4619
272,14790
273,14980
274,14362
275,13026
276,14625
277,14033
278,14546
279,14614
280,14835
281,4033
282,11664
283,14469
283,15266
284,13408
285,10580
286,12485
287,11255
288,15098
289,14765
290,12345
291,15006
292,14837
293,13682
294,10584
295,14764
296,15088
297,12116
298,15092
299,14976
299,15322
300,15046
301,14797
302,12466
303,2838
304,8141
305,11284
305,14452
306,14895
307,14771
308,14939
309,13780
310,14148
311,15046
312,13418
313,15088
314,13996
315,15048
316,13678
317,13901
318,10731
319,15090
320,14019
321,14145
322,14590
323,13916
324,7302
325,13262
326,15076
327,12150
328,13729
329,13597
330,14780
331,12934
332,15071
333,14529
333,14885
334,13506
335,15095
336,13814
337,14918
338,15057
338,15202
339,14876
340,14177
341,8054
342,13349
343,15096
344,6809
345,11469
346,14982
347,12610
348,15086
349,5338
350,15077
351,9339
352,10035
353,11157
354,13368
355,5148
355,14391
355,13352
356,15100
357,13627
358,13253
359,4498
360,11606
361,14900
362,11496
363,15042
364,15002
365,15075
366,12015
367,15089
368,15086
369,15055
370,14053
371,11912
372,5286
373,4165
374,10997
375,15057
376,14570
377,14918
378,12212
379,15053
380,13860
381,13032
382,5134
383,15097
384,14303
385,14832
386,10532
387,11694
388,9709
389,13955
390,12970
391,15096
392,10283
393,11846
394,14217
395,14831
396,8409
397,15087
398,13589
399,10006
400,14432
401,10456
402,6458
402,13281
403,10770
404,15076
405,4512
406,8849
407,13722
408,14197
409,3411
410,14867
410,13813
411,14944
412,15014
413,14579
414,10117
415,12509
416,14392
417,14156
418,3207
418,15167
419,11987
420,7450
421,12270
421,14336
422,14930
423,5839
424,14706
425,15025
426,14656
427,15090
428,15024
429,7570
430,8319
431,14249
432,4098
433,14746
434,11600
435,15062
436,1094
437,15078
438,9361
439,14715
440,15052
441,14678
442,14416
443,9063
444,719
445,13563
446,14854
447,13144
448,12778
449,15033
450,15101
450,12956
451,14855
452,8072
453,9546
454,13146
455,15053
456,11004
457,14022
458,14984
459,14304
460,10044
461,12127
461,13959
462,12330
463,14217
464,14875
465,6003
466,3520
467,11079
468,15072
469,14528
469,13768
469,15268
470,15008
471,14524
472,15100
473,14146
474,6394
475,10427
476,12143
477,14844
478,14293
478,15383
479,13085
480,10722
480,13514
481,8747
482,13349
483,8548
484,12667
485,15030
486,8926
486,14563
487,15058
488,14020
488,14588
489,12621
490,13966
491,14994
492,8470
493,13191
494,14936
495,14907
496,10697
497,14487
498,15008
499,15063
500,14998
501,14868
502,13987
503,13206
504,14534
505,13372
506,15085
507,10369
508,10096
509,14575
510,14966
511,14981
512,12129
513,15041
514,6911
515,7569
516,15097
517,14383
518,10586
519,14437
520,4238
521,12945
521,14904
522,14884
523,15065
524,13401
525,15084
526,15081
527,10785
528,11781
528,11764
529,14577
530,15090
530,12000
531,14985
532,4147
533,14151
534,12753
535,14944
536,12451
537,13327
538,13270
539,15071
540,13243
541,13322
542,2866
543,13874
544,12971
545,13769
546,13603
547,14390
548,12051
549,15079
550,14618
551,15094
552,14237
553,12295
554,14818
555,15050
556,12531
557,12100
558,9146
559,14954
560,14891
561,13283
562,14276
563,14127
564,12247
565,15092
566,12755
567,13543
568,5436
569,14477
570,13589
571,4368
572,10065
573,10253
574,10357
575,14165
576,13232
577,5027
578,15079
578,15141
579,15098
580,15032
581,14498
582,14924
583,11275
584,13631
584,15177
585,14476
586,14981
587,13683
588,15080
589,13619
590,13523
591,14545
592,1803
593,15066
594,15066
595,12258
596,12935
597,13883
598,14223
599,10158
600,14998
601,14718
602,12544
603,14972
604,7785
605,12203
606,14535
607,7412
608,13580
609,15066
610,14475
611,14865
612,14864
613,10041
614,13883
615,13034
616,9784
617,14596
618,15072
619,10704
620,13135
621,14627
622,4391
623,14942
624,13192
625,14214
626,13797
627,15065
628,14567
629,3255
630,5918
631,8634
632,2930
633,15089
634,13087
635,15030
636,14421
637,5714
638,10931
639,12288
640,14451
641,15055
642,10531
643,13841
644,15077
645,12568
646,2723
647,14934
648,10348
649,14074
650,12971
651,15045
652,15006
653,14015
654,15063
655,10638
655,13313
656,8328
657,2488
658,2905
659,9101
660,14905
661,11409
662,15082
663,14273
664,15043
665,13330
666,5708
667,5786
668,10859
669,13172
670,12222
671,10721
672,1673
672,15364
673,7753
674,15002
675,13523
676,13685
677,14887
678,11662
678,14109
679,13672
680,13339
681,14596
682,15041
683,14950
684,14005
685,10107
686,6487
686,12140
687,15099
688,10644
689,5629
690,14274
691,13608
692,12216
693,2292
694,12246
695,3294
696,12637
697,14884
698,14825
699,9175
700,12832
701,14470
702,14892
703,2872
704,13356
705,9506
706,13325
707,14832
708,15048
709,15061
710,11937
711,14339
712,14195
713,12801
714,10180
714,14227
715,14864
716,9882
717,11667
718,15010
720,14263
721,15046
722,14864
723,14659
724,11181
725,14796
726,14751
727,14205
728,15053
729,11877
730,14865
731,11900
732,11389
733,10177
734,9409
735,14900
736,11678
737,13079
738,11063
738,13358
739,10776
740,14183
741,14300
742,15064
743,11521
744,8131
745,14993
746,12885
747,14067
748,12598
749,11499
750,10350
751,13272
752,14747
753,14490
754,12042
755,14980
756,14975
757,15059
758,12643
759,14473
760,14203
761,14791
761,13598
762,13492
763,12591
764,8500
765,10479
766,4660
767,13888
768,12257
769,14293
770,14856
771,14795
772,14624
773,13442
774,11472
775,13008
776,9083
777,10947
778,8382
779,14599
780,12577
781,11904
782,13490
783,11271
784,15066
784,14520
785,15002
786,9130
787,15092
788,3815
789,15061
790,15086
791,9762
792,9587
792,14601
793,14013
794,13736
795,14166
796,13278
797,13335
798,11535
799,15046
800,7484
801,14668
802,15086
803,14412
803,12486
804,12623
805,1950
806,15079
807,14992
808,5536
809,15084
810,8447
811,14416
812,14811
813,8944
814,14634
815,15040
816,14743
817,14996
818,14173
819,15084
820,13259
821,15099
822,14091
823,14931
823,13253
824,14985
825,14201
826,12695
827,15046
828,6591
829,3989
830,14870
831,4032
832,14811
832,14413
833,13798
834,15008
835,14795
836,14974
837,14612
838,15068
839,12274
840,13036
841,12068
842,14502
843,13754
844,13634
845,10116
846,3694
847,14611
848,13910
849,14833
850,14133
851,15029
852,14963
853,12753
854,13954
855,14158
856,12222
857,14629
857,14041
858,13277
859,11309
860,14275
861,14948
862,15050
863,15043
864,14604
865,15036
866,14490
867,15091
868,14810
869,14029
870,14660
871,15075
872,10963
873,8350
874,5422
875,7395
876,14735
877,13998
878,13459
879,14688
880,11086
880,14301
881,14557
882,13710
883,15021
884,8205
885,15087
886,14443
887,14667
887,15353
888,14783
888,15367
889,14708
890,12756
891,7195
892,6412
893,14932
894,11921
894,15131
895,11337
896,9169
897,8919
898,14683
898,14777
899,10299
900,14989
901,5552
902,15098
903,15082
904,15070
905,13772
906,13186
907,5525
908,14181
909,14916
910,13142
911,14582
912,12729
913,13937
914,14066
915,13929
916,5747
917,5752
918,15098
919,14122
920,10081
921,6057
922,11040
923,15061
924,15086
925,14944
926,3514
927,14575
928,15070
929,14923
930,15025
931,15030
932,13058
933,14714
934,14750
934,11573
935,14030
936,2931
937,15079
938,14573
939,14829
940,12033
941,14946
942,15067
943,13636
944,14650
945,14176
946,14880
947,14503
948,13052
949,13859
950,14399
951,12525
952,14262
953,14911
954,14855
955,11557
956,14606
957,15040
958,14050
959,14868
960,14697
961,5933
962,15031
963,14896
963,13370
964,14737
965,13826
966,14965
967,7840
967,15297
968,13124
969,15066
970,9599
971,15060
972,8052
973,14988
974,13149
975,14374
976,14731
977,14755
978,15098
979,13971
980,15100
981,14627
982,14118
983,10189
984,13848
985,15050
986,12447
987,14908
988,14026
989,12263
990,6529
