SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+
1,694,0,694,1,175,0,175,"[11885, 465, 5519, 13032, 12976, 14429, 12160, 10285, 688, 14522, 3173, 412, 12703, 8330, 8984, 11592, 9749, 2508, 10432, 13620, 7207, 13007, 5044, 4839, 706, 11222, 5732, 4686, 6565, 11283, 10316, 7667, 8890, 6139, 2362, 14864, 2926, 11553, 8081, 4683, 13708, 6678, 13825, 10138, 8172, 863, 1540, 8663, 5828, 7666, 2734, 3549, 10834, 6970, 59, 11286, 2076, 5527, 4172, 2305, 159, 804, 10832, 14774, 15074, 14751, 14786, 12574, 11887, 3543, 8617, 14493, 12389, 14331, 14799, 14975, 9831, 14940, 9606, 14947, 11653, 14860, 8752, 9187, 11427, 14710, 12924, 9596, 15086, 14753, 15089, 7145, 14195, 13328, 12182, 14445, 10641, 12544, 7367, 15078, 15097, 11784, 14716, 14582, 12877, 4884, 6450, 13375, 11547, 13994, 13085, 13197, 14300, 14852, 14354, 12955, 15063, 14478, 15024, 15062, 14574, 15002, 15004, 12738, 14541, 11050, 14934, 13702, 12952, 14181, 14187, 13282, 14740, 8024, 15027, 14666, 11693, 15055, 14792, 14029, 13549, 15048, 9731, 15096, 14949, 12659, 11723, 14908, 9448, 14430, 13966, 12652, 10335, 12173, 15083, 1142, 14766, 14219, 12546, 7658, 10557, 14494, 14944, 11833, 3618, 15034, 14304, 13867, 15043, 10958, 14239, 15005, 12901, 5212, 15084, 11903, 14607, 14189, 14296, 12816, 12509, 15095, 12209, 14943, 12796, 14951, 14184, 15101, 14813, 14822, 14081, 14051, 10620, 10950, 9516, 5065, 7504, 8764, 14992, 11485, 12005, 15372, 15060, 14978, 15091, 13116, 15065, 14954, 12596, 14959, 14284, 14558, 13839, 14519, 14690, 2269, 14569, 12958, 14534, 12503, 636, 6480, 15082, 9652, 15180, 14923, 8442, 10779, 12566, 15040, 14632, 13377, 9186, 13262, 12424, 12954, 10533, 15009, 6610, 14521, 12724, 14960, 4628, 7330, 14602, 14868, 14270, 11112, 13838, 13492, 6128, 1480, 14635, 13788, 11685, 14962, 15073, 3271, 15013, 14371, 15028, 14250, 14889, 14322, 13991, 7214, 12748, 15032, 10174, 15085, 14805, 13821, 13964, 3923, 15036, 11985, 12179, 12417, 10226, 14048, 14840, 13281, 14812, 8997, 14165, 15087, 14295, 13284, 11037, 13189, 9843, 12469, 13462, 12285, 13762, 14771, 15072, 5468, 14855, 14336, 14232, 13327, 9617, 14758, 14702, 13324, 9313, 8406, 13161, 15100, 13983, 14161, 12079, 12129, 4245, 15064, 3286, 5800, 12455, 9087, 13675, 9936, 13619, 14832, 15031, 10387, 11785, 9097, 14214, 14699, 12967, 12107, 3677, 13409, 6496, 14818, 13578, 15030, 12188, 9252, 13881, 15023, 10826, 12443, 11708, 12201, 14447, 15099, 13768, 6060, 13217, 13847, 12032, 722, 13005, 11928, 14935, 14998, 6864, 5170, 12101, 14401, 6244, 13337, 15076, 13504, 15276, 15011, 14731, 14577, 14899, 12709, 12632, 4714, 13346, 14922, 15052, 10742, 15054, 11731, 12726, 13586, 14584, 5177, 14428, 13258, 14918, 14984, 14315, 8347, 14399, 10462, 13921, 13860, 6409, 14528, 11692, 15068, 9656, 5540, 14924, 13700, 5890, 14397, 14727, 15067, 14490, 14546, 10288, 15088, 14010, 9900, 12214, 5063, 7119, 15056, 13457, 14649, 14282, 13925, 14981, 14673, 14966, 13751, 5283, 12977, 14956, 14227, 14782, 2777, 13711, 8806, 14783, 14724, 10207, 15046, 2969, 12021, 3358, 7054, 14871, 9147, 15016, 9986, 10009, 14576, 12740, 3755, 3131, 8916, 10659, 1842, 14496, 7777, 12060, 14630, 14553, 14589, 9107, 10900, 6109, 14566, 10613, 13366, 15069, 3932, 14802, 14958, 1807, 12722, 14955, 13606, 1600, 10421, 12777, 15090, 1693, 7846, 15019, 15001, 7915, 13958, 14787, 13717, 14567, 15070, 2414, 15037, 14656, 14175, 14036, 11407, 12031, 11560, 13009, 4128, 14392, 12631, 11831, 13167, 8680, 13809, 9045, 1731, 14752, 14953, 14749, 12374, 14911, 14983, 15039, 11972, 6371, 13637, 1204, 5312, 8904, 11469, 13411, 12719, 8377, 8800, 7812, 14390, 13022, 14067, 14848, 14216, 4034, 14663, 9857, 8539, 7546, 14351, 15098, 15094, 14209, 262, 1299, 7210, 11083, 14676, 14176, 14405, 14747, 9775, 14247, 14919, 635, 13585, 9982, 14973, 15049, 12530, 15042, 12436, 14964, 13280, 14775, 14804, 13828, 15051, 13432, 7095, 13954, 13905, 12435, 4357, 14609, 14991, 14344, 14849, 13382, 5111, 13149, 13352, 14600, 10663, 14565, 12637, 10859, 7037, 14920, 2579, 11996, 14819, 10101, 14841, 11736, 14779, 14628, 10578, 14986, 14349, 9809, 14049, 14191, 13738, 13218, 13837, 13956]","[6950, 13861, 1964, 9743, 10707, 3145, 10443, 2748, 15239, 11555, 4343, 8294, 10485, 11786, 3831, 10743, 2045, 7679, 14752, 7889, 9472, 13478, 14883, 4188, 10952, 3538, 8495, 2746, 9433, 1215, 13608, 716, 6416, 12694, 13018, 1133, 2770, 13410, 2677, 11484, 13771, 10447, 1391, 10319, 13708, 3265, 6378, 38, 4121, 12807, 7029, 9198, 1502, 3702, 15390, 6804, 1225, 9181, 5420, 28, 7671, 1571, 12425, 4044, 12528, 12280, 9122, 13332, 9637, 14591, 4496, 15331, 14516, 2207, 4321, 8126, 11870, 14507, 1435, 8076, 4679, 15225, 2849, 12765, 9777, 6851, 8106, 13227, 14545, 9517, 12426, 12104, 15237, 12944, 8562, 10196, 14936, 13911, 8797]",267,78
