SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1321,136529,25,136529,16,845,1,845
960,92893,39,92893,22,819,8,819
1200,152615,30,152615,16,818,4,818
940,111392,22,111392,22,788,6,788
1584,167559,36,167559,13,811,2,811
1718,185757,34,185757,19,824,5,824
597,73027,9,73027,16,860,1,860
359,36142,9,36142,18,824,7,824
2653,243479,71,243479,20,730,4,730
486,66903,14,66903,26,774,3,774
2460,223149,60,223149,13,842,5,842
1559,131691,29,131691,15,805,2,805
1229,119066,25,119066,24,829,4,829
462,48776,13,48776,21,830,4,830
532,69283,20,69283,22,853,8,853
557,57387,10,57387,25,802,4,802
365,41705,11,41705,17,785,4,785
788,65363,14,65363,27,829,5,829
571,62231,21,62231,22,771,2,771
1268,94674,18,94674,27,794,5,794
494,67702,9,67702,11,760,6,760
526,78658,19,78658,12,795,2,795
505,48549,9,48549,17,819,6,819
818,70314,13,70314,15,744,4,744
431,61370,17,61370,21,812,4,812
1103,83302,29,83302,15,763,5,763
430,36034,5,36034,15,847,2,847
1300,131812,35,131812,30,832,3,832
536,47038,10,47038,21,786,4,786
403,43100,8,43100,17,807,6,807
3350,381575,76,381575,22,795,8,795
791,76579,15,76579,25,805,2,805
908,102372,29,102372,34,829,1,829
1255,131288,39,131288,13,824,5,824
918,102676,32,102676,19,785,3,785
889,131002,36,131002,11,759,5,759
796,90733,15,90733,21,795,4,795
858,86424,24,86424,18,766,3,766
537,79534,30,79534,19,777,2,777
983,111370,19,111370,29,815,5,815
386,40844,6,40844,15,798,3,798
740,91165,30,91165,13,778,10,778
775,84821,22,84821,16,828,3,828
2731,334609,87,334609,23,749,5,749
263,38525,14,38525,21,825,3,825
566,76628,14,76628,9,818,5,818
453,69479,26,69479,8,807,10,807
428,75906,19,75906,13,830,3,830
405,39657,14,39657,17,805,2,805
643,57117,17,57117,28,830,4,830
967,102016,20,102016,18,828,6,828
1056,89952,29,89952,22,831,6,831
475,50907,14,50907,22,817,6,817
1642,196837,60,196837,15,814,4,814
582,65136,13,65136,16,799,1,799
1657,219340,50,219340,15,805,5,805
621,75691,19,75691,21,852,3,852
1554,213398,84,213398,13,830,8,830
837,113120,28,113120,17,868,6,868
953,87826,26,87826,10,809,4,809
681,100208,8,100208,14,755,4,755
539,77075,13,77075,12,779,4,779
296,35195,4,35195,22,835,3,835
462,61092,14,61092,18,785,4,785
511,49143,5,49143,14,837,2,837
1214,148447,33,148447,21,834,5,834
1428,138726,37,138726,24,792,7,792
1000,124283,35,124283,13,787,5,787
1578,179378,85,179378,23,819,7,819
896,86812,28,86812,23,816,2,816
356,39779,8,39779,24,805,5,805
550,69944,13,69944,17,799,4,799
2107,195059,73,195059,26,803,5,803
1322,135877,40,135877,16,770,4,770
554,66120,10,66120,9,817,4,817
1044,140594,37,140594,13,794,7,794
522,64702,18,64702,17,773,3,773
771,82794,27,82794,18,836,7,836
992,114381,26,114381,18,760,6,760
536,55687,26,55687,11,868,5,868
2772,233332,41,233332,17,784,5,784
1426,133467,33,133467,22,745,2,745
836,70343,19,70343,18,849,5,849
474,63273,17,63273,7,801,9,801
977,84807,25,84807,20,790,7,790
355,52793,12,52793,19,787,2,787
1630,145522,43,145522,22,832,1,832
1753,149062,54,149062,27,854,4,854
281,34608,9,34608,16,775,6,775
866,74968,19,74968,19,792,3,792
422,41167,3,41167,21,828,1,828
1053,124947,28,124947,20,798,3,798
813,87026,35,87026,13,838,4,838
753,99126,22,99126,21,839,10,839
825,83111,26,83111,17,828,6,828
405,64536,17,64536,16,779,7,779
1319,130927,33,130927,15,832,5,832
1213,113572,19,113572,23,783,5,783
622,64491,7,64491,19,800,2,800
533,66481,9,66481,10,808,3,808
646,79032,28,79032,11,785,5,785
551,48839,16,48839,18,840,5,840
2313,228713,65,228713,20,857,4,857
1060,110820,15,110820,24,787,6,787
2215,201475,79,201475,19,835,5,835
626,108215,14,108215,16,845,9,845
416,56533,14,56533,11,795,6,795
623,60202,18,60202,24,836,1,836
196,29466,17,29466,20,786,3,786
801,69776,14,69776,28,782,9,782
3587,404164,43,404164,15,824,1,824
829,111880,32,111880,18,818,1,818
646,53379,17,53379,22,832,3,832
671,87450,21,87450,13,809,6,809
1314,133409,25,133409,14,837,2,837
399,55013,15,55013,19,781,2,781
2510,316668,53,316668,20,845,1,845
1119,115444,37,115444,16,773,5,773
251,44196,10,44196,24,808,4,808
1128,93565,35,93565,23,757,8,757
475,47147,16,47147,17,833,1,833
999,115225,20,115225,9,824,3,824
560,61712,16,61712,24,808,4,808
551,64163,21,64163,21,813,2,813
394,39679,22,39679,18,816,5,816
548,86206,15,86206,18,860,6,860
577,70891,9,70891,17,758,6,758
541,67252,11,67252,14,795,2,795
826,67013,19,67013,24,858,6,858
1024,147866,32,147866,19,790,1,790
1814,232458,41,232458,19,805,6,805
352,38824,9,38824,21,828,0,828
539,83324,34,83324,11,794,3,794
375,50499,15,50499,21,839,7,839
2826,278226,69,278226,18,839,4,839
761,90473,28,90473,16,775,3,775
1783,114738,46,114738,20,785,7,785
459,51140,7,51140,14,779,4,779
642,97530,40,97530,11,800,6,800
658,80532,13,80532,14,809,3,809
1021,142301,36,142301,20,810,4,810
1125,102791,22,102791,17,840,10,840
453,50481,21,50481,18,822,3,822
593,51498,21,51498,13,813,4,813
1458,150195,50,150195,27,786,3,786
304,32658,6,32658,21,831,7,831
1361,165083,39,165083,13,830,5,830
905,87950,18,87950,23,824,5,824
804,133277,27,133277,20,766,4,766
1437,175583,44,175583,19,836,5,836
730,76992,28,76992,22,820,5,820
1558,141808,24,141808,24,829,3,829
574,50020,15,50020,16,841,4,841
469,57502,18,57502,14,834,5,834
361,36557,17,36557,15,786,2,786
484,69893,21,69893,19,795,8,795
279,35576,11,35576,14,812,3,812
1966,273269,43,273269,15,803,3,803
826,71427,13,71427,21,795,6,795
394,59062,14,59062,14,790,7,790
1517,151350,37,151350,14,799,5,799
782,80140,32,80140,17,807,5,807
906,115420,24,115420,18,811,8,811
3106,494983,124,494983,7,769,3,769
411,47306,14,47306,12,771,1,771
768,90251,15,90251,15,822,0,822
348,42305,12,42305,7,730,4,730
971,113327,47,113327,23,845,6,845
1207,101899,26,101899,12,823,3,823
416,47979,25,47979,16,817,8,817
395,46253,11,46253,18,775,6,775
474,50907,17,50907,14,796,4,796
393,60626,15,60626,15,839,3,839
495,63026,30,63026,14,798,4,798
926,73295,25,73295,23,753,3,753
1564,148378,37,148378,29,855,4,855
760,75508,11,75508,19,795,2,795
1074,158453,31,158453,21,795,6,795
896,118015,22,118015,17,845,2,845
12407,1197056,553,1197056,29,790,4,790
1572,171386,40,171386,17,821,2,821
3346,373138,80,373138,18,819,5,819
1995,153039,36,153039,20,802,2,802
327,40871,8,40871,18,792,5,792
596,55190,16,55190,33,782,2,782
467,45581,23,45581,19,743,8,743
488,49533,15,49533,17,755,4,755
737,70196,9,70196,21,827,6,827
287,40225,12,40225,10,840,5,840
590,76745,27,76745,20,841,5,841
412,69541,15,69541,16,779,3,779
825,84454,16,84454,25,810,5,810
520,70948,11,70948,15,817,2,817
1181,117129,29,117129,18,832,10,832
579,66309,25,66309,16,794,4,794
740,71537,11,71537,32,799,4,799
1116,110876,18,110876,15,811,5,811
893,108300,26,108300,14,835,4,835
2090,354758,90,354758,12,764,5,764
773,75270,36,75270,19,772,5,772
453,61636,21,61636,22,789,0,789
1652,226529,42,226529,15,842,2,842
1242,160365,45,160365,12,790,3,790
551,52328,13,52328,22,805,2,805
640,68848,16,68848,21,795,1,795
386,43492,9,43492,17,899,4,899
936,108484,23,108484,21,777,3,777
516,75916,12,75916,17,867,3,867
423,54527,16,54527,11,774,2,774
641,60341,18,60341,21,840,2,840
6447,1090195,363,1090195,9,842,5,842
832,82580,12,82580,18,814,2,814
462,47443,14,47443,24,812,1,812
577,71525,13,71525,18,812,2,812
474,80821,17,80821,13,829,3,829
1437,126196,17,126196,27,858,3,858
380,55049,8,55049,16,834,3,834
1243,172425,51,172425,16,806,3,806
342,46536,7,46536,16,821,3,821
520,66717,14,66717,9,796,5,796
873,139689,23,139689,13,807,4,807
626,63246,9,63246,25,812,3,812
982,144387,35,144387,15,823,4,823
643,63943,30,63943,18,842,10,842
450,41974,11,41974,16,787,1,787
477,60547,9,60547,13,803,5,803
2180,162643,42,162643,15,786,6,786
733,69245,21,69245,19,835,5,835
951,85525,22,85525,28,843,5,843
707,63242,13,63242,23,831,9,831
442,42867,10,42867,24,832,11,832
780,72167,12,72167,20,793,4,793
948,147998,36,147998,15,868,4,868
5991,730372,252,730372,16,770,7,770
371,53320,15,53320,23,801,7,801
1421,178217,32,178217,18,838,5,838
786,105760,20,105760,16,825,5,825
1386,113612,40,113612,30,818,4,818
1546,146358,51,146358,17,771,5,771
333,44199,7,44199,17,800,2,800
1113,101214,30,101214,15,766,4,766
714,96118,22,96118,18,798,5,798
475,70282,16,70282,19,842,7,842
1082,108162,38,108162,29,827,8,827
754,72215,19,72215,17,814,1,814
1659,150573,31,150573,17,810,4,810
700,74585,30,74585,19,816,1,816
694,84757,17,84757,19,815,6,815
541,57354,20,57354,17,816,9,816
1459,138006,110,138006,18,797,10,797
