source,target
0,15087
1,13813
2,14926
3,10328
4,14184
5,14589
6,12313
7,15088
8,13217
9,14443
10,15101
11,9217
12,15095
13,9547
14,15037
15,13990
16,14410
17,15091
18,14817
19,14173
20,9768
21,8913
22,13668
22,14876
23,12233
24,15034
25,14463
26,15052
27,14826
28,9247
29,14675
30,14687
30,15247
31,14778
32,14872
33,2930
34,14025
34,15178
35,15100
36,8363
37,2270
38,11733
39,13965
40,14402
41,5115
41,14773
42,13114
43,7754
44,15037
45,10197
46,15050
47,9737
48,9182
48,14799
49,15078
50,10506
51,13322
52,6605
53,13868
54,14724
55,15092
56,14176
57,9622
58,14951
59,10975
60,14120
61,6719
62,14121
63,15044
64,14979
65,14261
66,14835
67,15071
68,14292
69,11594
70,10670
71,2886
71,15184
72,15087
73,14600
74,12589
75,13496
76,14052
77,15074
78,11480
79,14914
80,15040
80,15216
81,14527
82,15094
82,14232
83,14899
84,12942
85,14789
86,14104
87,14280
88,14990
89,6539
90,14428
91,15101
92,9516
93,9236
93,12546
93,15307
94,10875
95,12823
96,14762
97,11539
98,13018
99,15067
100,14945
101,15097
102,15031
103,12144
104,14724
105,11381
106,13903
107,2009
108,13523
109,15073
110,15027
111,3817
112,15037
113,15091
114,12832
115,14577
116,9822
117,14156
117,14479
118,12474
119,13439
120,11749
121,5153
122,14990
122,15150
123,13982
124,15100
125,15017
126,15006
126,15130
127,15085
128,15042
129,13977
130,14561
131,14524
132,13443
133,15084
134,10585
135,11496
136,13437
137,14947
138,7748
139,13273
140,11968
141,14788
142,15037
143,11589
144,14898
145,15084
146,9585
147,14709
148,14560
149,14437
150,14803
151,14203
152,15094
153,4045
154,14805
155,14648
156,13692
157,13161
158,13913
159,14242
160,10982
161,14584
162,15029
163,6604
164,13275
165,14992
166,12150
167,7187
168,14951
169,14992
170,14614
171,14779
172,11493
173,15091
174,3899
175,14764
176,3263
177,6310
178,12347
179,12352
180,13876
181,9182
182,13206
182,15115
183,14428
184,10507
185,14011
186,3957
187,14768
188,12701
189,14415
190,3511
191,14791
192,15031
193,1260
194,13700
195,14209
196,13707
197,9305
198,14657
199,11824
200,14884
200,14485
201,14986
202,14088
203,8622
204,11939
205,8124
206,14991
207,14472
208,14949
209,13345
210,12388
211,12677
212,13906
213,14988
214,13585
215,3553
216,10287
217,15086
218,10259
219,13894
219,15201
220,13764
221,12840
222,12055
223,14750
224,14887
225,11107
226,12258
227,14054
228,15036
229,10106
230,9739
231,14746
232,9077
233,14888
234,9743
235,15040
236,13052
237,14404
238,11526
239,14955
240,13598
241,13797
242,13715
243,11007
243,15246
244,13582
245,5111
246,14082
247,11644
248,15073
249,14324
250,15065
251,12449
251,15102
252,14167
253,14723
254,11705
255,14867
256,14975
257,14593
258,2526
259,13077
260,13228
261,14722
262,15063
263,14658
264,14610
265,11322
266,5352
266,14425
267,14583
268,4878
269,11244
270,5498
271,14465
271,14395
272,13979
273,13142
274,5064
275,12663
276,13373
277,5007
277,14203
278,14909
279,14347
280,15092
281,14683
282,14563
283,13876
284,15050
285,14958
286,14608
287,13777
288,14153
289,15067
290,12463
291,13747
292,14268
293,14934
293,14906
294,8496
295,14458
296,10687
297,14977
298,12192
299,15041
300,14935
301,12812
302,14179
303,13281
304,14708
305,11893
306,15095
307,14860
308,13943
309,11504
310,4311
311,6589
312,12180
313,14701
314,14982
315,13304
316,14158
317,995
317,14138
318,14999
319,14205
320,13359
321,15057
321,15138
322,14855
323,7474
324,14582
325,14905
326,14060
327,14333
328,14571
329,14965
330,14960
331,9822
332,15065
333,14997
334,12475
335,12878
336,14881
337,14750
338,11395
339,15086
339,15181
340,15014
341,14794
342,4698
343,15076
344,10431
345,11395
346,14774
347,13380
348,14942
349,1333
350,14564
351,11166
352,13158
353,6175
354,12908
355,6710
356,14949
357,12933
358,15029
359,14984
360,14887
361,15088
362,14827
363,15030
364,902
365,6810
366,14985
367,13759
368,11611
369,14915
370,14090
371,4327
372,13732
373,15070
374,10140
375,14690
376,14699
377,8545
378,10382
379,14447
380,15021
381,14526
382,14944
383,14996
384,6494
385,14016
385,15132
386,14049
387,14747
388,10686
389,13703
390,14644
391,8011
392,14207
393,12991
394,7494
395,14327
396,13644
397,6977
398,13277
399,7812
400,7233
401,14588
402,14948
403,13558
404,14920
405,10656
406,14331
407,15101
408,14726
409,15091
410,6358
411,15081
412,14751
413,13548
414,9938
415,14904
416,15061
417,14663
418,11117
419,14701
420,10918
421,14258
422,12989
423,15093
424,14974
425,15095
426,13410
427,13661
428,14395
429,3991
430,14278
431,15067
432,13252
433,10079
434,14830
435,14943
436,13987
437,6169
438,10614
439,14067
440,15046
441,10850
442,11505
443,13171
444,14996
445,14797
446,13463
447,3866
448,15034
449,13872
450,15066
451,15044
452,3140
453,5558
454,14742
455,4945
456,13603
457,11523
457,15148
458,12002
459,13405
460,14290
460,15161
461,12751
462,6080
463,14639
464,15041
465,15051
466,15090
467,11994
468,13047
469,13553
469,12659
470,12284
471,13074
472,14314
473,13115
473,13890
474,15079
475,15077
476,10332
477,15056
478,14820
479,12634
480,15022
481,15063
482,13591
483,13453
484,14718
485,15068
486,6501
487,13815
488,11881
489,14701
490,13778
491,14988
492,14550
493,14983
494,14676
495,14377
496,1894
497,15100
498,11976
499,13253
500,12578
501,14541
502,12750
503,6391
504,1741
505,14495
505,15365
506,14310
507,13730
508,14440
509,13939
510,12098
511,6634
512,11306
513,15090
514,12452
515,15064
516,14573
517,12750
518,15094
519,15041
520,14971
521,14953
522,12609
523,11084
524,14885
525,8322
526,11962
527,12303
528,10602
529,14320
530,5211
531,15007
532,15075
532,15004
533,15084
534,14754
535,15061
536,11193
536,13998
537,14556
538,13355
539,9146
540,5361
541,13538
542,14987
543,15020
544,14945
545,3039
546,14984
547,7099
548,12204
549,14769
550,14735
551,11882
552,15085
553,14886
554,14649
555,13664
556,13394
557,15047
558,14311
559,1718
560,11665
561,7554
562,13365
563,9522
564,9896
565,14662
566,14622
567,9853
568,15005
569,14344
570,13439
571,15060
572,14260
573,7947
574,15042
575,12631
576,13549
577,14993
578,5233
579,15056
580,15089
581,13295
582,14880
583,14306
584,14968
585,7027
586,15100
587,15039
588,14270
589,6050
590,13880
591,12200
592,11844
592,15394
593,14136
594,14719
595,11171
596,15015
597,14914
598,684
598,13716
599,15086
600,11170
601,14489
602,6490
603,13251
604,14799
605,14020
606,13893
607,14992
608,14654
609,5690
610,15068
611,14804
612,15030
613,9545
614,13133
615,14327
616,14992
617,9185
618,15033
619,15095
620,15068
621,10219
622,13095
623,14989
624,12494
625,15024
626,15098
627,13382
628,12303
629,12260
629,13222
630,14772
631,13559
632,13082
633,10501
634,14196
635,14953
636,14112
637,12637
638,13592
639,14435
640,15067
641,14135
642,12111
643,14370
644,10423
645,3072
646,10485
647,13647
648,6847
649,5393
650,14869
650,15241
651,14933
652,14817
653,15038
654,8366
655,13697
655,12513
656,8511
657,15051
658,10123
659,14028
660,14948
661,14570
662,13365
663,13811
664,15083
665,11020
666,6274
667,15089
668,15020
669,12065
670,15020
671,15082
672,13355
673,11732
674,14945
675,7890
676,9732
677,11091
678,14605
679,12585
680,12506
681,13461
682,15092
683,14978
685,9246
685,12538
686,15051
687,14639
688,14540
689,15027
690,10981
691,13826
692,10028
693,13734
694,14870
695,14983
696,12309
697,10212
698,15093
699,14249
700,14701
701,11640
702,14745
703,14953
704,12222
705,15085
706,2534
707,3357
707,15352
708,14459
708,15145
709,5453
710,15060
711,14699
712,7652
713,15100
714,12321
715,14985
716,14998
717,14739
718,7703
719,13979
720,14183
721,14975
722,14496
723,14864
723,14500
724,10170
725,10169
725,15254
726,12600
726,14304
727,12241
727,15290
