SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
2275,136529,53,136529,31,845,8,845
2419,92893,52,92893,46,819,6,819
3108,152615,65,152615,38,818,5,818
2680,111392,52,111392,56,788,7,788
3656,167559,64,167559,38,811,8,811
2694,185757,73,185757,28,824,3,824
1172,73027,28,73027,39,860,3,860
882,36142,16,36142,52,824,4,824
5833,243479,121,243479,45,730,8,730
1332,66903,26,66903,35,774,5,774
4532,223149,97,223149,28,842,5,842
2905,131691,101,131691,36,805,3,805
3070,119066,84,119066,55,829,7,829
834,48776,27,48776,28,830,7,830
1509,69283,37,69283,38,853,4,853
959,57387,22,57387,28,802,6,802
665,41705,24,41705,28,785,3,785
1529,65363,29,65363,42,829,8,829
859,62231,21,62231,28,771,5,771
2270,94674,30,94674,34,794,8,794
1580,67702,24,67702,35,760,2,760
1633,78658,44,78658,43,795,7,795
961,48549,11,48549,34,819,4,819
1553,70314,18,70314,35,744,7,744
1137,61370,28,61370,42,812,11,812
2037,83302,53,83302,36,763,6,763
889,36034,22,36034,53,847,9,847
2472,131812,61,131812,33,832,12,832
788,47038,18,47038,35,786,6,786
853,43100,14,43100,35,807,11,807
9652,381575,181,381575,46,795,9,795
1974,76579,33,76579,54,805,4,805
1792,102372,42,102372,38,829,6,829
2870,131288,78,131288,38,824,5,824
2233,102676,46,102676,35,785,11,785
2680,131002,50,131002,43,759,6,759
1634,90733,50,90733,27,795,1,795
1583,86424,60,86424,43,766,8,766
1670,79534,41,79534,32,777,8,777
3016,111370,51,111370,34,815,7,815
753,40844,27,40844,35,798,4,798
1348,91165,31,91165,27,778,9,778
1664,84821,30,84821,39,828,5,828
6714,334609,112,334609,29,749,8,749
775,38525,22,38525,48,825,8,825
1880,76628,30,76628,47,818,4,818
1470,69479,50,69479,27,807,5,807
1508,75906,27,75906,32,830,7,830
756,39657,20,39657,33,805,5,805
1136,57117,19,57117,32,830,5,830
2073,102016,40,102016,38,828,5,828
1998,89952,47,89952,32,831,5,831
1117,50907,15,50907,37,817,6,817
3378,196837,90,196837,35,814,4,814
1231,65136,20,65136,29,799,5,799
3942,219340,70,219340,45,805,1,805
1320,75691,37,75691,40,852,5,852
4325,213398,68,213398,34,830,3,830
1769,113120,77,113120,43,868,12,868
1704,87826,46,87826,33,809,4,809
1827,100208,75,100208,33,755,7,755
1133,77075,24,77075,26,779,4,779
531,35195,11,35195,26,835,3,835
1289,61092,36,61092,45,785,4,785
924,49143,23,49143,45,837,6,837
2850,148447,103,148447,33,834,6,834
2893,138726,71,138726,40,792,10,792
2386,124283,63,124283,33,787,7,787
3742,179378,45,179378,39,819,3,819
2054,86812,34,86812,37,816,4,816
1018,39779,18,39779,51,805,3,805
1282,69944,22,69944,39,799,5,799
3878,195059,82,195059,29,803,7,803
2725,135877,44,135877,35,770,3,770
1714,66120,30,66120,36,817,4,817
3433,140594,99,140594,45,794,9,794
1180,64702,31,64702,27,773,5,773
2129,82794,34,82794,51,836,5,836
2604,114381,40,114381,49,760,7,760
955,55687,19,55687,38,868,5,868
4052,233332,119,233332,36,784,10,784
1977,133467,50,133467,25,745,5,745
1674,70343,25,70343,38,849,5,849
1440,63273,53,63273,42,801,8,801
1644,84807,51,84807,26,790,5,790
1287,52793,27,52793,43,787,5,787
3147,145522,54,145522,35,832,5,832
2878,149062,57,149062,41,854,12,854
633,34608,18,34608,30,775,9,775
1849,74968,49,74968,34,792,6,792
737,41167,15,41167,41,828,10,828
2547,124947,44,124947,31,798,6,798
1859,87026,42,87026,39,838,9,838
1752,99126,46,99126,44,839,1,839
1840,83111,43,83111,39,828,8,828
1192,64536,36,64536,24,779,5,779
2481,130927,58,130927,36,832,8,832
2263,113572,52,113572,49,783,8,783
1154,64491,15,64491,41,800,6,800
1096,66481,18,66481,34,808,3,808
1441,79032,44,79032,40,785,4,785
1121,48839,19,48839,44,840,5,840
4150,228713,58,228713,34,857,7,857
3168,110820,61,110820,47,787,5,787
3819,201475,54,201475,43,835,5,835
1888,108215,36,108215,35,845,7,845
