ID1,ID2,Distance
N6363|11882|0.089357,N6365|2176|0.413499,0.0103216
N6493|12946|0.484871,N6492|6060|0.763998,0.0127029
N6363|11882|0.089357,N6368|6171|0.214681,0.01352
N6363|11882|0.089357,N6367|9866|0.471056,0.0111112
N6165|6627|0.253512,N6172|14783|0.563916,0.0103216
N5871|4943|0.95225,N5869|8162|0.817463,0.00872194
N5871|4943|0.95225,N5870|4042|0.580408,0.00632811
N6225|10090|0.162854,N6224|9926|0.95995,0.0143328
N6087|5359|0.594758,N6088|2552|0.919273,0.0143392
N6087|5359|0.594758,N6086|14771|0.706292,0.0039519
N6442|1725|0.724235,N6441|8975|0.549831,0.0143459
N6442|1725|0.724235,N6443|2820|0.60656,0.0119271
N6353|11229|0.939249,N6352|7952|0.568689,0.00712642
N6459|12979|0.668109,N6460|6155|0.018039,0.0119104
N5869|8162|0.817463,N5868|14217|0.009455,0.0143462
N5869|8162|0.817463,N5870|4042|0.580408,0.00871431
N5873|10726|0.153141,N5874|2913|0.342713,0.00315477
N6265|13033|0.482131,N6261|7316|0.636044,0.0119379
N6265|13033|0.482131,N6268|10488|0.297225,0.0143201
N6265|13033|0.482131,N6281|8906|0.098145,0.0143475
N6108|1958|0.861714,N6107|10528|0.775013,0.0119105
N6108|1958|0.861714,N6106|9874|0.142953,0.0127087
N6304|4859|0.79216,N6303|2463|0.207346,0.00236524
N6159|10551|0.94029,N6160|3200|0.807259,0.00870646
N6551|8384|0.060954,N6545|9283|7.52E-4,0.014327
N6063|7880|0.369169,N6062|2965|0.540302,0.00871407
N6201|9547|0.848898,N6199|9775|0.169079,0.00554573
N6201|9547|0.848898,N6202|11801|0.076853,0.00873328
N6201|9547|0.848898,N6200|12655|0.556427,0.00874891
N5975|12346|0.476782,N5976|11382|0.978598,0.00315289
N6255|13294|0.161227,N6257|2583|0.462127,0.0143308
N6255|13294|0.161227,N6256|14424|0.954573,0.00554571
N5975|12346|0.476782,N5974|11989|0.59948,0.0119136
N6296|12232|0.095721,N6295|1448|0.053637,0.00394393
N6398|14957|0.475541,N6397|2646|0.64331,0.0127733
N6398|14957|0.475541,N6399|6242|0.19427,0.00157486
N6398|14957|0.475541,N6400|10597|0.917398,0.00157486
N6377|1594|0.012766,N6376|3049|0.153142,0.00632222
N6377|1594|0.012766,N6381|3954|0.258928,0.0135285
N6344|15305|0.907154,N6342|1415|0.274887,0.0110974
N6344|15305|0.907154,N6343|7385|0.859059,0.0127077
N6344|15305|0.907154,N6345|6461|0.991855,0.0111071
N5952|9097|0.551494,N5955|12698|0.874896,0.0143617
N6246|2509|0.309208,N6247|4283|0.567933,0.006325
N5933|14103|0.158665,N5932|13054|0.01031,0.014315
N6246|2509|0.309208,N6244|12876|0.491215,0.0103485
N6328|1825|0.33299,N6330|14954|0.263161,0.0127287
N6328|1825|0.33299,N6327|11209|0.075603,0.0143249
N6328|1825|0.33299,N6331|14218|0.46892,0.0135138
N6328|1825|0.33299,N6329|9048|0.076137,0.00632701
N6117|10162|0.631912,N6118|13078|0.59036,0.00870364
N6305|14161|0.801376,N6306|11751|0.158316,0.01354
N6305|14161|0.801376,N6304|4859|0.79216,0.0103287
N6305|14161|0.801376,N6303|2463|0.207346,0.00793023
N6088|2552|0.919273,N6086|14771|0.706292,0.011926
N6128|14482|0.124641,N6129|9569|0.592747,0.00791325
N6008|4498|0.308765,N6007|10792|0.992389,0.0119378
N6338|7523|0.433891,N6337|12374|0.942018,0.00873505
