SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
1053,136529,25,136529,16,845,4,845,1159,105
450,92893,16,92893,14,819,3,819,1137,105
1095,152615,30,152615,18,818,6,818,1141,106
543,111392,32,111392,7,788,3,788,1068,112
1057,167559,17,167559,9,811,1,811,1193,96
1310,185757,26,185757,15,824,3,824,1220,98
477,73027,13,73027,17,860,1,860,1153,96
208,36142,7,36142,13,824,3,824,998,117
2072,243479,33,243479,8,730,4,730,1249,101
393,66903,16,66903,17,774,1,774,1239,97
1743,223149,32,223149,11,842,2,842,1106,98
915,131691,16,131691,16,805,4,805,1230,103
1074,119066,36,119066,14,829,10,829,1311,108
385,48776,5,48776,21,830,3,830,1256,98
380,69283,9,69283,11,853,3,853,1036,97
271,57387,12,57387,15,802,0,802,918,107
387,41705,7,41705,16,785,2,785,1299,105
633,65363,9,65363,22,829,4,829,1212,97
350,62231,13,62231,13,771,6,771,1054,113
653,94674,25,94674,14,794,0,794,1140,98
483,67702,16,67702,16,760,1,760,1177,107
536,78658,20,78658,17,795,3,795,1165,95
360,48549,12,48549,13,819,2,819,1132,107
273,70314,9,70314,8,744,3,744,960,101
358,61370,6,61370,19,812,1,812,1154,98
693,83302,6,83302,13,763,5,763,1240,107
210,36034,6,36034,19,847,2,847,1142,99
869,131812,23,131812,17,832,4,832,1111,104
237,47038,14,47038,12,786,3,786,1010,111
246,43100,5,43100,14,807,3,807,1084,109
2297,381575,90,381575,12,795,1,795,1064,106
673,76579,14,76579,19,805,3,805,1221,112
830,102372,19,102372,19,829,5,829,1318,101
1004,131288,33,131288,11,824,6,824,1157,102
672,102676,20,102676,15,785,3,785,1125,97
523,131002,27,131002,7,759,3,759,1016,113
750,90733,7,90733,15,795,2,795,1237,97
583,86424,29,86424,10,766,6,766,1150,108
472,79534,19,79534,15,777,6,777,1114,113
1024,111370,17,111370,19,815,7,815,1213,98
321,40844,13,40844,22,798,1,798,1203,104
731,91165,12,91165,18,778,2,778,1210,120
594,84821,20,84821,15,828,3,828,1188,104
3084,334609,41,334609,14,749,0,749,1235,102
251,38525,7,38525,7,825,2,825,1174,108
535,76628,31,76628,14,818,4,818,1224,98
292,69479,10,69479,8,807,9,807,1000,106
427,75906,11,75906,10,830,2,830,1062,109
265,39657,7,39657,14,805,5,805,1095,99
348,57117,14,57117,15,830,5,830,1134,106
619,102016,17,102016,16,828,3,828,1161,111
779,89952,41,89952,17,831,2,831,1227,118
500,50907,9,50907,15,817,4,817,1317,109
760,196837,42,196837,13,814,1,814,1038,98
418,65136,18,65136,23,799,4,799,1212,113
1161,219340,49,219340,15,805,4,805,1090,100
673,75691,22,75691,13,852,4,852,1276,97
1285,213398,44,213398,14,830,4,830,1061,112
1126,113120,16,113120,26,868,3,868,1297,111
563,87826,26,87826,15,809,6,809,1163,101
970,100208,14,100208,13,755,5,755,1241,105
619,77075,10,77075,14,779,4,779,1267,104
320,35195,6,35195,21,835,5,835,1336,99
380,61092,11,61092,13,785,2,785,1058,100
