SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
211,77604,10,77604,6,760,2,760,855,93
274,74004,13,74004,5,833,4,833,852,89
152,52532,9,52532,4,807,4,807,854,108
241,79427,5,79427,9,814,4,814,854,89
171,49449,6,49449,6,811,0,811,850,92
282,76421,6,76421,8,787,4,787,855,88
391,122897,16,122897,9,803,9,803,851,103
136,36937,7,36937,4,815,2,815,852,86
182,44736,5,44736,7,774,1,774,855,78
812,234734,46,234734,4,840,3,840,852,95
291,102810,14,102810,10,818,3,818,853,103
140,35482,0,35482,8,804,0,804,851,84
144,41248,3,41248,5,849,3,849,852,93
829,231450,43,231450,12,812,7,812,855,92
313,84507,11,84507,11,839,4,839,855,91
166,47996,5,47996,11,821,3,821,854,80
449,127754,14,127754,13,857,2,857,855,92
272,76213,13,76213,14,790,4,790,855,94
202,58933,14,58933,8,853,4,853,853,94
316,86600,19,86600,7,856,2,856,852,94
842,230746,19,230746,9,786,5,786,855,92
321,110251,18,110251,4,815,4,815,850,102
732,208702,24,208702,12,844,2,844,853,88
262,61423,10,61423,9,809,3,809,853,87
237,55836,9,55836,13,866,4,866,855,93
876,194270,31,194270,5,833,2,833,853,87
456,135360,18,135360,3,814,3,814,853,94
125,31385,5,31385,15,787,3,787,852,88
110,33349,3,33349,10,794,6,794,852,93
458,152491,14,152491,4,796,2,796,855,95
372,70133,6,70133,9,846,0,846,855,88
164,45526,4,45526,5,754,2,754,851,85
185,49889,11,49889,6,813,2,813,851,87
211,59880,18,59880,8,774,3,774,855,97
505,140920,18,140920,10,863,6,863,855,98
164,50511,8,50511,12,852,3,852,851,91
433,118461,15,118461,12,821,1,821,851,108
331,76444,6,76444,9,837,2,837,855,88
139,51483,6,51483,9,835,5,835,850,98
564,118095,8,118095,8,793,6,793,852,97
434,122438,18,122438,11,764,2,764,851,84
79,23452,2,23452,11,717,1,717,851,87
494,159347,28,159347,13,804,4,804,853,94
539,149580,14,149580,7,807,1,807,852,85
556,135468,29,135468,7,815,4,815,852,90
156,58853,4,58853,10,842,4,842,851,84
195,50214,9,50214,9,768,9,768,851,103
357,95406,10,95406,3,800,4,800,855,85
205,62121,13,62121,12,842,3,842,850,108
472,107215,12,107215,11,772,2,772,855,88
330,82151,7,82151,5,767,5,767,855,97
472,157785,18,157785,9,828,5,828,851,103
2911,725812,83,725812,5,830,0,830,855,87
221,65951,10,65951,9,794,3,794,850,96
817,209286,44,209286,5,805,3,805,852,97
249,62463,9,62463,6,856,1,856,855,89
