SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
5587,136529,274,136529,74,845,19,845
4475,92893,115,92893,96,819,19,819
5611,152615,151,152615,85,818,12,818
4218,111392,119,111392,75,788,8,788
7686,167559,265,167559,72,811,9,811
8770,185757,355,185757,87,824,13,824
3943,73027,127,73027,105,860,9,860
1711,36142,28,36142,91,824,6,824
10844,243479,375,243479,74,730,8,730
3097,66903,59,66903,95,774,9,774
9761,223149,347,223149,86,842,15,842
6939,131691,210,131691,77,805,12,805
5356,119066,156,119066,79,829,13,829
2081,48776,70,48776,86,830,16,830
2717,69283,105,69283,89,853,14,853
2623,57387,107,57387,76,802,6,802
1895,41705,91,41705,85,785,19,785
2889,65363,95,65363,79,829,9,829
3679,62231,110,62231,100,771,11,771
3635,94674,159,94674,78,794,14,794
3161,67702,83,67702,71,760,9,760
3965,78658,102,78658,97,795,12,795
2779,48549,94,48549,103,819,15,819
3992,70314,124,70314,71,744,11,744
3444,61370,86,61370,94,812,17,812
4178,83302,87,83302,66,763,8,763
1389,36034,48,36034,79,847,13,847
5028,131812,176,131812,75,832,9,832
2244,47038,69,47038,64,786,9,786
2047,43100,95,43100,70,807,16,807
17572,381575,497,381575,79,795,6,795
2840,76579,149,76579,67,805,16,805
4984,102372,118,102372,99,829,13,829
6529,131288,140,131288,75,824,12,824
6369,102676,164,102676,89,785,11,785
4959,131002,204,131002,63,759,9,759
4055,90733,148,90733,85,795,12,795
3329,86424,174,86424,64,766,16,766
3406,79534,136,79534,69,777,14,777
4966,111370,217,111370,92,815,16,815
1654,40844,44,40844,81,798,8,798
4576,91165,100,91165,73,778,8,778
3704,84821,139,84821,86,828,15,828
14170,334609,379,334609,88,749,14,749
1659,38525,78,38525,94,825,12,825
3432,76628,159,76628,71,818,9,818
3330,69479,133,69479,60,807,18,807
3543,75906,100,75906,73,830,5,830
1591,39657,69,39657,82,805,11,805
2135,57117,84,57117,60,830,6,830
4780,102016,148,102016,71,828,13,828
3719,89952,143,89952,80,831,10,831
1918,50907,58,50907,80,817,14,817
8522,196837,313,196837,90,814,10,814
3128,65136,99,65136,70,799,12,799
8051,219340,247,219340,61,805,17,805
4163,75691,110,75691,90,852,4,852
8718,213398,371,213398,82,830,10,830
4718,113120,151,113120,82,868,17,868
3842,87826,98,87826,79,809,7,809
5099,100208,104,100208,74,755,13,755
4088,77075,120,77075,99,779,11,779
1769,35195,47,35195,95,835,12,835
2786,61092,81,61092,68,785,4,785
2111,49143,73,49143,69,837,12,837
7214,148447,130,148447,80,834,8,834
5969,138726,227,138726,78,792,9,792
6343,124283,187,124283,81,787,11,787
8488,179378,257,179378,83,819,11,819
3558,86812,146,86812,73,816,15,816
1715,39779,60,39779,82,805,7,805
3111,69944,108,69944,80,799,11,799
9068,195059,344,195059,74,803,8,803
6411,135877,163,135877,60,770,12,770
2729,66120,113,66120,74,817,18,817
5965,140594,232,140594,60,794,13,794
3281,64702,78,64702,75,773,11,773
3432,82794,111,82794,68,836,7,836
4867,114381,204,114381,62,760,9,760
1934,55687,87,55687,65,868,13,868
9125,233332,392,233332,68,784,10,784
6193,133467,211,133467,65,745,9,745
3548,70343,137,70343,103,849,15,849
2849,63273,120,63273,64,801,15,801
4262,84807,158,84807,72,790,11,790
2475,52793,78,52793,93,787,15,787
7342,145522,249,145522,83,832,5,832
8386,149062,184,149062,99,854,10,854
1720,34608,52,34608,82,775,13,775
3440,74968,85,74968,80,792,14,792
1995,41167,76,41167,87,828,10,828
5910,124947,179,124947,79,798,17,798
3784,87026,124,87026,63,838,9,838
4060,99126,137,99126,75,839,8,839
3773,83111,140,83111,65,828,19,828
3297,64536,99,64536,81,779,13,779
6556,130927,206,130927,92,832,10,832
6406,113572,198,113572,88,783,8,783
2435,64491,93,64491,76,800,10,800
2880,66481,74,66481,81,808,13,808
3167,79032,111,79032,65,785,8,785
2188,48839,74,48839,83,840,14,840
10148,228713,407,228713,72,857,8,857
4996,110820,109,110820,80,787,7,787
8084,201475,308,201475,87,835,14,835
5175,108215,191,108215,83,845,8,845
2379,56533,125,56533,96,795,12,795
2453,60202,107,60202,78,836,16,836
1322,29466,27,29466,66,786,14,786
2751,69776,110,69776,78,782,8,782
19086,404164,574,404164,73,824,9,824
5211,111880,142,111880,78,818,14,818
2837,53379,80,53379,77,832,18,832
3369,87450,142,87450,69,809,8,809
5469,133409,205,133409,73,837,17,837
2868,55013,76,55013,79,781,13,781
14912,316668,440,316668,85,845,10,845
4284,115444,172,115444,59,773,11,773
2112,44196,63,44196,87,808,13,808
3452,93565,144,93565,68,757,12,757
2149,47147,82,47147,83,833,12,833
5057,115225,176,115225,86,824,11,824
3246,61712,54,61712,100,808,12,808
2664,64163,85,64163,67,813,17,813
1861,39679,50,39679,76,816,13,816
4127,86206,127,86206,95,860,14,860
3011,70891,107,70891,77,758,9,758
3015,67252,76,67252,84,795,7,795
3129,67013,70,67013,81,858,9,858
6141,147866,222,147866,87,790,15,790
9613,232458,195,232458,74,805,6,805
141,38824,46,38824,3,828,16,828
3622,83324,94,83324,84,794,16,794
1945,50499,74,50499,58,839,10,839
12701,278226,368,278226,85,839,8,839
4273,90473,145,90473,70,775,14,775
5385,114738,217,114738,77,785,11,785
1863,51140,92,51140,54,779,13,779
3574,97530,150,97530,68,800,14,800
3500,80532,139,80532,76,809,17,809
6331,142301,276,142301,77,810,18,810
4942,102791,153,102791,71,840,7,840
2581,50481,90,50481,98,822,17,822
2428,51498,63,51498,75,813,12,813
6027,150195,235,150195,76,786,4,786
1496,32658,48,32658,71,831,13,831
6843,165083,280,165083,78,830,12,830
4234,87950,108,87950,74,824,8,824
4799,133277,275,133277,57,766,15,766
8456,175583,304,175583,88,836,13,836
3018,76992,237,76992,67,820,12,820
5898,141808,136,141808,88,829,8,829
