ID1,ID2,Distance
N6165|12311|0.714248,N6166|13338|0.883776,0.00897048
N5929|5747|0.346638,N5930|8895|0.576231,0.0127691
N6122|12359|0.069977,N6127|6180|0.233104,0.0142757
N5929|5747|0.346638,N5931|13190|0.438948,0.012769
N6069|13810|0.821079,N6070|1865|0.237767,0.010499
N6069|13810|0.821079,N6068|8415|0.132168,0.00223256
N6069|13810|0.821079,N6067|10208|0.473879,0.0142951
N6472|1583|0.810636,N6470|9974|0.282517,0.0127512
N6094|12455|0.159113,N6097|14471|0.029657,0.0127545
N6094|12455|0.159113,N6092|10313|0.997213,0.0120168
N6328|7471|0.077984,N6326|14909|0.39891,0.0127432
N6328|7471|0.077984,N6324|13563|0.063576,0.0142815
N6328|7471|0.077984,N6327|7218|0.488976,0.00897714
N5964|5469|0.115491,N5963|11352|0.718058,0.0112701
N5935|9033|0.96677,N5933|14231|0.015742,0.0112454
N5958|4405|0.503435,N5956|5829|0.606741,0.00747835
N6442|6040|0.136734,N6443|15340|0.362776,0.00672245
N6485|1738|0.50206,N6486|4345|0.86481,0.0120236
N6029|12461|0.878695,N6030|12170|0.576482,0.00447235
N6032|13570|0.894632,N6031|13591|0.084346,0.0104764
N6504|3716|0.639989,N6503|8515|0.377026,0.000743438
N5986|9738|0.354738,N5985|14345|0.596195,0.00897487
N6461|10199|0.981144,N6465|1584|0.313099,0.0127592
N6197|13483|0.556996,N6200|9805|0.766288,0.0119938
N6461|10199|0.981144,N6466|14774|0.829367,0.0127803
N6461|10199|0.981144,N6462|8746|0.95577,0.00822056
N6461|10199|0.981144,N6463|2549|0.880158,0.0142733
N6309|11707|0.716834,N6308|6653|0.766193,0.00901284
N6309|11707|0.716834,N6310|9022|0.069012,0.0142728
N6006|3008|0.282793,N6005|2512|0.952844,0.013541
N6309|11707|0.716834,N6306|9068|0.925908,0.0135821
N6244|13411|0.022973,N6245|11189|0.886157,0.00747064
N6309|11707|0.716834,N6307|9394|0.979225,0.0120222
N6309|11707|0.716834,N6302|13779|0.585292,0.0135415
N6266|5356|0.581472,N6267|1487|0.372742,0.0112415
N6015|6546|0.530211,N6017|9734|0.102634,0.0135009
N6015|6546|0.530211,N6016|4787|0.960184,0.005219
N5922|12600|0.208351,N5921|8514|0.1709,0.00897894
N5922|12600|0.208351,N5918|8730|0.789283,0.0143474
N6400|13782|0.914844,N6399|8685|0.238442,0.0104943
N6024|3692|0.365692,N6026|14527|0.048822,0.0135174
N6400|13782|0.914844,N6402|12278|0.73888,0.00898365
N6070|1865|0.237767,N6068|8415|0.132168,0.00973957
N6499|11225|0.585142,N6500|7009|0.581673,0.00747807
N6491|14561|0.91386,N6493|12026|0.324747,0.0127758
N6445|2877|0.820626,N6446|10857|0.398208,0.0104791
N6126|1812|0.139407,N6125|2619|0.401279,0.0044746
N6126|1812|0.139407,N6127|6180|0.233104,0.0120166
N6542|13906|0.061473,N6541|11122|0.837753,0.00446907
N5961|10494|0.040277,N5962|9125|0.242217,0.00897894
N6542|13906|0.061473,N6543|8720|0.947945,0.0142816
N5945|6458|0.539002,N5944|5363|0.032129,0.00748699
N6012|4919|0.586772,N6013|13785|0.979659,0.0127519
N6012|4919|0.586772,N6011|7906|0.989522,0.0112577
N6201|3253|0.07747,N6198|4047|0.040253,0.0142816
N6201|3253|0.07747,N6199|8655|0.697381,0.0127502
N6201|3253|0.07747,N6200|9805|0.766288,0.0044778
N6013|13785|0.979659,N6011|7906|0.989522,0.0135218
N6154|12766|0.225271,N6155|7954|0.569111,0.00596919
N6362|13619|0.028206,N6364|8913|0.243081,0.0104776
N6362|13619|0.028206,N6365|11344|0.14115,0.0112267
N6362|13619|0.028206,N6363|6668|0.054428,0.00748605
N6341|2141|0.853232,N6340|12991|0.013944,0.0127639
N6341|2141|0.853232,N6335|5758|0.308836,0.0105066
N6341|2141|0.853232,N6339|1715|0.780425,0.0104855
N6338|10025|0.373437,N6341|2141|0.853232,0.0120083
N6338|10025|0.373437,N6340|12991|0.013944,0.0142695
N6338|10025|0.373437,N6335|5758|0.308836,0.0119987
N6338|10025|0.373437,N6339|1715|0.780425,0.0119878
N6144|6164|0.511786,N6143|3998|0.041143,0.00522457
N6475|2380|0.837345,N6473|12050|0.733015,0.0142804
N6475|2380|0.837345,N6474|4128|0.912981,0.00297853
N6492|1613|0.011373,N6493|12026|0.324747,0.0112477
N6553|7649|0.954606,N6554|6285|0.595198,0.00747025
N6137|14149|0.115183,N6136|1706|0.55663,0.00671869
N6022|1934|0.119273,N6023|9323|0.281079,0.0135415
N6316|8799|0.307279,N6318|2197|0.068962,0.0142918
N6535|5307|0.81385,N6534|2360|0.183643,0.0119938
N6193|9765|0.094419,N6194|13750|0.984486,0.00298638
N6318|2197|0.068962,N6317|7410|0.911286,0.000743437
N6261|5255|0.648784,N6264|11382|0.920842,0.0135396
N6261|5255|0.648784,N6262|2921|0.855283,0.0143095
N6313|15298|0.069421,N6314|6767|0.221589,0.0135127
N6313|15298|0.069421,N6312|6982|0.83404,0.00372361
N6300|11408|0.057315,N6299|6088|0.57117,0.00597461
N6068|8415|0.132168,N6067|10208|0.473879,0.0135214
N6519|7320|0.865122,N6518|6542|0.566596,0.00822959
N5904|14463|0.599129,N5906|5289|0.255349,0.00672255
N5904|14463|0.599129,N5902|14714|0.741252,0.00597459
N5904|14463|0.599129,N5907|13226|0.718849,0.00972658
N5904|14463|0.599129,N5905|4968|0.549125,0.00747826
N6547|3359|0.718626,N6548|10032|0.854208,0.011286
N6345|11489|0.922139,N6346|6958|0.165842,0.0105066
N6547|3359|0.718626,N6549|7227|0.524242,0.0143092
N6183|2111|0.217566,N6182|12986|0.253735,0.0097567
N6183|2111|0.217566,N6181|11334|0.090194,0.0120019
N6087|9358|0.193947,N6097|14471|0.029657,0.0135409
N6370|5239|0.893092,N6369|3461|0.565413,0.0142863
N6473|12050|0.733015,N6474|4128|0.912981,0.0142665
N5903|2840|0.395809,N5908|6538|0.899713,0.00972394
N5969|1846|0.343264,N5971|1793|0.954241,0.0127616
N5969|1846|0.343264,N5968|8145|0.231466,0.0112372
N5903|2840|0.395809,N5904|14463|0.599129,0.00372521
N5903|2840|0.395809,N5906|5289|0.255349,0.00897815
N5903|2840|0.395809,N5902|14714|0.741252,0.00822682
N5903|2840|0.395809,N5907|13226|0.718849,0.0119905
N6270|8680|0.080846,N6269|12698|0.199161,0.00447596
N5903|2840|0.395809,N5905|4968|0.549125,0.00973624
N6563|7887|0.001284,N6566|13966|0.429198,0.0127733
