SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
1451,136529,753,136529,19,845,25,845,1407,608
702,92893,538,92893,20,819,22,819,1435,565
1642,152615,1082,152615,27,818,15,818,1384,581
1023,111392,578,111392,20,788,18,788,1347,572
1291,167559,798,167559,14,811,23,811,1365,592
2078,185757,1080,185757,7,824,22,824,1430,610
677,73027,422,73027,20,860,32,860,1417,602
399,36142,230,36142,16,824,36,824,1406,652
2196,243479,1279,243479,14,730,21,730,1392,582
504,66903,324,66903,11,774,24,774,1391,561
2387,223149,1081,223149,18,842,23,842,1395,590
1145,131691,835,131691,18,805,24,805,1380,568
1469,119066,607,119066,13,829,24,829,1390,590
444,48776,303,48776,21,830,23,830,1367,537
702,69283,496,69283,24,853,35,853,1403,605
587,57387,290,57387,19,802,27,802,1403,572
336,41705,253,41705,19,785,23,785,1391,595
628,65363,428,65363,15,829,24,829,1356,607
438,62231,452,62231,17,771,20,771,1335,607
865,94674,524,94674,12,794,18,794,1381,587
605,67702,375,67702,12,760,13,760,1418,560
714,78658,421,78658,23,795,26,795,1416,591
601,48549,227,48549,22,819,31,819,1478,610
646,70314,404,70314,22,744,20,744,1408,588
675,61370,308,61370,19,812,24,812,1401,598
761,83302,460,83302,8,763,23,763,1374,581
392,36034,197,36034,16,847,31,847,1446,585
1194,131812,734,131812,18,832,20,832,1485,578
452,47038,267,47038,14,786,25,786,1391,595
395,43100,189,43100,13,807,18,807,1414,568
3991,381575,2072,381575,14,795,18,795,1421,617
768,76579,352,76579,14,805,17,805,1383,582
705,102372,631,102372,16,829,24,829,1369,602
994,131288,832,131288,15,824,25,824,1358,625
1112,102676,600,102676,18,785,30,785,1424,573
1117,131002,788,131002,19,759,26,759,1396,589
810,90733,481,90733,18,795,20,795,1428,558
773,86424,523,86424,12,766,21,766,1450,575
680,79534,459,79534,15,777,23,777,1334,626
1011,111370,515,111370,18,815,21,815,1369,602
403,40844,237,40844,17,798,29,798,1357,572
866,91165,480,91165,20,778,25,778,1408,602
728,84821,375,84821,11,828,14,828,1374,556
3371,334609,1749,334609,15,749,20,749,1350,597
359,38525,305,38525,19,825,32,825,1411,623
602,76628,579,76628,13,818,13,818,1377,585
578,69479,420,69479,15,807,26,807,1436,585
644,75906,455,75906,15,830,27,830,1329,580
334,39657,310,39657,13,805,26,805,1403,608
348,57117,384,57117,16,830,19,830,1391,587
993,102016,538,102016,15,828,21,828,1363,568
925,89952,502,89952,20,831,21,831,1302,575
521,50907,305,50907,16,817,23,817,1416,572
1931,196837,1092,196837,13,814,31,814,1367,564
862,65136,455,65136,20,799,19,799,1451,594
1797,219340,1204,219340,18,805,30,805,1423,588
809,75691,733,75691,17,852,30,852,1338,621
1640,213398,1347,213398,14,830,22,830,1337,581
989,113120,856,113120,14,868,24,868,1408,596
685,87826,427,87826,16,809,18,809,1377,579
967,100208,697,100208,13,755,28,755,1335,595
824,77075,418,77075,18,779,20,779,1415,597
445,35195,170,35195,21,835,32,835,1521,611
633,61092,371,61092,16,785,20,785,1391,604
