SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
947,136529,657,136529,9,845,21,845
970,92893,421,92893,18,819,26,819
1247,152615,918,152615,22,818,20,818
843,111392,677,111392,18,788,19,788
1557,167559,1010,167559,20,811,31,811
1493,185757,977,185757,8,824,24,824
679,73027,474,73027,15,860,29,860
327,36142,201,36142,13,824,26,824
2353,243479,2117,243479,25,730,21,730
512,66903,293,66903,25,774,20,774
2329,223149,1196,223149,17,842,28,842
1493,131691,746,131691,14,805,25,805
1839,119066,760,119066,30,829,19,829
422,48776,261,48776,18,830,23,830
658,69283,390,69283,20,853,20,853
562,57387,351,57387,15,802,25,802
432,41705,232,41705,20,785,21,785
745,65363,364,65363,24,829,28,829
611,62231,306,62231,19,771,22,771
896,94674,575,94674,18,794,32,794
775,67702,398,67702,21,760,25,760
861,78658,544,78658,25,795,32,795
537,48549,304,48549,24,819,39,819
643,70314,515,70314,14,744,25,744
568,61370,452,61370,25,812,25,812
698,83302,417,83302,22,763,14,763
329,36034,174,36034,11,847,27,847
1376,131812,874,131812,16,832,22,832
481,47038,284,47038,14,786,23,786
363,43100,209,43100,18,807,23,807
4015,381575,2391,381575,18,795,26,795
642,76579,406,76579,20,805,26,805
711,102372,681,102372,14,829,32,829
1286,131288,603,131288,13,824,27,824
889,102676,517,102676,12,785,32,785
989,131002,748,131002,17,759,28,759
743,90733,598,90733,12,795,31,795
935,86424,424,86424,20,766,23,766
651,79534,506,79534,15,777,27,777
998,111370,659,111370,12,815,22,815
240,40844,214,40844,8,798,24,798
850,91165,455,91165,21,778,25,778
823,84821,401,84821,14,828,17,828
3705,334609,1576,334609,20,749,18,749
287,38525,227,38525,15,825,27,825
866,76628,351,76628,22,818,20,818
553,69479,408,69479,10,807,25,807
796,75906,423,75906,23,830,32,830
321,39657,228,39657,10,805,19,805
507,57117,226,57117,16,830,20,830
904,102016,667,102016,15,828,31,828
858,89952,551,89952,17,831,19,831
348,50907,325,50907,12,817,31,817
1761,196837,1171,196837,23,814,37,814
748,65136,357,65136,18,799,25,799
2402,219340,1395,219340,13,805,32,805
808,75691,408,75691,17,852,19,852
2016,213398,1205,213398,17,830,33,830
1044,113120,531,113120,11,868,30,868
