ID1,ID2,Distance
N6389|5958|0.156111,N6391|11609|0.104816,0.000833864
N6126|9507|0.672383,N6125|11825|0.338412,0.00839272
N6126|9507|0.672383,N6127|10149|0.55389,0.0135127
N6383|4695|0.953878,N6384|13301|0.898453,0.00334209
N6151|11118|0.440074,N6150|4199|0.998255,0.0075524
N6151|11118|0.440074,N6149|15384|0.883607,0.00924251
N6401|15116|0.519694,N6399|3369|0.889879,0.0143579
N6401|15116|0.519694,N6400|9392|0.812334,0.011803
N6410|5271|0.636951,N6407|3089|0.066905,0.01348
N5936|6019|0.485898,N5937|8712|0.534983,0.00839793
N5936|6019|0.485898,N5938|8369|0.238682,0.0118029
N6043|10102|0.237936,N6042|7400|0.182609,0.0143543
N6311|14204|0.006084,N6308|14782|0.774348,0.0135062
N6043|10102|0.237936,N6040|1498|0.834426,0.0126668
N6311|14204|0.006084,N6310|1604|0.782147,0.00925306
N6043|10102|0.237936,N6044|2543|0.410232,0.00501755
N6157|9413|0.426503,N6161|5815|0.044217,0.014413
N6157|9413|0.426503,N6158|6648|0.857215,0.0109986
N6001|7801|0.497642,N6002|15383|0.981034,0.0143539
N6421|11048|0.955555,N6423|1465|0.078102,0.0134806
N6161|5815|0.044217,N6158|6648|0.857215,0.0135439
N6051|8184|0.697607,N6050|8424|0.060906,0.00503322
N6565|11205|0.562825,N6566|15272|0.406029,0.0100819
N5976|13638|0.663795,N5977|7514|0.727295,0.0135061
N6107|1600|0.45264,N6106|4010|0.455097,0.0101363
N6200|9767|0.584317,N6199|1732|0.362306,0.00839269
N6200|9767|0.584317,N6202|11287|0.389079,0.0109459
N6200|9767|0.584317,N6201|3394|0.551671,0.00334703
N6200|9767|0.584317,N6203|1810|0.766394,0.0126345
N6459|3241|0.900409,N6462|6803|0.893525,0.0117983
N6459|3241|0.900409,N6465|13680|0.556952,0.0117825
N6459|3241|0.900409,N6460|6966|0.096079,0.012633
N6459|3241|0.900409,N6464|10121|0.757352,0.0134826
N6505|10081|0.583311,N6504|4505|0.296315,0.00671273
N6237|11133|0.945576,N6236|9353|0.881894,0.014334
N6399|3369|0.889879,N6400|9392|0.812334,0.0135455
N6426|14606|0.554744,N6425|12834|0.23201,0
N6426|14606|0.554744,N6424|7742|0.131043,0.0101192
N6138|4414|0.054541,N6137|4870|0.593246,0.0109387
N6551|3994|0.22661,N6550|11405|0.468825,0.00754378
N6425|12834|0.23201,N6424|7742|0.131043,0.0101192
N6551|3994|0.22661,N6549|8335|0.821647,0.00587333
N6241|1857|0.747703,N6240|4656|0.992282,0.0109453
N6241|1857|0.747703,N6242|13905|0.20983,0.00251133
N6042|7400|0.182609,N6040|1498|0.834426,0.006719
N6337|6836|0.862014,N6338|4658|0.547628,0.0109309
N6295|11915|0.797723,N6294|14975|0.086671,0.010932
N6159|15213|0.941847,N6160|8442|0.862007,0.0144104
N6150|4199|0.998255,N6149|15384|0.883607,0.00671021
N6159|15213|0.941847,N6157|9413|0.426503,0.0118416
N6159|15213|0.941847,N6161|5815|0.044217,0.0143892
N6159|15213|0.941847,N6158|6648|0.857215,0.00418153
N6299|11958|0.214735,N6300|13533|0.277351,0.0075575
N6020|10501|0.679832,N6021|4772|0.289537,0.00840011
N5994|11129|0.850018,N5992|3007|0.470568,0.0117927
N5994|11129|0.850018,N5993|12119|0.396736,0.0109461
N5957|7546|0.103457,N5956|13829|0.23211,0.010109
N5957|7546|0.103457,N5953|9296|0.28974,0.0135039
N6473|5405|0.511168,N6472|12844|0.504262,0.0134945
N5957|7546|0.103457,N5955|6425|0.295998,0.0109393
N5916|2231|0.637865,N5919|3162|0.673324,0.0117856
N5916|2231|0.637865,N5915|9638|0.950954,0.00924574
N5957|7546|0.103457,N5954|11381|0.922292,0.0100958
N5916|2231|0.637865,N5917|13038|0.068487,0.00501915
N6497|15293|0.129162,N6496|3074|0.024952,0.0101072
N6497|15293|0.129162,N6502|2323|0.480459,0.0118366
N6368|12995|0.795149,N6371|5715|0.160458,0.0135648
N6368|12995|0.795149,N6370|2768|0.619958,0.0144096
N6550|11405|0.468825,N6549|8335|0.821647,0.0100916
N6317|14114|0.090094,N6316|3841|0.110989,0.00586453
N6493|14924|0.946249,N6494|6126|0.350559,0.00334625
N5955|6425|0.295998,N5954|11381|0.922292,0.00755769
N5940|5749|0.751458,N5941|11387|0.062825,0.00502721
N6429|1343|0.015073,N6428|14552|0.266364,0.0109595
N6418|12014|0.548984,N6423|1465|0.078102,0.0143358
N6027|10669|0.196318,N6028|9748|0.36398,0.0109273
N6444|1752|0.444918,N6445|3211|0.032305,0.01432
N6513|5631|0.890387,N6514|11512|0.989691,0.0109375
N6513|5631|0.890387,N6515|12550|0.445889,0.0117983
N6513|5631|0.890387,N6509|2910|0.970116,0.012654
N6513|5631|0.890387,N6512|1393|0.398999,0.00839818
N5983|3149|0.016226,N5984|14464|0.873642,0.0134978
N5983|3149|0.016226,N5985|4437|0.828428,0.0143537
N6189|2089|0.338472,N6190|1725|0.795077,0.00250665
N6092|13206|0.346812,N6096|3513|0.674897,0.013487
N6092|13206|0.346812,N6091|13917|0.589481,0.0109376
N6092|13206|0.346812,N6094|13560|0.773166,0.0109551
N6544|1534|0.139134,N6543|6793|0.17291,0.00670979
N6544|1534|0.139134,N6540|4559|0.157733,0.00924572
N6092|13206|0.346812,N6093|9830|0.388835,0.00334624
N6092|13206|0.346812,N6095|13793|0.064394,0.0109689
N6268|5486|0.706681,N6267|8738|0.547961,0.00756034
N6288|9288|0.488585,N6289|6752|0.812137,0.0109308
N6288|9288|0.488585,N6290|12852|0.778083,0.00923309
N6370|2768|0.619958,N6369|2563|0.531935,0.0126794
N6204|8895|0.411756,N6205|6238|0.067299,0.00501932
N6054|5219|0.118953,N6059|9957|0.917807,0.0143586
N6204|8895|0.411756,N6201|3394|0.551671,0.0134682
N6204|8895|0.411756,N6203|1810|0.766394,0.00924293
N6462|6803|0.893525,N6458|12620|0.498663,0.012654
N6462|6803|0.893525,N6465|13680|0.556952,0.00839927
N6462|6803|0.893525,N6460|6966|0.096079,0.0109416
N6462|6803|0.893525,N6464|10121|0.757352,0.0100852
N6377|5832|0.340541,N6376|7023|0.921938,0.0143697
N6476|6314|0.723869,N6477|10273|0.586945,0.0135235
N6315|6298|0.406254,N6314|3113|0.937007,0.00586458
N6281|10765|0.128072,N6277|11042|0.627761,0.0143417
N6281|10765|0.128072,N6282|4801|0.641453,0.0143449
N6298|15241|0.394185,N6297|9755|0.843603,0.00586398
N6455|8141|0.482536,N6453|7873|0.912095,0.0143528
N6455|8141|0.482536,N6454|10534|0.442778,0.0134923
N5903|12369|0.667129,N5905|14190|0.381596,0.0134823
N6246|9302|0.882711,N6245|7258|0.384436,0.0134942
