SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1602,168942,22,168942,65,3553,9,3553
623,89471,5,89471,58,3570,9,3570
506,91536,8,91536,55,3482,9,3482
145,38904,4,38904,38,3539,7,3539
577,118352,13,118352,45,3576,11,3576
483,63421,9,63421,41,3534,8,3534
579,87604,5,87604,58,3522,12,3522
918,146844,8,146844,44,3546,8,3546
625,71713,9,71713,62,3539,9,3539
2738,392778,35,392778,59,3592,8,3592
1525,213900,16,213900,62,3523,8,3523
384,67889,8,67889,48,3593,7,3593
532,93305,3,93305,58,3629,7,3629
1598,244172,17,244172,57,3540,5,3540
860,112918,17,112918,62,3567,6,3567
441,76233,9,76233,48,3587,12,3587
389,72196,11,72196,47,3631,16,3631
926,113831,12,113831,51,3609,8,3609
201,39095,7,39095,60,3538,7,3538
1433,286865,13,286865,54,3522,7,3522
954,129263,6,129263,74,3544,7,3544
2513,513133,13,513133,41,3568,5,3568
748,145931,20,145931,40,3581,18,3581
527,87341,4,87341,48,3591,6,3591
621,118976,5,118976,45,3538,2,3538
1535,177873,18,177873,43,3573,12,3573
847,130721,9,130721,67,3528,11,3528
435,116832,12,116832,39,3604,9,3604
2195,327967,33,327967,50,3525,9,3525
2011,310655,20,310655,69,3485,10,3485
625,95375,6,95375,50,3648,6,3648
5993,902181,46,902181,53,3637,9,3637
822,133291,17,133291,36,3546,11,3546
1217,142728,29,142728,72,3667,12,3667
251,40870,4,40870,51,3646,7,3646
284,51983,3,51983,52,3679,8,3679
331,50182,4,50182,50,3597,9,3597
423,68291,11,68291,41,3506,15,3506
367,53719,6,53719,50,3516,12,3516
797,128180,11,128180,41,3641,11,3641
345,54727,6,54727,38,3626,8,3626
380,77669,5,77669,54,3555,7,3555
567,102371,18,102371,50,3623,11,3623
439,69067,2,69067,59,3565,10,3565
1511,232547,25,232547,44,3554,8,3554
224,60919,9,60919,34,3554,7,3554
613,78211,4,78211,70,3633,8,3633
863,105228,11,105228,73,3604,10,3604
562,75488,13,75488,50,3591,7,3591
541,91962,2,91962,40,3637,3,3637
482,89418,3,89418,42,3576,7,3576
537,92227,11,92227,47,3572,10,3572
831,121142,7,121142,54,3551,8,3551
963,97836,7,97836,63,3542,4,3542
1059,181598,16,181598,40,3523,5,3523
269,39186,9,39186,57,3520,10,3520
647,112072,14,112072,36,3551,8,3551
462,72685,13,72685,43,3548,12,3548
361,82676,11,82676,43,3593,8,3593
446,93457,13,93457,41,3550,7,3550
411,112387,14,112387,24,3495,12,3495
1169,215227,25,215227,39,3553,17,3553
370,42354,6,42354,88,3724,8,3724
553,92353,8,92353,33,3634,6,3634
537,64503,8,64503,50,3601,9,3601
596,90778,10,90778,57,3582,5,3582
1821,270097,20,270097,72,3577,3,3577
457,82779,9,82779,51,3508,7,3508
555,71944,9,71944,67,3595,6,3595
906,129827,31,129827,36,3563,8,3563
817,110960,8,110960,54,3529,6,3529
1008,150096,5,150096,46,3577,4,3577
1086,162819,12,162819,58,3573,4,3573
2151,260570,17,260570,65,3425,5,3425
385,49357,10,49357,60,3473,9,3473
851,180210,11,180210,40,3597,6,3597
302,59381,5,59381,58,3551,10,3551
190,31747,1,31747,41,3420,3,3420
299,47861,4,47861,60,3518,6,3518
1083,162468,9,162468,68,3643,11,3643
466,55326,3,55326,62,3555,11,3555
1301,176785,19,176785,89,3602,6,3602
657,118066,8,118066,48,3570,5,3570
721,130398,8,130398,31,3557,4,3557
565,118089,7,118089,41,3478,11,3478
1248,171195,16,171195,65,3577,8,3577
684,118647,10,118647,59,3660,11,3660
625,91897,8,91897,64,3549,6,3549
638,92230,11,92230,55,3602,5,3602
280,40953,10,40953,56,3648,9,3648
460,56223,7,56223,60,3469,5,3469
1256,186728,28,186728,56,3560,8,3560
668,59354,3,59354,77,3439,11,3439
1793,247636,23,247636,63,3576,5,3576
583,115930,11,115930,57,3568,4,3568
684,139188,10,139188,36,3502,8,3502
382,82453,13,82453,45,3539,12,3539
694,121288,19,121288,45,3560,11,3560
816,142341,12,142341,48,3497,6,3497
1110,145716,25,145716,52,3588,9,3588
399,64809,6,64809,44,3628,12,3628
277,45047,3,45047,57,3561,3,3561
651,105118,20,105118,31,3462,13,3462
1209,151556,20,151556,63,3582,14,3582
796,151401,15,151401,53,3491,7,3491
432,59313,9,59313,63,3559,7,3559
523,82356,3,82356,46,3532,5,3532
1183,127433,19,127433,85,3600,4,3600
9346,1695511,197,1695511,51,3507,3,3507
696,135118,9,135118,47,3634,4,3634
1165,282555,30,282555,25,3570,7,3570
370,54537,7,54537,48,3488,9,3488
226,57900,10,57900,49,3617,4,3617
1211,166023,19,166023,50,3576,10,3576
2008,214956,26,214956,66,3607,7,3607
706,102499,9,102499,58,3546,5,3546
1064,128417,10,128417,49,3596,11,3596
2081,361289,46,361289,59,3601,11,3601
458,80730,4,80730,53,3562,4,3562
575,79639,19,79639,60,3552,12,3552
657,109293,11,109293,48,3579,4,3579
725,102276,8,102276,72,3515,9,3515
776,125622,17,125622,53,3612,8,3612
977,134849,13,134849,57,3530,12,3530
2748,360157,37,360157,56,3666,6,3666
769,135001,9,135001,40,3595,11,3595
504,78947,6,78947,61,3659,5,3659
154,31066,1,31066,35,3498,3,3498
630,89999,8,89999,50,3583,7,3583
556,93207,10,93207,64,3588,8,3588
413,85615,5,85615,35,3534,8,3534
1359,244002,44,244002,48,3523,10,3523
875,141184,11,141184,53,3529,6,3529
627,85587,5,85587,55,3612,8,3612
1769,291935,31,291935,49,3532,9,3532
718,97576,12,97576,50,3602,15,3602
700,100267,21,100267,49,3579,12,3579
562,134308,15,134308,33,3559,2,3559
400,56032,4,56032,48,3496,6,3496
1750,280674,17,280674,45,3561,6,3561
1329,196485,25,196485,59,3621,12,3621
1980,200588,20,200588,64,3588,9,3588
3618,423909,19,423909,63,3484,6,3484
596,105245,21,105245,40,3603,10,3603
459,84553,8,84553,47,3518,10,3518
1173,156054,14,156054,59,3672,4,3672
392,55594,7,55594,51,3611,4,3611
349,72697,9,72697,54,3609,6,3609
409,48170,12,48170,59,3491,7,3491
1557,260709,22,260709,43,3563,9,3563
977,115598,21,115598,56,3652,4,3652
272,59874,12,59874,41,3535,7,3535
305,53750,10,53750,61,3515,9,3515
1818,278543,27,278543,52,3623,5,3623
934,208145,23,208145,37,3531,13,3531
1011,173598,20,173598,43,3573,7,3573
732,104299,11,104299,59,3610,7,3610
