source,target
0,14071
1,13605
2,9995
3,9390
4,12348
5,14581
6,11588
7,12541
8,14634
8,15195
9,8682
10,188
11,1152
12,15093
13,13340
14,15030
15,14951
16,14826
17,11402
18,14487
19,6190
20,14362
21,10797
22,14587
23,11868
24,4862
25,14687
26,14905
27,14961
28,13559
29,14214
30,14875
31,7196
32,14310
33,12929
34,12214
35,13728
36,13944
37,14665
38,12747
39,15007
40,15047
41,2713
42,13145
43,15051
44,14747
45,14935
46,14891
47,14342
48,8623
49,15071
49,15260
50,14637
50,15223
51,14781
52,14662
53,13745
54,12301
55,12002
56,14620
57,10318
58,14663
59,14776
59,13503
60,11289
61,15082
62,14894
63,14912
64,14955
65,15008
65,14470
66,13932
67,10729
68,14647
69,9700
70,14196
71,9054
72,13444
73,14984
73,13915
73,14079
74,14988
75,14845
76,15028
77,14580
78,8716
79,9770
80,11230
81,9549
82,13340
83,8922
84,11223
85,13554
86,12855
87,14517
88,13568
89,13713
90,13433
91,7610
92,14775
93,13871
94,9357
95,7203
96,14963
97,12290
98,6508
99,13171
100,15094
101,15030
102,15030
103,14628
104,10360
105,13183
106,4134
107,9162
108,15092
109,11968
110,6559
111,12554
112,12917
113,6859
114,14999
115,14217
116,15080
117,14989
118,8434
119,15064
120,12435
121,15067
122,15021
123,13188
124,15091
125,14815
126,6671
127,11065
128,14232
129,12713
130,15062
131,11840
132,5648
133,14735
134,9607
135,14704
136,12989
137,14626
138,11916
138,15381
139,4928
140,1982
141,14604
142,14572
143,12992
144,14187
145,14786
146,12411
147,10930
148,14777
149,15078
150,13023
151,14724
152,12332
153,15010
154,15004
155,13349
156,13383
157,15009
158,14760
159,10393
160,13981
161,14987
162,15008
163,11282
163,13392
163,14198
164,2959
165,9910
166,15101
167,15097
168,14016
169,8636
169,14483
170,12594
171,11610
172,6693
173,15048
174,2993
174,15200
175,9740
176,9985
177,10057
178,14881
179,13916
180,14557
181,15069
182,15001
182,11682
183,15034
184,14633
185,15028
186,14167
187,15047
