SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
498,77604,8,77604,12,760,6,760,1001,85
298,74004,15,74004,8,833,3,833,1002,96
276,52532,16,52532,10,807,5,807,1004,101
389,79427,13,79427,9,814,2,814,1001,99
290,49449,9,49449,11,811,3,811,1002,89
366,76421,13,76421,8,787,3,787,1001,94
530,122897,14,122897,11,803,2,803,1001,85
214,36937,2,36937,15,815,1,815,1002,82
229,44736,10,44736,9,774,0,774,1000,89
1045,234734,38,234734,9,840,4,840,1003,89
477,102810,22,102810,10,818,3,818,1001,99
164,35482,7,35482,5,804,1,804,1000,88
192,41248,3,41248,7,849,3,849,1000,89
894,231450,21,231450,8,812,0,812,1002,81
448,84507,17,84507,9,839,2,839,1005,82
264,47996,8,47996,7,821,4,821,1005,97
478,127754,26,127754,15,857,2,857,1001,92
384,76213,5,76213,13,790,3,790,1003,93
296,58933,21,58933,14,853,4,853,1001,111
427,86600,9,86600,20,856,0,856,1001,89
1355,230746,17,230746,10,786,3,786,1000,88
519,110251,13,110251,11,815,5,815,1000,109
1015,208702,13,208702,17,844,3,844,1001,89
264,61423,13,61423,13,809,6,809,1001,102
182,55836,8,55836,10,866,3,866,1001,90
1044,194270,30,194270,10,833,4,833,1005,86
713,135360,21,135360,19,814,5,814,1003,104
142,31385,1,31385,10,787,2,787,1000,92
215,33349,2,33349,16,794,4,794,1005,90
998,152491,23,152491,16,796,3,796,1001,96
434,70133,10,70133,17,846,2,846,1003,94
259,45526,9,45526,8,754,3,754,1000,98
299,49889,15,49889,10,813,5,813,1000,106
285,59880,6,59880,12,774,2,774,1003,90
726,140920,25,140920,6,863,2,863,1004,93
298,50511,7,50511,12,852,3,852,1004,91
589,118461,19,118461,15,821,0,821,1004,88
371,76444,9,76444,11,837,1,837,1003,89
281,51483,6,51483,10,835,1,835,1004,83
616,118095,19,118095,9,793,3,793,1002,89
654,122438,18,122438,8,764,3,764,1003,94
124,23452,2,23452,7,717,3,717,1003,99
625,159347,23,159347,11,804,4,804,1002,98
1009,149580,16,149580,6,807,6,807,1005,113
652,135468,20,135468,9,815,5,815,1004,98
338,58853,18,58853,9,842,5,842,1002,106
266,50214,11,50214,11,768,7,768,1002,102
515,95406,12,95406,7,800,6,800,1005,92
362,62121,10,62121,14,842,4,842,1004,96
744,107215,8,107215,10,772,5,772,1000,92
439,82151,15,82151,11,767,5,767,1000,93
726,157785,26,157785,13,828,4,828,1001,93
4313,725812,138,725812,23,830,5,830,1003,94
