SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
5027,136529,9,136529,71,845,3,845
2401,92893,3,92893,45,819,2,819
205,152615,9,152615,7,818,2,818
1459,111392,7,111392,30,788,2,788
5848,167559,4,167559,50,811,4,811
5408,185757,4,185757,60,824,1,824
2287,73027,1,73027,66,860,0,860
734,36142,1,36142,45,824,0,824
8318,243479,7,243479,58,730,1,730
2180,66903,2,66903,66,774,0,774
717,223149,3,223149,9,842,0,842
3051,131691,6,131691,52,805,1,805
3401,119066,4,119066,34,829,3,829
518,48776,1,48776,21,830,1,830
2030,69283,1,69283,52,853,0,853
1788,57387,2,57387,69,802,3,802
1277,41705,1,41705,54,785,0,785
2035,65363,3,65363,50,829,1,829
1713,62231,1,62231,62,771,1,771
3344,94674,3,94674,52,794,1,794
166,67702,5,67702,5,760,2,760
2450,78658,2,78658,68,795,2,795
1867,48549,4,48549,66,819,4,819
2217,70314,2,70314,48,744,2,744
2095,61370,8,61370,59,812,2,812
2603,83302,3,83302,38,763,0,763
721,36034,1,36034,39,847,1,847
5071,131812,8,131812,65,832,1,832
1468,47038,3,47038,51,786,5,786
1212,43100,0,43100,43,807,1,807
16394,381575,9,381575,64,795,1,795
2206,76579,2,76579,44,805,1,805
2842,102372,6,102372,57,829,1,829
3940,131288,2,131288,59,824,0,824
2177,102676,6,102676,31,785,1,785
4066,131002,4,131002,62,759,2,759
2738,90733,3,90733,53,795,2,795
1954,86424,1,86424,49,766,2,766
1768,79534,2,79534,43,777,0,777
1833,111370,2,111370,36,815,2,815
1107,40844,3,40844,43,798,2,798
203,91165,0,91165,5,778,2,778
2346,84821,3,84821,48,828,3,828
7622,334609,13,334609,47,749,2,749
1184,38525,1,38525,62,825,3,825
197,76628,4,76628,2,818,1,818
1586,69479,6,69479,43,807,3,807
1727,75906,7,75906,42,830,4,830
913,39657,4,39657,37,805,2,805
1547,57117,0,57117,47,830,1,830
2717,102016,4,102016,52,828,0,828
2970,89952,2,89952,53,831,4,831
1205,50907,3,50907,42,817,2,817
5334,196837,6,196837,43,814,1,814
193,65136,1,65136,7,799,1,799
4249,219340,5,219340,37,805,0,805
3166,75691,4,75691,70,852,4,852
7103,213398,14,213398,56,830,0,830
3514,113120,4,113120,45,868,2,868
2667,87826,3,87826,56,809,1,809
3430,100208,2,100208,59,755,1,755
1397,77075,3,77075,44,779,0,779
933,35195,1,35195,43,835,2,835
2342,61092,0,61092,57,785,2,785
1533,49143,3,49143,54,837,0,837
322,148447,8,148447,2,834,4,834
5508,138726,8,138726,72,792,2,792
3961,124283,3,124283,47,787,0,787
408,179378,4,179378,4,819,3,819
3046,86812,3,86812,60,816,1,816
1259,39779,1,39779,60,805,2,805
2601,69944,1,69944,69,799,1,799
521,195059,12,195059,8,803,2,803
3855,135877,3,135877,47,770,1,770
232,66120,2,66120,4,817,1,817
2646,140594,4,140594,45,794,1,794
1875,64702,2,64702,49,773,1,773
2735,82794,0,82794,53,836,0,836
3774,114381,2,114381,47,760,1,760
1561,55687,4,55687,50,868,1,868
7712,233332,8,233332,62,784,1,784
396,133467,12,133467,9,745,3,745
218,70343,2,70343,6,849,3,849
2038,63273,1,63273,41,801,1,801
2884,84807,0,84807,67,790,3,790
1191,52793,5,52793,46,787,1,787
5129,145522,7,145522,73,832,1,832
4353,149062,3,149062,64,854,1,854
804,34608,2,34608,45,775,2,775
1447,74968,4,74968,31,792,3,792
77,41167,2,41167,2,828,3,828
4051,124947,5,124947,51,798,1,798
2684,87026,4,87026,48,838,5,838
3076,99126,2,99126,51,839,3,839
2750,83111,0,83111,70,828,0,828
135,64536,2,64536,3,779,4,779
5377,130927,0,130927,66,832,0,832
3091,113572,3,113572,49,783,2,783
2093,64491,2,64491,59,800,3,800
129,66481,0,66481,7,808,0,808
1945,79032,3,79032,45,785,0,785
1064,48839,1,48839,42,840,1,840
5637,228713,12,228713,38,857,2,857
3671,110820,11,110820,69,787,0,787
7466,201475,5,201475,66,835,0,835
258,108215,4,108215,9,845,1,845
1377,56533,2,56533,51,795,1,795
920,60202,2,60202,24,836,2,836
97,29466,0,29466,5,786,1,786
2272,69776,3,69776,80,782,1,782
13413,404164,12,404164,63,824,3,824
4244,111880,6,111880,71,818,0,818
1911,53379,4,53379,60,832,4,832
1552,87450,5,87450,26,809,0,809
2233,133409,4,133409,37,837,2,837
1468,55013,1,55013,40,781,2,781
12720,316668,10,316668,57,845,3,845
4490,115444,10,115444,61,773,0,773
863,44196,2,44196,49,808,1,808
2414,93565,3,93565,64,757,3,757
1500,47147,0,47147,57,833,2,833
2780,115225,4,115225,46,824,5,824
1949,61712,2,61712,56,808,1,808
876,64163,1,64163,39,813,2,813
719,39679,3,39679,30,816,3,816
2691,86206,1,86206,66,860,0,860
1789,70891,0,70891,43,758,0,758
1966,67252,2,67252,57,795,2,795
2404,67013,5,67013,74,858,3,858
350,147866,14,147866,2,790,1,790
7208,232458,13,232458,64,805,4,805
117,38824,2,38824,7,828,2,828
3155,83324,1,83324,64,794,2,794
1362,50499,4,50499,52,839,2,839
9454,278226,5,278226,59,839,2,839
2718,90473,3,90473,51,775,1,775
411,114738,1,114738,10,785,2,785
1723,51140,1,51140,49,779,1,779
3329,97530,6,97530,68,800,1,800
2402,80532,5,80532,62,809,2,809
3502,142301,8,142301,56,810,4,810
2083,102791,4,102791,40,840,3,840
1638,50481,3,50481,73,822,2,822
1812,51498,1,51498,71,813,1,813
4370,150195,3,150195,47,786,0,786
857,32658,0,32658,67,831,1,831
6029,165083,8,165083,65,830,2,830
2693,87950,0,87950,55,824,0,824
3581,133277,1,133277,58,766,1,766
473,175583,11,175583,6,836,4,836
1922,76992,1,76992,37,820,3,820
357,141808,5,141808,5,829,0,829
1931,50020,1,50020,66,841,2,841
2017,57502,3,57502,58,834,2,834
1228,36557,1,36557,51,786,8,786
1742,69893,1,69893,57,795,1,795
1195,35576,2,35576,47,812,4,812
766,273269,5,273269,8,803,3,803
187,71427,2,71427,8,795,1,795
121,59062,0,59062,8,790,1,790
4084,151350,5,151350,54,799,2,799
1291,80140,2,80140,34,807,0,807
3264,115420,2,115420,48,811,1,811
11524,494983,12,494983,46,769,2,769
1497,47306,0,47306,41,771,2,771
1456,90251,2,90251,29,822,2,822
1459,42305,4,42305,55,730,2,730
238,113327,6,113327,10,845,2,845
4125,101899,1,101899,70,823,2,823
119,47979,2,47979,7,817,0,817
853,46253,2,46253,30,775,3,775
1359,50907,2,50907,56,796,1,796
1815,60626,0,60626,73,839,0,839
1522,63026,7,63026,43,798,3,798
2153,73295,0,73295,44,753,1,753
3861,148378,8,148378,62,855,2,855
1856,75508,2,75508,46,795,1,795
346,158453,9,158453,8,795,1,795
270,118015,4,118015,8,845,4,845
24956,1197056,23,1197056,44,790,3,790
5993,171386,3,171386,70,821,2,821
12291,373138,25,373138,54,819,1,819
4919,153039,10,153039,53,802,2,802
1327,40871,1,40871,61,792,1,792
1509,55190,5,55190,52,782,2,782
964,45581,2,45581,39,743,1,743
1989,49533,0,49533,56,755,2,755
2169,70196,5,70196,68,827,2,827
1158,40225,2,40225,65,840,2,840
2276,76745,4,76745,65,841,1,841
2199,69541,4,69541,60,779,5,779
1860,84454,6,84454,40,810,2,810
166,70948,5,70948,4,817,2,817
4548,117129,7,117129,78,832,3,832
1530,66309,2,66309,38,794,1,794
2344,71537,3,71537,66,799,1,799
2811,110876,6,110876,48,811,2,811
3294,108300,2,108300,61,835,0,835
6904,354758,20,354758,40,764,2,764
1438,75270,1,75270,23,772,1,772
1404,61636,4,61636,46,789,2,789
6552,226529,2,226529,68,842,1,842
4409,160365,5,160365,39,790,2,790
612,52328,1,52328,17,805,2,805
1801,68848,2,68848,52,795,1,795
1827,43492,2,43492,80,899,2,899
2890,108484,5,108484,54,777,1,777
2512,75916,3,75916,60,867,3,867
2018,54527,1,54527,55,774,0,774
883,60341,2,60341,33,840,2,840
32399,1090195,26,1090195,57,842,1,842
3155,82580,3,82580,79,814,2,814
1565,47443,1,47443,66,812,4,812
1576,71525,4,71525,39,812,2,812
2238,80821,1,80821,59,829,1,829
3626,126196,4,126196,59,858,3,858
1262,55049,2,55049,50,834,1,834
5143,172425,3,172425,73,806,1,806
1245,46536,2,46536,66,821,1,821
1297,66717,3,66717,46,796,1,796
4889,139689,6,139689,69,807,1,807
2001,63246,2,63246,77,812,3,812
5022,144387,6,144387,61,823,0,823
1973,63943,1,63943,66,842,3,842
1051,41974,0,41974,50,787,1,787
1909,60547,3,60547,50,803,3,803
395,162643,9,162643,3,786,2,786
152,69245,0,69245,2,835,1,835
2571,85525,6,85525,59,843,0,843
1661,63242,3,63242,48,831,2,831
1310,42867,1,42867,55,832,2,832
172,72167,2,72167,6,793,4,793
4446,147998,6,147998,61,868,0,868
20437,730372,23,730372,40,770,2,770
1424,53320,7,53320,49,801,2,801
3930,178217,5,178217,41,838,3,838
2188,105760,3,105760,39,825,0,825
3679,113612,3,113612,69,818,1,818
5117,146358,5,146358,51,771,3,771
104,44199,0,44199,6,800,2,800
2527,101214,3,101214,55,766,4,766
2484,96118,0,96118,53,798,3,798
248,70282,3,70282,1,842,1,842
269,108162,10,108162,5,827,2,827
1920,72215,3,72215,56,814,1,814
2579,150573,9,150573,27,810,4,810
1845,74585,1,74585,54,816,1,816
2093,84757,4,84757,48,815,2,815
115,57354,7,57354,4,816,3,816
4249,138006,1,138006,59,797,2,797
