SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
3130,136529,96,136529,43,845,10,845,2107,184
2382,92893,79,92893,52,819,6,819,2186,183
2459,152615,74,152615,28,818,7,818,1803,183
2036,111392,56,111392,32,788,8,788,1851,176
3866,167559,83,167559,50,811,6,811,2225,184
3472,185757,123,185757,41,824,12,824,2015,170
1614,73027,41,73027,47,860,6,860,2062,171
851,36142,41,36142,44,824,11,824,1939,187
3695,243479,163,243479,29,730,9,730,1796,178
1197,66903,28,66903,38,774,3,774,1919,182
3668,223149,84,223149,30,842,5,842,1724,172
2662,131691,57,131691,41,805,7,805,1897,185
2755,119066,67,119066,49,829,7,829,2035,181
946,48776,30,48776,46,830,7,830,1953,192
1364,69283,36,69283,48,853,11,853,2056,195
820,57387,17,57387,33,802,7,802,1759,166
817,41705,18,41705,36,785,6,785,2011,168
1590,65363,51,65363,40,829,7,829,2138,183
1475,62231,35,62231,39,771,6,771,2090,169
1764,94674,52,94674,36,794,5,794,1948,166
1120,67702,35,67702,48,760,4,760,1898,178
1246,78658,40,78658,41,795,8,795,1810,183
797,48549,16,48549,39,819,2,819,1824,166
1020,70314,42,70314,38,744,6,744,1799,171
1338,61370,49,61370,57,812,13,812,2166,202
1978,83302,27,83302,36,763,7,763,2026,173
749,36034,15,36034,55,847,8,847,1992,168
2551,131812,103,131812,30,832,8,832,1922,176
1253,47038,24,47038,43,786,5,786,2017,192
639,43100,31,43100,39,807,3,807,1851,178
7445,381575,197,381575,41,795,5,795,1840,165
1765,76579,42,76579,41,805,5,805,2031,170
1746,102372,48,102372,34,829,10,829,1819,175
2529,131288,66,131288,39,824,5,824,1931,183
1921,102676,46,102676,39,785,8,785,1878,181
1907,131002,52,131002,18,759,5,759,1791,169
1784,90733,49,90733,49,795,6,795,2038,179
1549,86424,30,86424,35,766,4,766,1968,168
1576,79534,66,79534,25,777,3,777,1915,163
2204,111370,85,111370,34,815,6,815,1898,193
652,40844,25,40844,31,798,6,798,1861,188
1685,91165,27,91165,34,778,7,778,1958,167
2016,84821,34,84821,46,828,6,828,1913,191
6862,334609,199,334609,36,749,7,749,1937,188
536,38525,15,38525,36,825,6,825,1861,177
1478,76628,16,76628,31,818,5,818,2089,172
1312,69479,41,69479,35,807,6,807,1950,185
1020,75906,38,75906,31,830,6,830,1724,171
861,39657,20,39657,39,805,7,805,1979,184
1087,57117,37,57117,39,830,8,830,2057,187
2190,102016,47,102016,37,828,11,828,1949,173
1547,89952,48,89952,35,831,9,831,1675,177
1063,50907,20,50907,55,817,2,817,2006,175
4179,196837,97,196837,37,814,5,814,2121,176
1221,65136,58,65136,31,799,6,799,1890,174
3885,219340,114,219340,33,805,10,805,1966,181
1594,75691,19,75691,51,852,4,852,2068,174
4038,213398,94,213398,30,830,8,830,1926,183
2299,113120,38,113120,46,868,3,868,2159,178
1878,87826,33,87826,48,809,4,809,2176,167
2107,100208,43,100208,36,755,3,755,1938,172
1455,77075,27,77075,38,779,3,779,1839,174
630,35195,13,35195,38,835,5,835,2029,173
1167,61092,25,61092,35,785,3,785,1809,174
904,49143,26,49143,33,837,6,837,1976,176
2314,148447,97,148447,28,834,3,834,1902,168
3233,138726,78,138726,50,792,4,792,2200,172
2865,124283,60,124283,33,787,4,787,2014,168
3061,179378,85,179378,37,819,9,819,1943,191
1787,86812,42,86812,26,816,8,816,1979,189
844,39779,13,39779,47,805,6,805,2102,193
1668,69944,40,69944,56,799,7,799,2194,184
3360,195059,90,195059,33,803,7,803,1780,170
3211,135877,102,135877,45,770,5,770,2115,176
865,66120,25,66120,34,817,0,817,1684,171
2843,140594,111,140594,33,794,5,794,1848,179
1270,64702,25,64702,34,773,5,773,1800,171
1430,82794,77,82794,29,836,12,836,1829,203
1950,114381,44,114381,40,760,7,760,1925,166
907,55687,24,55687,28,868,7,868,1726,168
4909,233332,136,233332,40,784,6,784,1958,172
2392,133467,57,133467,27,745,9,745,1798,166
1289,70343,24,70343,45,849,5,849,1926,174
1299,63273,41,63273,35,801,10,801,1954,201
1614,84807,44,84807,28,790,10,790,1928,191
1016,52793,24,52793,36,787,8,787,1932,171
3978,145522,87,145522,44,832,9,832,2074,176
3644,149062,110,149062,52,854,6,854,2065,205
