SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
410,77604,278,77604,9,760,25,760,603,475
278,74004,241,74004,7,833,18,833,604,450
283,52532,171,52532,5,807,19,807,601,465
361,79427,238,79427,10,814,21,814,603,472
194,49449,201,49449,6,811,17,811,601,431
287,76421,274,76421,11,787,19,787,605,449
556,122897,448,122897,4,803,15,803,602,453
183,36937,97,36937,7,815,15,815,603,426
224,44736,181,44736,5,774,21,774,604,451
1225,234734,681,234734,6,840,22,840,600,441
456,102810,266,102810,3,818,19,818,602,452
180,35482,113,35482,5,804,15,804,604,451
114,41248,154,41248,4,849,18,849,601,445
993,231450,667,231450,4,812,21,812,605,437
438,84507,220,84507,3,839,20,839,600,455
248,47996,184,47996,7,821,14,821,602,452
573,127754,361,127754,8,857,24,857,604,449
416,76213,256,76213,8,790,18,790,600,469
219,58933,179,58933,6,853,20,853,601,442
307,86600,370,86600,5,856,17,856,602,456
1075,230746,690,230746,10,786,20,786,604,430
522,110251,292,110251,6,815,18,815,601,442
732,208702,596,208702,5,844,16,844,604,456
273,61423,201,61423,6,809,18,809,600,448
256,55836,146,55836,6,866,12,866,600,433
802,194270,473,194270,7,833,18,833,600,440
620,135360,527,135360,5,814,15,814,600,437
197,31385,135,31385,8,787,26,787,602,473
155,33349,92,33349,5,794,20,794,603,460
684,152491,700,152491,4,796,13,796,604,429
377,70133,235,70133,2,846,24,846,603,461
156,45526,161,45526,4,754,11,754,602,440
236,49889,177,49889,5,813,22,813,602,433
302,59880,144,59880,6,774,14,774,602,427
556,140920,485,140920,1,863,16,863,604,440
223,50511,158,50511,9,852,16,852,605,425
444,118461,392,118461,7,821,18,821,600,458
284,76444,296,76444,10,837,18,837,600,439
221,51483,173,51483,10,835,21,835,603,460
617,118095,306,118095,6,793,13,793,600,452
566,122438,339,122438,4,764,11,764,602,419
114,23452,72,23452,7,717,20,717,601,451
650,159347,510,159347,5,804,18,804,601,441
663,149580,469,149580,4,807,15,807,601,437
543,135468,320,135468,11,815,19,815,603,450
214,58853,252,58853,3,842,19,842,600,445
222,50214,145,50214,5,768,11,768,600,435
435,95406,310,95406,7,800,15,800,603,441
268,62121,194,62121,8,842,19,842,604,425
421,107215,483,107215,6,772,21,772,600,453
331,82151,269,82151,9,767,15,767,604,460
739,157785,477,157785,10,828,18,828,604,463
2788,725812,2736,725812,3,830,24,830,603,438
