SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
147,77604,1,77604,5,760,1,760,601,13
105,74004,1,74004,1,833,1,833,603,15
103,52532,0,52532,5,807,1,807,605,18
133,79427,1,79427,5,814,0,814,605,13
86,49449,0,49449,2,811,1,811,601,17
119,76421,0,76421,1,787,0,787,603,15
263,122897,0,122897,1,803,0,803,600,15
70,36937,1,36937,4,815,2,815,605,14
79,44736,0,44736,2,774,0,774,605,11
444,234734,0,234734,5,840,4,840,605,19
185,102810,1,102810,5,818,0,818,604,13
63,35482,1,35482,9,804,3,804,600,29
78,41248,0,41248,6,849,0,849,605,13
432,231450,0,231450,5,812,0,812,602,15
113,84507,0,84507,4,839,0,839,604,14
97,47996,0,47996,2,821,0,821,604,12
251,127754,0,127754,7,857,1,857,600,20
148,76213,1,76213,6,790,0,790,601,17
140,58933,1,58933,5,853,1,853,605,16
206,86600,0,86600,2,856,2,856,600,16
694,230746,1,230746,6,786,0,786,602,11
232,110251,1,110251,3,815,0,815,604,15
349,208702,2,208702,3,844,2,844,603,20
88,61423,1,61423,4,809,1,809,605,15
90,55836,1,55836,3,866,0,866,600,14
342,194270,0,194270,3,833,1,833,605,16
191,135360,0,135360,3,814,0,814,604,12
49,31385,0,31385,5,787,0,787,600,14
51,33349,2,33349,7,794,4,794,605,24
313,152491,3,152491,6,796,0,796,601,11
123,70133,0,70133,5,846,2,846,600,19
101,45526,0,45526,4,754,0,754,600,12
68,49889,0,49889,6,813,1,813,605,17
126,59880,0,59880,9,774,0,774,602,12
252,140920,0,140920,6,863,1,863,603,14
90,50511,0,50511,5,852,0,852,602,16
231,118461,0,118461,6,821,0,821,600,14
127,76444,0,76444,5,837,0,837,601,14
101,51483,0,51483,7,835,0,835,604,12
239,118095,0,118095,2,793,0,793,605,12
215,122438,1,122438,4,764,1,764,605,14
27,23452,0,23452,3,717,0,717,603,14
297,159347,3,159347,8,804,0,804,600,15
200,149580,1,149580,3,807,0,807,602,17
214,135468,0,135468,4,815,0,815,602,13
100,58853,1,58853,3,842,2,842,604,24
95,50214,1,50214,7,768,0,768,601,19
176,95406,0,95406,5,800,0,800,601,15
117,62121,0,62121,3,842,0,842,600,13
224,107215,1,107215,6,772,0,772,603,13
159,82151,0,82151,3,767,0,767,601,13
301,157785,0,157785,4,828,0,828,601,13
1917,725812,3,725812,2,830,0,830,600,13
109,65951,0,65951,6,794,0,794,604,15
353,209286,3,209286,4,805,2,805,601,18
149,62463,0,62463,5,856,0,856,601,14
189,83579,0,83579,3,836,0,836,605,17
57,29836,0,29836,4,799,0,799,602,18
133,80820,0,80820,5,802,1,802,604,20
242,107634,0,107634,3,860,2,860,603,22
396,178202,0,178202,5,777,1,777,602,21
48,28821,0,28821,3,844,0,844,602,11
506,204822,2,204822,8,779,0,779,601,14
60,40357,0,40357,2,791,0,791,604,14
32,23521,0,23521,1,822,1,822,602,17
103,65407,1,65407,5,797,1,797,603,15
103,61198,1,61198,6,855,1,855,603,15
171,104081,0,104081,4,790,0,790,605,11
382,210647,0,210647,4,766,1,766,604,18
93,42935,0,42935,5,812,0,812,605,16
256,135024,0,135024,7,792,0,792,600,16
102,65180,0,65180,2,791,0,791,604,19
64,36346,0,36346,5,765,0,765,600,14
186,81031,0,81031,9,787,0,787,602,11
137,72552,1,72552,6,796,0,796,603,20
196,87675,0,87675,2,800,1,800,603,17
158,65216,0,65216,4,763,0,763,603,15
194,108440,0,108440,4,784,0,784,602,11
105,49630,0,49630,9,824,0,824,600,14
265,136836,0,136836,4,793,1,793,600,20
287,117466,1,117466,4,801,2,801,601,15
203,84263,0,84263,6,756,0,756,605,16
186,96508,0,96508,4,828,0,828,601,18
142,87530,0,87530,9,787,0,787,605,14
151,67451,0,67451,6,777,0,777,605,11
220,126581,1,126581,5,829,0,829,604,11
122,64174,0,64174,4,847,0,847,601,14
99,48762,3,48762,5,826,0,826,603,15
363,202130,1,202130,2,800,0,800,600,13
205,125184,4,125184,2,778,1,778,600,15
247,116766,1,116766,8,836,1,836,603,17
284,127776,0,127776,3,790,0,790,601,10
255,145497,0,145497,7,808,0,808,605,20
285,235445,2,235445,6,837,3,837,602,15
201,141985,1,141985,3,769,1,769,605,11
134,72823,0,72823,5,780,1,780,600,18
505,180370,1,180370,4,836,0,836,605,13
181,87296,0,87296,3,813,1,813,600,12
166,94811,1,94811,3,788,0,788,602,13
122,66295,1,66295,4,820,0,820,600,12
145,80609,0,80609,3,822,1,822,603,15
190,81801,2,81801,6,822,1,822,605,23
245,165512,1,165512,4,821,0,821,605,13
110,62578,2,62578,3,785,1,785,603,27
121,55330,0,55330,3,802,0,802,602,18
249,113661,1,113661,5,829,2,829,600,13
132,97797,1,97797,6,859,0,859,603,17
108,44905,0,44905,8,811,0,811,604,13
93,45209,0,45209,6,819,0,819,600,13
214,103551,0,103551,2,829,0,829,602,15
205,85702,1,85702,4,760,1,760,602,18
262,102438,0,102438,6,833,1,833,605,15
262,123185,0,123185,4,813,3,813,601,20
88,46222,0,46222,4,846,2,846,604,15
90,49614,0,49614,6,853,0,853,600,12
220,116149,0,116149,5,796,1,796,602,17
312,119838,0,119838,7,773,3,773,605,20
174,96570,0,96570,4,838,1,838,603,16
122,59050,0,59050,5,813,1,813,602,16
170,103353,0,103353,2,755,0,755,600,12
196,76544,1,76544,5,852,0,852,601,12
75,49597,0,49597,2,834,0,834,602,11
205,85604,0,85604,3,812,1,812,603,15
288,212737,0,212737,4,796,2,796,604,18
185,80125,0,80125,5,786,2,786,605,16
65,33511,1,33511,4,833,3,833,600,17
135,68420,0,68420,4,829,0,829,601,11
148,99611,1,99611,5,770,0,770,600,21
286,156568,0,156568,3,759,0,759,604,16
135,51005,0,51005,6,812,1,812,603,12
153,62664,0,62664,3,800,1,800,602,12
274,113152,0,113152,4,767,1,767,605,15
554,299976,1,299976,4,789,1,789,601,20
263,88291,1,88291,4,830,1,830,602,18
72,44979,1,44979,1,789,3,789,600,18
103,50926,0,50926,5,844,1,844,602,14
187,86568,0,86568,5,851,0,851,603,13
203,96812,3,96812,4,801,4,801,604,20
197,81290,1,81290,5,781,0,781,602,14
78,52777,0,52777,5,807,2,807,601,12
75,54348,1,54348,4,821,1,821,605,21
217,111777,0,111777,5,794,0,794,604,12
74,40277,1,40277,3,797,1,797,603,19
104,64433,0,64433,6,824,1,824,600,17
148,72154,0,72154,1,802,0,802,602,13
114,55620,1,55620,6,829,0,829,604,11
137,85762,0,85762,2,852,0,852,604,15
121,49300,0,49300,3,826,0,826,604,12
76,44098,0,44098,3,783,1,783,600,18
89,78335,3,78335,4,859,0,859,603,14
256,96125,0,96125,4,791,1,791,605,15
196,146687,0,146687,2,831,1,831,601,15
140,78290,0,78290,5,816,2,816,603,16
383,163890,0,163890,2,803,0,803,600,13
106,46584,0,46584,6,765,0,765,601,12
115,34371,1,34371,8,772,0,772,604,14
375,280854,0,280854,4,815,0,815,604,19
105,60134,0,60134,7,882,0,882,603,11
109,55499,0,55499,4,852,0,852,603,14
113,48574,0,48574,5,799,0,799,603,15
186,81199,0,81199,6,797,0,797,600,12
206,85300,3,85300,7,823,1,823,600,12
83,44624,0,44624,9,801,2,801,601,32
91,41725,0,41725,5,771,0,771,600,16
186,91830,0,91830,4,813,0,813,601,17
121,50072,1,50072,4,796,0,796,603,15
341,145176,1,145176,6,786,0,786,602,20
67,25523,0,25523,3,773,0,773,601,15
197,143622,1,143622,5,797,0,797,603,12
93,52612,0,52612,4,772,1,772,605,16
70,43066,1,43066,2,807,3,807,600,22
156,60975,1,60975,7,803,0,803,603,12
161,60430,0,60430,2,737,0,737,600,15
103,49712,1,49712,2,842,1,842,605,15
242,96097,0,96097,4,826,0,826,602,11
125,80084,0,80084,5,785,0,785,603,17
295,151734,2,151734,2,797,1,797,600,14
170,107133,0,107133,5,754,2,754,600,17
336,129978,0,129978,8,797,0,797,600,12
69,34701,1,34701,6,787,1,787,601,14
261,141676,1,141676,5,782,0,782,605,12
1112,514969,3,514969,1,846,1,846,603,17
146,69865,0,69865,5,775,0,775,600,15
372,164064,0,164064,3,782,1,782,601,16
84,42099,0,42099,5,753,2,753,600,15
145,74838,0,74838,4,822,0,822,603,12
293,134598,0,134598,6,787,0,787,600,16
174,87151,0,87151,6,827,1,827,605,16
207,95210,0,95210,3,798,0,798,604,12
239,92646,0,92646,4,811,0,811,600,12
62,39882,0,39882,3,803,0,803,603,18
324,152941,2,152941,3,821,1,821,605,12
157,63505,1,63505,3,820,1,820,600,17
193,96045,0,96045,6,837,0,837,605,14
107,39885,1,39885,10,880,3,880,605,20
40,32060,0,32060,3,823,0,823,605,13
78,42698,0,42698,4,854,0,854,603,14
139,52309,0,52309,5,829,0,829,605,10
199,112578,0,112578,7,847,0,847,601,11
244,155078,2,155078,4,810,2,810,603,16
218,89498,1,89498,6,831,1,831,601,16
208,103344,0,103344,6,806,0,806,604,15
325,173530,0,173530,6,820,0,820,602,14
51,34322,0,34322,5,778,1,778,602,14
119,58194,2,58194,8,827,3,827,602,15
431,196865,0,196865,6,835,0,835,600,16
169,84216,0,84216,1,828,1,828,605,15
145,69000,1,69000,7,809,1,809,603,18
298,141371,1,141371,4,846,1,846,603,13
106,70949,1,70949,4,800,1,800,603,15
124,66795,0,66795,4,857,1,857,600,13
51,41451,0,41451,5,845,2,845,603,18
260,172665,0,172665,3,784,0,784,603,13
69,33586,1,33586,4,826,0,826,605,23
255,145519,0,145519,1,787,1,787,602,15
161,71872,0,71872,8,838,1,838,603,15
429,194412,1,194412,2,835,1,835,601,14
318,178183,0,178183,2,844,0,844,602,16
128,76387,1,76387,5,821,0,821,603,12
118,79901,0,79901,7,859,0,859,602,11
195,99201,0,99201,3,796,0,796,604,11
147,58596,0,58596,2,817,0,817,601,13
213,107050,0,107050,6,739,0,739,603,14
108,84373,0,84373,4,815,0,815,602,15
92,79936,0,79936,7,794,2,794,602,16
825,437969,0,437969,7,761,0,761,601,15
760,392599,3,392599,7,721,0,721,600,17
422,205204,0,205204,7,887,0,887,602,15
172,98777,0,98777,3,811,0,811,600,12
92,53465,0,53465,6,800,0,800,603,15
272,110771,1,110771,7,831,1,831,601,15
176,115490,1,115490,2,833,1,833,605,14
82,58585,0,58585,5,775,0,775,600,15
165,74970,2,74970,5,835,2,835,602,18
150,72957,1,72957,2,811,0,811,604,15
364,156096,1,156096,11,828,1,828,605,16
171,65940,0,65940,4,878,1,878,600,13
124,73513,0,73513,3,831,0,831,605,15
77,32171,1,32171,3,810,1,810,604,17
63,30906,0,30906,6,848,1,848,605,11
258,136158,0,136158,2,800,0,800,601,11
143,81054,0,81054,5,790,0,790,602,15
245,111990,0,111990,5,823,1,823,604,13
94,57353,0,57353,2,825,0,825,602,12
191,94249,0,94249,3,792,0,792,605,15
141,50070,0,50070,1,802,1,802,605,16
814,429908,4,429908,7,786,2,786,602,17
289,169135,2,169135,3,790,0,790,604,17
193,85271,1,85271,6,791,2,791,604,18
93,49386,0,49386,3,848,0,848,602,17
